,sentence
3978,폭우와 재난으로 인한 피해복구와 지원에도 매진하여 서민들의 일상 회복에 최선을 다했습니다.
3979,나아가 우리 경제의 미래 먹거리를 찾기 위한 산업의 고도화 미래 전략산업의 육성에도 박차를 가하고 있습니다.
3980,이번에 정부가 제출한 예산안에는 우리 정부가 글로벌 복합위기에 어떻게 대응할 것이며 어떻게 민생현안을 해결해 나갈 것인지 그 총체적인 고민과 방안을 담았습니다.
3981,세계적인 고금리와 금융 불안정 상황에서 국가 재정의 건전한 관리와 국제신인도 확보가 무엇보다 중요합니다.
3982,뿐만 아니라 경제 성장과 약자 복지의 지속 가능한 선순환을 위해서 국가재정이 건전하게 버텨주는 것이 매우 중요합니다.
3983,공공부문부터 솔선하여 허리띠를 바짝 졸라맸고 이렇게 절감한 재원은 서민과 사회적 약자 보호 민간 주도의 역동적 경제 지원 국민 안전과 글로벌 리더 국가로서의 책임 강화에 투입하고자 합니다.
3984,사랑하는 국민 여러분 그리고 존경하는 의원 여러분경제가 어려울수록 더 큰 어려움을 겪는 사회적 약자를 보호하는 것은 국가의 기본적 책무입니다.
3985,우리 정부는 재정 건전화를 추진하면서도 서민과 사회적 약자들을 더욱 두텁게 지원하는 약자 복지를 추구하고 있습니다.
3986,어르신들께는 기초연금을 인상하고 양질의 민간·사회 서비스형 일자리를 확대하여 안정적인 노후생활을 지원하겠습니다.
3987,생활물가 상승으로 인한 서민들의 필수 생계비와장바구니 부담을 덜어 드리기 위한 예산도 적극 반영하였습니다.
3988,밀 수산물 등 주요 농·축·수산물의 비축을 확대하여 수급 불안에 선제적으로 대응하는 한편중·소농의 공익직불금 지급 확대 비료 사료 등의 구매자금 지원을 통해 농가 생산비 부담도 경감하겠습니다.
3989,첨단전략산업과 과학기술을 육성하고 중소·벤처 기업을 지원함으로써새로운 성장기반을 구축하겠습니다.
3990,원전 수출을 적극 지원하고 소형모듈원자로(SMR) 원전 해체기술 개발 등 차세대 기술의 연구개발을 지원하겠습니다.
3991,소상공인들이 코로나 여파에서 완전히 벗어나 다시 뛸 수 있도록 채무조정 재기 지원 등에 재정을 추가 투입할 것입니다.
3992,청년 농업인에 대한 영농정착지원금 맞춤형 농지 금융지원 등을 패키지로 제공하여 농업혁신을 주도하도록 하겠습니다.
3993,보행자 교통안전을 위한 횡단보도 조명개선 어린이 보호구역 무인 단속 장비 확대 등을 통해 생활 속 안전도 꼼꼼히 챙기겠습니다.
3994,튼튼한 국방력과 일류 보훈 장병 사기진작을 통해 누구도 넘볼 수 없는 강한 국가를 만들겠습니다.
3995,UN 연설에서도 밝혔듯이 국제사회에 책임있게 기여하지 않고서는 우리의 국익조차 제대로 지켜내기 어려운 것이 엄연한 현실입니다.
3996,이를 통해 해외 긴급구호 지원과 저개발국과 개도국을 대상으로 원조를 확대할 것이며 글로벌 보건 안보와 백신 개발 지원에 주도적 역할을 수행해 나갈 것입니다.
3997,존경하는 국민 여러분 김진표 국회의장님과 의원 여러분예산안은 우리 대한민국이 나아가야 할 방향을 담은 지도이고 국정 운영의 설계도입니다.
3998,정부가 치열한 고민 끝에 내놓은 예산안은 국회와 함께 머리를 맞댈 때 완성될 수 있을 것입 니다.
3999,우리 경제를 둘러싼 불확실성이 지속되고 있는 시기에국회에서 법정기한 내 예산안을 확정하여 어려운 민생에 숨통을 틔워주고 미래 성장을 뒷받침해 주시길 기대합니다.
4000,정부는 이 같은 내용의 재정 준칙을 이르면 이달 말 발표하고 입법을 추진할 계획입니다.
4001,정부는 대규모 재해나 경제 위기 등이 발생해 추가경정예산을 편성할 때는 재정 준칙 적용을 면제하는 규정을 두기로 했습니다.
4002,다만 이 경우에도 위기가 해소되면 바로 다음 해에는 재정 건전화 계획을 세워 다시 준칙을 지키도록 할 방침입니다.
4003,중립금리는 인플레이션도 디플레이션도 없이 잠재 성장률을 유지할 수 있는 정도의 이론적 금리를 뜻한다.
4004,중앙은행은 중국과 인도 튀르키예(터키) 등 우호국 통화를 사들여 국부펀드로 보유하는 방안을 러시아 재무부가 검토 중이라고 밝혔다.
4005,이는 국제 제재로 인해 달러나 유로 등 통화를 구매하지 못하게 된 데 따른 대책이다.
4006,중앙은행은 석유 판매 초과 수입을 국가의 비상자금으로 전용할 수 있는 예산 규칙의 복원이 중요하다고 강조했다.
4007,한은은 “북한경제가 국제사회로부터 완전히 고립되는 모습이라며 “국경봉쇄로 중국산 필수소비재의 수입이 중단되면서 관련 재화의 가격이 급등하고 북한 시장에서 관측되는 환율도 대단히 비정상적인 움직임을 나타냈다고 말했다.
4008,이어 “제재와 국경봉쇄의 충격이 북한경제에 전방위적인 영향을 미치면서 주민들의 소득과 소비 및 후생수준도 크게 악화됐을 것으로 보인다고 덧붙였다.
4009,민주당은 야권을 향한 검찰발 사정 드라이브에 반발하며 시정연설과 대통령·국회의장·여야 지도부가 참석하는 사전환담을 보이콧했다.
4010,더불어민주당 의원 전원은 김용(구속) 민주연구원 부원장 등 야권 인사들에 대한 검찰 수사가 부당하다고 주장하며 윤 대통령 연설을 보이콧했다.
4011,국회의 협력이 절실하다며 내년도 예산안 처리를 위한 국회의 초당적 협력을 당부했다.
4012,윤 대통령은 “정부가 치열한 고민 끝에 내놓은 예산안은 국회와 함께 머리를 맞댈 때 완성될 수 있을 것이라며 이같이 말했다.
4013,그러면서 “우리 경제를 둘러싼 불확실성이 지속되고 있는 시기에 국회에서 법정기한 내 예산안을 확정해서 어려운 민생에 숨통을 틔워주시고 미래 성장을 뒷받침해 주시길 기대한다고 강조했다.
4014,윤석열정부 첫 예산안에 반영된 국정기조는 ‘건전재정’과 ‘약자 복지’ ‘미래 준비’라고 대통령실 고위관계자는 설명했다.
4015,윤 대통령은 “재정건전성을 유지하면서 금융안정성과 실물경제 성장을 도모하는 나라와 그러지 못한 나라 간의 국제신인도 격차가 확대되고 있다며 “경제 성장과 약자 복지의 지속 가능한 선순환을 위해서는 국가재정이 건전하게 버텨주는 것이 매우 중요하다고 밝혔다.
4016,이어 “우리 정부는 재정 건전화를 추진하면서도 서민과 사회적 약자들을 더욱 두텁게 지원하는 약자 복지를 추구하고 있다고 말했다.
4017,내년도 재정 규모는 줄였어도 청년 노인 장애인 수해 이재민 등 사회적 약자를 대상으로 한 국가 지원은 늘렸다는 것이다.
4018,윤 대통령은 지난 대선 과정에서 공약한 기초연금과 장병수당 인상 등도 다시 한번 약속했다.
4019,대통령실은 민주당의 시정연설 보이콧과 관련해 “내년 예산안을 국민께 보고하는 자리에 의원들이 불참하는 헌정사 초유의 상황이 벌어졌다며 “매우 유감스럽다는 입장을 내놨다.
4020,대통령실 고위관계자는 “민주당이 한 특정인의 사당(私黨)은 아니지 않는가.
4021,앞서 민주당 박홍근 원내대표는 이날 의원총회에서 “뒤로는 막말 정쟁을 하며 민생을 외면하고 야당 탄압과 협치 파괴로 입법부를 부정하는데 또다시 시정연설로 국회를 기만하려는 것이냐며 시정연설 거부 방침을 밝혔다.
4022,전경련은 대만의 성공 비결로 첨단·미래산업에 대한 정부의 지원과 규제 완화를 꼽았다.
4023,대만은 또 인력 연구개발(R&amp;D) 세제 리쇼어링(해외진출 기업의 국내 복귀) 등 미래산업과 관련한 모든 분야에서 규제를 완화하고 인센티브를 제공하고 있다고 전경련은 설명했다.
4024,강 교수는 “대만은 미래 핵심기술 영역에 대해 지속적으로 지원정책을 내놓고 있다며 “대만은 핵심 기술인력 확보의 경우 국내 우수인력 육성과 해외 핵심인력 유치를 동시에 진행하고 있는데 한국이 정책적 활용 차원에서 이를 검토해볼 필요가 있다고 덧붙였다.
4025,니혼게이자이(닛케이)신문과 마이니치신문 등 일본 주요 매체들이 자국 경제와 정부의 재정 운영 능력에서 심각한 문제가 발생하고 있다며 강하게 경고하고 나섰다.
4026,원자재 식료품 등 수입 가격이 급등하다 보니 임금이 많이 오르지 않은 일본 국민의 생활은 더욱 어려워질 수밖에 없는 상황이다.
4027,원자재 식료품 등 수입 가격이 급등하다 보니 임금이 많이 오르지 않은 일본 국민의 생활은 더욱 어려워지고 있다.
4028,마이니치 신문도 “최근 상황은 일본 경제의 구조적인 약점이 드러난 것이라며 “대증 요법이 아니라 경제 구조를 근본적으로 다시 세우는 정책이 필요하다고 지적했고 아사히 신문은 “그동안 금융 완화 재정 지출 등으로 대량의 돈이 시장에 공급돼 본래 시장에서 퇴출됐어야 할 기업이 살아남아 경제 선순환을 방해하고 있다고 비판했다.
4029,엔저 탓에 상대적으로 값싸진 일본 도심의 부동산을 해외 자본이 구매하면서 서민들이 도시 외곽으로 밀려나고 있다.
4030,교토신문은 “중국인들은 대부분 대출 없이 한 번에 부동산을 구입하고 일본에 오지 않고 계약하는 사람도 있다고 보도했다.
4031,더욱 심각한 건 기시다 내각이 이런 상황을 뒤집을 능력과 의지 정책 수단이 사실상 없다는 점이다.
4032,그런데 이 같은 ‘퍼주기 정책’은 의도와 달리 서민들 고통으로 이어지고 있다는 의견이 많다.
4033,러시아는 우르라이나 침공전쟁으로 국제적 제재를 받았고 무역에 차질이 빚어졌고 자동차 생산과 같은 산업은 사실상 마비됐고 소비지출도 쪼그라 들었다.
4034,러시아 중앙은행은 금융시장의 발작을 억제했고 자본통제로 루블화를 방어했다.
4035,하지만 러시아 중앙은행 조차 앞으로 몇 개 분기 동안 상황이 악화할 것이라며 내년 하반기 이전에 회복을 기대하기 힘들다고 전망한다.
4036,센트로크레딧뱅크의 에브게니 수보로브 수석러시아 이코노미스트는 위기가 매우 잔잔한 궤도를 따라 움직이고 있다며 러시아 경제는 잘해야 내년 여름께 저점에 도달할 것이라고 말했다.
4037,유럽에 보내는 에너지 수출 문제가 러시아 경제에 새로운 위험으로 떠올랐다.
4038,러시아에 대항하고 우크라이나를 지원하는 서방의 연합 전선에서 미국이 한 발 물러나면서 단합이 깨질까 봐 촉각을 곤두세우는 것이다.
4039,공화당이 하원을 장악할 경우 의장직에 유력한 케빈 매카시 하원 원내대표가 미국 펀치볼뉴스 인터뷰에서 우크라이나에 백지수표를 쓰지 않겠다고 발언한 것이 큰 파장을 낳았다.
4040,이는 조 바이든 행정부가 우크라이나에 무제한적으로 군사적·인도적 지원을 퍼붓지 못하도록 제동을 걸 수도 있다는 얘기다.
4041,정치전문매체 더힐은 매카시 원내대표의 발언을 두고 우크라이나 원조가 공화당 주도 하원에서 더욱 험난한 길에 직면할 것이라는 명확한 신호라고 해석하기도 했다.
4042,유럽은 이제 막 우크라이나가 본격적으로 반격에 나선 상황에서 가장 큰 지원국이었던 미국이 한 발 뺄 경우 전황이 불리해질 가능성을 우려하고 나섰다.
4043,엘우드 의원은 우리는 (블라디미르) 푸틴의 손에서 놀아나게 될 수 있다며 미국이 후퇴한다면 푸틴은 패배의 턱에서 승리를 낚아챌 수 있다고 말했다.
4044,특히 미국의 군사 지원이 감소하면 다른 서방 국가가 이를 대체하기 어려울 것이란 전망이 나온다.
4045,분석가들은 유럽 동맹국들이 미국의 잠재적인 지원 축소분을 메울 수 있을지 불확실하다고 말한다.
4046,그럼에도 불구하고 절대적인 액수로만 보면 미국의 지원 규모를 능가하는 국가는 없다.
4047,최근 러시아가 우크라이나의 기반 시설에 집중 포격을 가하면서 일부 지역에 전력 공급이 중단됐다.
4048,볼로디미르 젤렌스키 우크라이나 대통령은 내년 생존을 위해 수십억 달러의 긴급 지원이 필요하다고 호소했다.
4049,다만 아직 공화당이 집권할 경우 우크라이나에 대한 지원을 실제로 줄일지는 아주 미지수다.
4050,미치 매코널 상원 원내대표의 경우 필요한 무기를 적시에 인도하고 더 큰 지원을 보장하는 데 감독을 집중할 것이라고 발언하기도 했다.
4051,공화당이 집권한다고 해서 이런 여론을 정면으로 거스를 순 없다는 분석이다.
4052,한편 영국의 엘우드 의원은 서방 국가들이 경기 침체로 접어들면서 우크라이나 지원에 점점 부담을 느낄 수 있다고 봤다.
4053,엘우드 의원은 미국이 나서면 다른 나라들도 그 뒤를 따른다며 미국의 재정적 군사적 지원 규모는 다른 나라들과 비교할 수 없는 수준이다.
4054,미국이 눈을 깜빡이기 시작하면 다른 나라들도 그러게 될 것이라고 덧붙였다.
4055,앞서 보였던 하락세에 대해 대해 전문가들은 매파적인 통화정책이 이미 시장에 반영됐기 때문이라고 분석했습니다.
4056,ECB의 금리 인상에 대한 자세한 이야기는 잠시 후 글로벌 이슈에서 짚어보시죠.
4057,&lt; 달러 파운드 환율 &gt; 리시 수낵 총리가 새롭게 취임하며 투자자들이 안도의 한숨을 내쉬는 모습을 보였죠?
4058,전날 급등했던 파운드화에 대한 차익 실현 압박이 꽤나 거셌다고 이해하시면 될 것 같은데요 RBC는 이 정도 올랐다면 약간의 차익 실현은 전례가 없는 일도 아니니 일반적인 흐름으로 봐도 된다고 진단했습니다.
4059,&lt; 이집트 외화 &gt; 마지막으로 저희가 다루고 있지는 않지만 오늘 각종 외신들이 꽤 중요하게 다뤘던 이집트의 이야기까지 들려드릴게요.
4060,이 당시 이집트는 달러화의 유출을 막기 위해 교역용 신용장 발급을 제한했었는데요 그 영향으로 수입에 의존하는 생활필수품 부족 사태가 벌어지고 또 수입 원자재를 구하지 못한 기업들도 몇 달간 어려운 시기를 보내기도 했습니다.
4061,슈나이더는 당분간 유가가 전반적으로 강할 것이라고 예상했고요 미국 외환중개업체 오안다는 중국의 수요가 여전히 줄어들 가능성이 높기 때문에 둔화가 나와도 놀랍지 않다고 언급했습니다.
4062,&lt; 천연가스 &gt; 국제에너지기구 IEA는 겨울철이 도래하며 천연가스의 가격이 말도 안 되게 뛸 것으로 예상했지만 지금 이 흐름대로라면 크게 뛴다고 해도 그 가격이 별로 높지 않을 것 같다고 말했습니다.
4063,미국의 주도로 도달된 이번 합의로 인해 양국 분쟁 수역에 풍부하게 매장된 천연가스와 석유에 대한 탐사와 개발이 급물살을 타게 될 전망입니다.
4064,&lt; 곡물 &gt; 앞서 유가가 원유의 수출량이 늘어나며 올라갔다면 옥수수는 수출이 부진한 것으로 나타나면서 하락세를 보였고요 대두를 제외한 주요 곡물들이 모두 내려갔습니다.
4065,&lt; 아연 &gt; 로이터가 에너지 위기와 낮은 생산량 때문에 지난 한 해 동안 아연의 가격이 고점에서 유지됐지만 이제 저점을 마주하는 시기라는 기사를 내보냈습니다.
4066,러시아산 금속에 대한 제재 조치가 아직 확정되지 않은 가운데 아연에 대한 수요가 끝도 없이 줄어들고 있다고 합니다.
4067,독일의 노던햄에 위치한 대형 아연 제련소가 폐쇄되며 아연의 가격이 다시 올라가나 했지만 상승세는 주춤했습니다.
4068,뱅크 오브 아메리카는 공급 부족과 수요 감소가 동시에 일어나는 품목이 아연이기 때문에 추이를 잘 따라가 보라고 조언했습니다.
4069,이날 보수당 대표 당선이 확정된 수낙은 일부 당 소속 의원들을 만나 “보수당이 존립 위협에 직면했다면서 “당을 하나로 만들고 (앞으로 맞게 될) 어려운 결정들을 유권자들에게 솔직하게 공개해 다음 총선에서 반드시 승리하겠다고 말했다고 일간 가디언이 보도했다.
4070,그는 자신의 총리 출마 이유에 대해 “영국은 위대한 나라지만 현재 심각한 경제 위기에 처해 있다.
4071,이를 바로잡는 것이 내 목표라고 밝히며 경제 문제에 진력하겠다는 뜻을 밝혔다.
4072,팽팽한 접전이 예상됐던 영국의 새 총리 선출은 보리스 존슨 전 총리의 ‘기권’으로 싱겁게 막을 내렸다.
4073,존슨은 “나야말로 (당원과 국민에게) 민주적 위임을 받은 유일한 후보라며 경선 의지를 밝혔고 수낙도 출마를 선언했다.
4074,거짓말 의혹으로 의회 조사를 받는 존슨이 출마할 경우 보수당 이미지가 더 나빠진다는 우려가 쏟아졌다.
4075,도미닉 라브 전 부총리와 케미 바데녹 국제통상부 장관 등은 “핵심 이슈는 경제라며 수낙에 대한 공개 지지를 선언했다.
4076,강력한 경쟁자였던 보리스 존슨 전 총리가 보수당 대표 경선 불출마를 선언하면서 수낙 전 장관은 차기 총리직을 확정했다.
4077,수낙은 깔끔하고 정직한 이미지 뛰어난 지적 능력으로 당내 소장파 의원들 사이엔 인기가 높다.
4078,하지만 인도계라는 배경과 보수당 내에서도 손꼽히는 ‘엘리트’ 이미지 때문에 보수당 주류인 ‘백인 중산층 남성’에게 외면받았다.
4079,명문 사립 윈체스터 칼리지를 거쳐 영국 정·재계 엘리트의 산실인 옥스퍼드대 철학·정치·경제 전공(PPE)을 졸업했다.
4080,월스트리트를 대표하는 투자은행 골드만삭스에서 일했으며 풀브라이트 장학금을 받아 미국 스탠퍼드대 경영학석사(MBA)를 땄다.
4081,/AP 연합뉴스										브렉시트(Brexit·영국의 유럽연합 탈퇴) 이후 다섯 번째 총리가 된 수낙은 벼랑 끝에 선 영국 경제부터 살려야 한다.
4082,에너지와 생필품 가격 인플레로 신음하고 있는 영국인들은 파운드화 가치 하락에 따른 추가 물가 상승 금리 인상이 몰고올 주택담보대출 이자 폭등에 직면했다.
4083,철도와 우편 의료 교육 등 공공 부문의 임금 인상 요구 파업이 잇따르면서 사회 불안도 심해지고 있다.
4084,영국 언론은 “수낙 총리의 소신대로라면 추가 증세가 불가피하다고 전망하고 있다.
4085,존슨과 트러스 전 총리의 실정으로 곤두박질한 보수당 지지율도 끌어올려야 한다.
4086,야당의 조기 총선 실시 압박이 거세지는 상황에서 여론에 밀려 총선을 치를 경우 정권 교체를 피할 수 없다.
4087,영국 데일리텔레그래프는 “스코틀랜드 독립 시도 브렉시트 이후 EU와의 갈등 우크라이나 전쟁 올겨울 에너지 부족에 따른 정전 위기 등 수없이 많은 난제가 수낙을 기다리고 있다고 분석했다.
4088,경상수지도 당시 적자였으나 지금은 흑자이고 금융 부문의 회복력도 좋다고 덧붙였다.
4089,co. kr 다만 그는 한가지 주의할 문제가 있다며 정부 부채 증가 추세를 거론했다.
4090,인플레이션(물가상승) 억제를 위한 긴축 통화정책과 성장률 하락의 상쇄 관계에 대해서는 금리 인상과 긴축으로 성장 전망이 낮아질 수 있지만 인플레이션에 정면으로 대응하는 것이 중요하고 필요하다고 생각한다며 정면 대응하지 않으면 기대 인플레이션이 계속 높아질 우려가 있다.
4091,수낵 신임 총리는 이어 연설을 통해 “리즈 트러스 전 총리의 정책이 잘못된 것은 아니었지만 몇 가지 실수가 있었다라며 이를 바로 잡고 신뢰를 회복하기 위해 일할 것이라고 밝혔다.
4092,수낵 총리가 우선 트러스의 대규모 감세안으로 발생한 금융 시장 혼란을 안정시켜야 하는 과제를 안고 있고 이를 해결할 경우 투자자들의 신뢰를 회복할 수 있다.
4093,문제는 영국 정부 부채를 지속 가능한 방향으로 재결계하는 것이 말처럼 쉽지 않다는 데 있다.
4094,CNN은 수낵 총리와 헌트 장관에게 선택권이 없다며 투자자들이 영국 정부를 믿지 못하고 다시 차입 비용이 치솟으면 이자 규모가 증가해 상황을 통제하는 것은 더 까다로워 진다고 말했다.
4095,대부분 복지 혜택은 인플레이션에 기반해 증가하는데 이를 평균 소득으로 대체하려 한다는 것이다.
4096,외신들은 헌트 장관이 가격 인상으로 막대한 이익을 얻은 석유·가스에 대한 횡재세 부과 방안을 검토하고 있다고 보도한 바 있다.
4097,또한 금리 인상의 혜택을 받을 금융 부문에 대한 세금인상을 검토하고 있는 것으로 알려졌다.
4098,헌트 장관은 횡재세에 대해 원칙에 어긋나지 않는다면서 모든 방안을 검토하고 있다고 말했다.
4099,산업계는 세금 인상이 아직 구체적으로 논의되지 않았지만 반발에 나서고 있다.
4100,영국 금융단체인 UK파이낸스는 전반적으로 다른 어떤 부문보다 높은 세율을 내고 있다며 영국의 은행 및 금융 산업의 경쟁력을 위태롭게 하지 말라고 촉구했다.
4101,세금 인상과 함께 정부 지출을 줄이는 방안이 동시에 발표될 것으로 예상된다.
4102,크레디트스위스의 소날리 푼하니 이코노미스트는 재정 유턴에도 불구하고 정부는 여전히 재정 균형을 맞추기 위해 예산을 신뢰할 수 있다는 증거를 보여줄 필요가 있다고 말했다.
4103,CNN은 영국의 심각한 경제 위기는 수낵 총리가 불편한 선택을 하게 만들고 있다고 말했다．
4104,현재 독일은 국내 주문 잔고 및 해외 주문 잔고는 크게 하락하지 않은 상황이다.
4105,류 연구원은 “러시아사태에 따른 원자재 공급차질 전력수요감축을 위한 여러 조치 등으로 생산 자체가 어려워 주문잔고가 많이 쌓여 있다면서 “이 가운데 완성품 재고도 점차 쌓이고 있다라고 설명했다.
4106,게다가 이탈리아는 마리오 드라기 총리 총리 사임 이후 극우파 조르자 멜로니가 부상하고 있다.
4107,러시아-우크라이나 사태로 유로존 분열 양상이 나타나는 가운데 극우파 총리의 등장은 위협적이라는 설명이다.
4108,그는 “유럽중앙은행(ECB)의 매파적 전환 가능성이 부각하는 시점이라 주의할 필요가 있다고 덧붙였다.
4109,올해 들어 첫 플러스 성장을 기록해 기술적 경기침체 상태에서 벗어나게 됐다.
4110,AP연합뉴스 【파이낸셜뉴스 스톡홀름(스웨덴)박소현 기자】 유럽연합(EU)이 우크라이나를 재건하는 마셜 플랜 가동을 위한 움직임을 시작했다.
4111,폰데어라이엔 EU 집행위원장은 우크라이나에 투자한 유로 달러 파운드 엔은 전 세계 민주주의 가치에 대한 투자라면서 특정 국가가 홀로 제공하기엔 많은 액수로 우리가 모두 힘을 합쳐야 한다고 강조했다.
4112,마셜 플랜은 유럽의 경제 회복을 도운 것 뿐만 아니라 특히 민주주의가 유럽에서 확고하게 자리잡는 역할을 했다.
4113,채널당 수익률이 높아지면서 촬영 편집 등의 인력에 이어 시나리오 작가 방송 기획자까지 유튜브 생태계로 뛰어들고 있다.
4114,이번 조사는 한국 기반 유튜브 콘텐츠 크리에이터를 대상으로 한 설문조사를 바탕으로 했으며 콘텐츠 제작 과정에서 발생한 소비 및 고용 등을 고려한 수치다.
4115,유튜브 자체 운영에서 온 기여분과 유튜브 광고를 통한 매출 증가로 인해 기업이 받은 혜택은 제외했다.
4116,유튜브로부터 수익을 얻은 콘텐츠 제작자는 제작을 지원하는 각종 인력을 추가 고용하는 간접 효과를 유발하고 이에 따른 부가적인 소비를 촉진하며 경제적 효과를 유발한 것으로 보고서는 분석했다.
4117,해당 일자리에는 유튜브 콘텐츠 제작과 직접적으로 연관돼 있는 영상 편집자 프로듀서 등 인력을 비롯해 콘텐츠 공급망과 관련된 인력들이 모두 포함됐다.
4118,추 부총리는 이날 오후 서울 중구 예금보험공사에서 한국행정학회·한국조세재정연구원 공동주관으로 개최된 재정준칙 콘퍼런스에 참석해 축사를 통해 준칙 기준을 법률에 명시해 구속력을 확보하고 법률 통과 즉시 준칙을 시행할 것이라며 이같이 말했다.
4119,다만 경제 위기 등으로 추가경정예산을 편성하는 등 재정이 적극적 역할을 해야 하는 불가피한 상황에서는 준칙 적용을 면제하되 위기 종료 시에는 바로 준칙 기준으로 복귀하고 건전화 대책을 수립하는 등 건전재정과 재정의 역할이 적절히 조화되도록 하겠다고 덧붙였다.
4120,추 부총리는 최근 들어 국제 신용평가사는 우리의 재정전망에 대해 경계감을 표시하는 등 이제는 더 이상 재정이 우리 신용등급에 긍정적인 요인으로 작용하지 않을 가능성도 있다고 우려했다.
4121,이제부터라도 재정 씀씀이에 허리띠를 졸라매면서 건전재정 기조를 확고히 해야 한다며 준칙 도입의 필요성을 거듭 강조했다.
4122,이를 위해 현재 막바지 작업이 진행 중인 내년도 예산안 편성 과정에서도 보다 강력한 지출 구조조정을 단행할 방침이다.
4123,추 부총리는 농부는 굶어 죽어도 씨앗은 베고 죽는다는 속담을 인용하면서 지금 당장이 힘들다고 우리 자식 세대에게 텅 빈 곳간을 물려줄 수는 없다며 우리가 미래 세대를 위한 씨앗을 다 써버리지 않도록 우리 스스로가 곳간의 문을 엄격히 단속하고자 하는 것이 바로 재정준칙이라고 강조했다.
4124,특히 법안 통과 사안인 만큼 국회를 향해 재정건전성과 미래세대에 대한 고민과 걱정은 여야가 따로 없다며 재정준칙은 선택의 문제가 아니라 우리에게 맡겨진 역사적 책무이며 어떤 일이 있어도 미루거나 외면할 일이 아니라고 호소했다.
4125,추 부총리는 조만간 재정준칙 최종안을 확정하고 재정준칙 법제화를 추진할 계획이라며 정부도 재정준칙 법제화를 위한 국민과 국회의 공감대 형성과 확산에 최선의 노력을 다하겠다고 축사를 마무리했다.
4126,The latest figure was unchanged from the BOKs earlier estimate announced in late July.
4127,The revision reflected updates in data on industrial output and other key economic indicators.
4128,The faster on-quarter growth is attributed to a robust increase in private spending that has been bolstered by eased pandemic-related restrictions.
4129,South Koreas economy has been facing growing uncertainty from home and abroad amid worries that fast monetary tightening in major countries including the United States could precipitate a global economic slump.
4130,Exports in particular are showing signs of losing steam in the face of recession woes and tough coronavirus restrictions in China.
4131,Consumption is also feared to slow down as the countrys central bank has raised borrowing costs at a fast place to rein in fast-rising inflation that could undercut peoples purchasing power.
4132,The BOK predicted that exports will likely grow at a slower pace down the road amid the prolonged war in Ukraine monetary tightening in major countries and the growing possibility of global recession.
4133,저출산·고령화 기조가 심화하면서 한국의 정부 부채 비율은 필연적으로 우상향 곡선을 그리는 구조다.
4134,앞으로 빠른 속도로 늘어나는 의무지출과 경직성 경비를 구조적으로 통제하지 않으면 재정 파탄이 불가피하다는 게 정부 입장이다.
4135,The latest figure was unchanged from the BOKs earlier estimate announced in late July.
4136,The revision reflected updates in data on industrial output and other key economic indicators.
4137,The faster on-quarter growth is attributed to a robust increase in private spending that has been bolstered by eased pandemic-related restrictions.
4138,Exports in particular are showing signs of losing steam in the face of recession woes and tough coronavirus restrictions in China.
4139,Consumption is also feared to slow down as the countrys central bank has raised borrowing costs at a fast place to rein in fast-rising inflation that could undercut peoples purchasing power.
4140,먼저 김경훈 구글코리아 사장이 한국 문화가 글로벌 시장에 미치는 영향력과 이를 지원하기 위한 구글의 다방면의 노력을 소개했다.
4141,소비자물가가 하락하며 러시아 중앙은행은 경기 진작을 위해 금리를 추가 인하할 가능성이 열렸다고 로이터는 예상했다.
4142,러시아는 올초 우크라이나를 침공하며 서방의 강력한 제재를 받았고 외국 기업들의 철수가 이어졌다.
4143,하지만 러시아 정부는 고용시장 상황이 악화할 기미를 목격하지 못했다고 강조했다.
4144,글로벌 공급망 대란 등에 따른 수출 악화 상황 속에서도 민간 소비가 늘어나며 예상보다는 선방했다는 평가다.
4145,한편 한은은 글로벌 경기 둔화의 영향으로 우리나라의 경제 성장 흐름이 약화될 것이라고 내다봤다.
4146,중국의 강력한 봉쇄 조치에 대(對)중 무역이 타격을 입으면서 수출이 감소로 돌아섰으나 국내 방역조치 완화 등으로 민간소비가 증가 전환하며 성장세를 이끌었다.
4147,러시아 당국자는 수입 회복과 수출 감소로 무역수지는 점진적으로 위축될 것으로 예상하고 있다고 말했다.
4148,당국자는 실업률은 올해 말부터 내년 초까지 가장 높을 것으로 보인다며 일부 산업 및 지역은 노동력 부족에 직면하는 반면 다른 산업 및 지역은 실업 문제를 해결해야 할 것이라고 지적했다.
4149,햇빛이 모자를 뚫고 머리에 꽂히는 것 같다고 생각했을 때 지평선 위로 뭔가 반짝였다.
4150,엘리아손의 작품과 함께 자리 잡은 에르네스투 네투(브라질) 시몬 파탈(미국)의 사막 설치 미술에 다다르기 위해서다.
4151,월드컵을 앞둔 카타르는 지금 곳곳에 세계적 거장들의 작품을 전시한 커다란 미술관이다.
4152,세계에서 둘째로 듀공이 많은 나라인 카타르는 멸종위기 해양 포유류에 대한 경각심을 작품으로 일깨운다.
4153,/도하·아슈 샤말(카타르)이태훈 기자										월드컵과 문화예술은 카타르가 미래를 위해 갈고닦는 야심찬 ‘소프트 파워’의 두 축이라 할 수 있다.
4154,공주는 과거 인터뷰에서 ‘수십년 뒤엔 지금 뉴욕이나 파리에 그림을 보러 가듯 도하에 오게 되길 바란다’는 취지로 말하곤 했다.
4155,미국 듀크·컬럼비아 프랑스 시앙스포 등에서 공부하며 국제적 안목을 쌓은 그는 추진력 강하고 거침없다.
