,sentence
3781,박종관 SC제일은행 담보여·수신상품부문장은 수시 입출식 상품과 정기예금의 장점을 모두 살린 마이런통장은 금리 변동이 큰 상황에서 수시 입출식 상품의 편리성은 물론 고금리 혜택까지 동시에 누릴 수 있는 것이 강점이라고 설명했다.
3782,모바일전용 M 정기예금은 DB저축은행 스마트뱅킹이나 SB톡톡+ 앱을 통해 가입할 수 있고 창구 가입은 을지로입구역 수유역 삼성역 목동역 압구정로데오역 인근 영업점에서 가능하다.
3783,만약 이들이 빠르게 수리되지 않는다면 바닷물이 대거 흘러들어 파이프라인이 부식될 것이라고 독일 관가에서는 전망하고 있다.
3784,재판매 및 DB 금지독일 정부가 이날 위기대책위원회를 꾸려 대응 방안을 논의 중인 가운데 연방경찰은 영해에 대한 감시를 강화했다.
3785,현재 건설되고 있는 액화천연가스(LNG) 터미널과 수중통신케이블의 안전도 우려 대상이다.
3786,전문가들과 관가에서는 공격의 복잡성을 고려할 때 행위의 주체가 국가기관일 것으로 추정하고 있다.
3787,가스누출이 어마어마하게 많았고 기압이 떨어지는 속도가 빨랐다는 게 목표지점 폭파설의 근거다.
3788,이에 더해 가스누출이 발생한 세 지점 간 거리가 뚜렷하게 멀다는 점도 이 가설을 뒷받침한다.
3789,가스누출이 어마어마하게 커서 이를 통해 바닷물이 가스관에 들어차고 있다고 타게스슈피겔은 지적했다.
3790,로베르트 하베크 독일 부총리 겸 경제·기후보호부 장관은 결정적인 기반시설은 당연히 잠재적 목표가 될 수 있다면서 치안당국과 정부는 결정적인 기반시설 보호와 독일의 에너지공급 안정을 위해 애쓰고 있다고 말했다.
3791,공공철도의 안정성을 높이기 위해 분리운영 중인 KTX와 SRT를 통합해야 한다는 지적이 나온다.
3792,김영민 기자사학연금공단 등은 풋옵션을 행사할지 여부를 명확히 밝히지 않고 있다.
3793,다만 금융권에서는 SR의 배당실익이 크지 않고 상당한 이자도 붙은만큼 풋옵션 행사 가능성이 높은 것으로 전망하고 있다.
3794,이 경우 부채비율이 더욱 높아져 신규 열차 발주가 어려워지는 등 정상적인 철도운영에 문제가 생길 수 있다.
3795,정부 SR 풋옵션 지분 다시 민간에 매각하나이 때문에 정부가 풋옵션을 SR의 부채로 넘기기보다는 재차 민간에 이를 매각할 가능성이 제기된다.
3796,박상혁 민주당 의원은 “SR 투자자들의 풋옵션 행사에 따른 부채비율 급등과 SR 민영화 가능성 등의 문제는 결국 철도경쟁체제를 도입한다는 명분으로 박근혜 정권이 무리하게 SR을 출범시킨 탓이라며 “철도경쟁체제의 허구성이 드러난만큼 정부는 조속하게 코레일과 SR의 통합을 추진해야 한다고 말했다.
3797,경제정의실천시민연합은 “KTX와 SRT의 분리운영은 시민의 불편 안전사고와 요금차별 중복투자로 인한 비효율 철도산업의 글로벌 경쟁력 저하 등의 문제만 지속적으로 제기돼 왔다며 “철도산업 발전과 공공성 강화를 위해 조속히 고속철도를 통합 운영해야 한다고 밝혔다.
3798,수신 기능이 없는 카드사들은 여신전문금융사채권(이하 여전채)를 발행해 자금을 조달하는데 금리가 오르면 그만큼 비용 부담이 커지기 때문이다.
3799,수익 악화가 예상되는 카드사들은 자체 몸집 줄이기에 나서는 한편 자금조달을 위해 변동금리채권까지 발행하고 있다.
3800,여전채 금리 상승에 자금 조달 비용이 커지자 카드사들은 자구책 마련에 나섰다.
3801,한 카드사 관계자는 “카드사들이 연초에 희망퇴직을 받은 뒤 공채는 줄이고 필요한 인력만 수시로 채용하고 있다며 “수익성 악화가 예상되는 상황에서 인력 확보에 적극적으로 나설 수 없다고 말했다.
3802,비용절감 자구책에 더해 돈줄 확보를 위해 새로운 개념의 채권도 발행하고 있다.
3803,통상 회사채는 안정적인 자금조달을 위해 발행과 모집 시점에 고정이율을 정하는데 최근 한 카드사는 자금조달을 위해 업계에서도 생소한 ‘금리변동차 회사채’를 발행했다.
3804,또 다른 카드사 관계자는 “최근 조달금리 급등에 따른 대비책으로 변동금리 차입을 확대하고 이에 연동한 자산유동화증권(ABS)와 해외채권 발행을 통해 조달비용을 낮추는데 노력하고 있다고 말했다.
3805,가맹점 수수료율 인하에 카드론의 총부채원리금상환비율(DSR) 규제 포함 등 영업 환경 변화로 카드사들의 수익성 악화가 지속될 것으로 예상되기 때문이다.
3806,김서연 나이스신용평가 연구원은 “시장금리 상승에 따라 신규 카드채 발행금리가 상승해 이자 비용 부담이 더 확대될 것이라며 “하반기 물가 상승과 금리 상승에 따른 자금조달 환경 악화로 보수적인 경영 기조는 내년까지 이어질 것이라고 내다봤다.
3807,금융당국은 실질 수익률이 적용 금리보다 낮을 수 있다는 점 등을 들어 감독 강화에 나섰다.
3808,저축보험은 매월 일정액의 보험료를 납부하고 만기 때 총 납부액과 이자가 더해진 환급금액을 받는 상품이다.
3809,상품 담보에 따라 다르지만 저축 기능 외에도 기본적인 질병과 상해 등을 보장받을 수 있다.
3810,실제로 보험사들이 고금리의 저축보험을 적극 내놓자 은행들의 방카수수료 수익도 급격히 늘었다.
3811,금융감독원이 최근 급증하고 있는 생명보험사의 저축성 보험과 관련해 환급률 등을 살펴보고 가입해야 한다고 권고했다.
3812,사진금융감독원이런 가운데 금융감독원은 최근 급증하고 있는 생보사의 저축성 보험과 관련해 환급률을 살펴봐야 한다고 권고했다.
3813,저축성보험을 가입할 때 표면금리가 아닌 실질수익률을 확인하고 가입해야 한다는 것이다.
3814,저축보험 상품은 보험계약자가 납입한 보험료 전액이 적립되지 않고 보장 보험료와 사업비를 공제한 후 그 잔액을 적립하게 된다.
3815,이에 만기 또는 중도 해지 시 실제 환급되는 금액은 납입보험료를 적용금리로 계산한 금액보다 적을 수 있다.
3816,보궐선거를 통해 국회에 입성하고 곧장 당대표 자리에 오른 그의 첫 공식 연설인 만큼 ‘이재명 체제’가 된 민주당의 새로운 당론이라고 볼 수 있다.
3817,‘대선후보 이재명’이 가지고 있던 약점이 무엇인지 스스로 파악하고 극복해 ‘당대표 이재명’은 다른 그림을 제시해야 마땅한 일이다.
3818,이재명과 민주당을 지지하는 사람이건 그렇지 않은 사람이건 이재명이 새로운 비전을 제시하리라는 기대는 누구나 품었음직하다는 소리다.
3819,대선을 치르며 들고 나왔던 의제를 단지 용어만 몇 개 바꿔 그대로 사용했다.
3820,이재명의 핵심 의제였던 ‘기본소득’을 버리거나 수정하기는커녕 더욱 강화한 것이다.
3821,문재인 정권의 실패한 대북정책인 ‘한반도 평화경제체제’를 언급한 건 용감해서인지 게을러서인지 혼란스러울 정도다.
3822,이른바 ‘개딸’이라고 불리는 팬클럽을 동원해 반대자들을 억누르겠다는 의지가 담겨 있다는 건 누구나 알법한 일.
3823,그런데 그가 ‘국회의원도 잘못하면 소환될 수 있어야 한다’고 하자 놀랍게도 국민의힘 의원들로부터 박수와 갈채가 쏟아졌다.
3824,대장동 선거법 위반 쌍방울그룹 건을 비롯한 여러 사법 리스크를 짊어지고 있는 이재명 본인부터가 ‘소환될 수 있어야 할 국회의원’이기 때문이다.
3825,우리 정치의 현 주소를 적나라하게 드러내는 차마 웃을 수 없는 희비극적 풍경인 셈이다.
3826,이 글에서 이재명의 교섭단체 대표연설에 담긴 이 모든 논점을 다 짚을 수는 없다.
3827,그 중 가장 핵심적인 사항 가장 문제적인 사항을 논하는 것만으로도 지면이 부족하다.
3828,필자는 이재명이 던진 여러 논점 가운데 ‘기본사회’로 함축되는 경제관이 가장 큰 문제라고 생각한다.
3829,러시아의 우크라이나 침공으로 인해 원자재 가격이 폭등하고 인플레이션이 발생하자 미국 연방준비제도(Fed‧연준)가 기준금리를 지속적으로 높이고 있기 때문이다.
3830,연준이 기준금리를 높이면 미국의 시중 은행들도 그에 따라 금리를 인상한다.
3831,따라서 시중에 풀려 있던 돈은 소비되거나 투자되는 대신 더 높은 이자를 찾아 은행으로 들어간다.
3832,지속적으로 물이 새나가는 욕조가 있는데 콸콸 틀었던 수도꼭지를 잠갔다고 생각해 보자.
3833,하지만 물을 잠그면 너무 물을 많이 틀어서 욕조 밖으로 물이 넘치는 일은 벌어지지 않는다.
3834,이렇듯 모든 나라의 중앙은행은 상황에 따라 의도적으로 경기 침체를 감수한다.
3835,물가 상승이 적절한 수준을 넘어 경제 시스템을 파괴하는 하이퍼 인플레이션이 발생하지 않게 하기 위한 고육지책이다.
3836,미국의 기준금리가 점점 더 올라간다는 것은 미국 내의 돈줄이 마른다는 것만을 의미하지 않는다.
3837,미국 외 다른 모든 나라들도 미국을 따라 기준금리를 올려야 한다는 압박에 시달리게 된다.
3838,한국의 기준금리가 미국보다 낮다면 금융 시장에 들어와 있던 자본은 더 높은 이율을 찾아 떠난다.
3839,이런 이유로 원-달러 환율이 높아지면 해외에서 달러를 벌어오는 수출 대기업은 상대적 이득을 볼 수 있으나 대부분의 한국인들은 물가 상승의 고통을 겪게 된다.
3840,우리는 석유를 비롯해 거의 모든 자원을 수입해야 하는 자원 빈국에 살고 있기 때문이다.
3841,시중에 풀린 유동성을 회수하기 위한 다양한 방법도 모색해야 하며 동시에 정부의 확장 재정 정책 역시 자제해야 한다.
3842,달러가 턱없이 비싼 지금 원화를 풀어놓으면 우리 돈의 가치가 더욱 급격히 떨어지고 그 부담은 물가 폭등으로 이어져 결국 고스란히 국민 부담으로 돌아올 수밖에 없다.
3843,어떤 나라가 앞장서서 사회과학 실험을 자행하는 일이 종종 발생하기 때문이다.
3844,미국이 금리를 올릴 때 오히려 양적 완화를 펼치면 어떻게 되는지 우리는 현재 영국에서 벌어지는 일을 통해 생생하게 관찰할 수 있다.
3845,소비 진작을 위한 감세 정책을 펴기에 이보다 부적절한 타이밍을 찾기는 어려울 지경이었다.
3846,실수가 아니라 신념에 의한 감세 정책이라는 게 확실해진만큼 시장의 움직임도 분명해졌다.
3847,정치적 의견과 지지 정당이 다르고 서로 견제하던 경제학자 및 경제신문 사이에 의견이 일치했다.
3848,노벨상 수상자이자 미국 좌파를 대표하는 경제학자 겸 뉴욕타임스 칼럼니스트 폴 크루그먼과 파이낸셜타임스의 칼럼니스트로 글로벌 시장경제를 옹호하는 마틴 울프가 입을 모아 외쳤다.
3849,지금 영국은 제정신이 아니다!비록 그 위상이 예전 같지 않다고 하나 영국은 세계에서 손꼽히는 경제대국 중 하나다.
3850,그런 영국조차 미국이 기준금리를 높이고 돈을 걷어낼 때 양적 완화 정책을 펴면 심각한 타격을 입는다.
3851,일각에서는 영국의 일부 연기금이 지급 불능 상태에 빠졌다는 소문이 돌고 있다.
3852,금융권에서는 이러다 영국발 금융위기가 세계를 깊은 침체의 늪으로 이끌지도 모른다는 공포가 싹트기 시작했다.
3853,긴축 재정과 고금리를 견디고 나면 더 나은 미래가 있다고 국민을 설득하고 고통을 분담해야 한다.
3854,이제 독자 여러분은 이재명이 교섭단체 대표연설을 통해 천명한 ‘기본사회’의 청사진이 왜 위험천만한지 이해할 수 있을 것이다.
3855,미국이 금리를 높이는 시점에 감세 정책을 펴기만 해도 영국 경제에는 치명적 타격이 온다.
3856,다소 과장해 말하자면 한국의 원화가 짐바브웨달러 꼴이 될 수도 있다는 소리다.
3857,무책임한 몽상과 정책 사이여기서 우리는 좀 더 본질적인 질문을 던져볼 필요가 있다.
3858,지금 당장 어떤 이유로 정권이 바뀐다 해도 국정을 무리 없이 이끌어갈 수 있는 각오 전문성 준비 자세가 갖춰진 집단이어야 한다.
3859,그런데 만약 지금 당장 윤석열이 아니라 이재명이 대통령이 된다면 무슨 일이 벌어지겠는가.
3860,영국의 감세 정책은 우습게 보일 정도의 엄청난 양적 완화 및 재정 확대 정책을 펼칠 것이다.
3861,대한민국은 정부가 임기를 다 채우지 못했더라도 스냅 선거로 여야가 뒤바뀔 수 있는 내각제 국가가 아니기 때문이다.
3862,당장 나라를 이끌어야 한다는 부담을 짊어지지 않은 채 현실성 없이 그럴듯한 이야기를 떠벌이고 무책임한 의혹 제기와 폭로 따위로 정국을 혼탁하게 만들 수 있다는 소리다.
3863,무턱대고 반대하며 무책임한 몽상을 정책이라고 들이미는 반정부세력을 원하는 것이 아니다.
3864,민주당이 ‘이재명의 민주당’을 넘어 ‘국민 모두의 민주당’으로 진화할 수 있기를 기대해본다.
3865,비트코인은 금전 아니다대부업법·이자제한법 적용 안받아코인 사기 구체적 판단기준도 제시 사진 연합뉴스비트코인을 비롯한 가상자산 대여업은 이자율 상한을 정한 대부업법·이자제한법의 적용을 받지 않는다는 법원 판단이 나왔다.
3866,재판부는 이자제한법·대부업법은 금전대차 및 금전의 대부에 관한 최고이자율을 제한하는 것인데 이 사건 계약의 대상은 금전이 아니라 비트코인이므로 이자제한법과 대부업법이 적용되지 않는다고 판시했다.
3867,통상 민사 소송에서 다툼의 대상이 외환이나 유가증권이면 변론 종결 시점의 시가를 기준으로 삼는다.
3868,재판부는 이 사건의 비트코인도 단순 물건이 아닌 유가증권과 유사한 성질로 판단한 것으로 해석된다.
3869,이후 변제 기한이 지났는데도 B사가 빌려 간 비트코인을 돌려주지 않자 A사는 소송을 제기했다.
3870,B사는 이를 근거로 최고이자율을 초과해 지급한 이자는 원본(비트코인)을 변제한 것으로 봐야 한다고 주장했다.
3871,가상자산 관련 사기죄가 성립되기 위한 법원의 구체적 판단 기준도 제시됐다.
3872,재판부는 C씨의 혐의를 유죄로 인정면서 코인 사기 여부를 판별하는 기준으로 △발행인의 능력과 실체가 불명확한 경우 △코인 운영계획을 담은 백서에 중요 사항을 적지 않거나 거짓으로 적은 경우 △시장 상황이나 사업성에 대해 허위 공시·공지를 한 경우 △시세조종 등으로 가격을 올릴 수 있다며 투자를 유인한 경우 등을 제시했다.
3873,재판부는 가상자산은 투기 심리는 크지만 정보 비대칭성이 매우 높고 공신력 있는 거래체계가 정착되지 않아 불안정한 상황이다며 제대로 된 정보를 제공하지 않은 채 허위·과장 정보를 제공하거나 정보 비대칭을 기회주의적으로 이용해 투자유인을 할 시 사기죄에서의 기망으로 평가할 수 있다고 밝혔다.
3874,금리 인상기 변동금리를 낮은 이율의 고정금리 상품으로 바꿔주는 안심 주택저당증권(MBS)이 서민들보다는 은행에 도움이 됐다는 것이다.
3875,은행으로선 손해지만 정부는 금리 인상기 가계부채 질 개선을 위해 고정금리 대출 비중을 높이는 수단으로 사용한다.
3876,은행은 금리 변동 위험을 최소화하기 위해 채권 만기를 짧게 설정해야 하는데 MBS는 이게 원칙적으로 불가능하다.
3877,민병덕 의원은 금리인상으로 서민의 가계부채 부담과 소상공인 및 자영업자의 고통이 커지고 있는 가운데 은행은 예대마진으로 최대실적을 냈다.
3878,국민과 고통분담을 함께 할 필요가 있다면서 서민을 위한 금융 수단이 오히려 은행에게 돈만 벌어준 것이라고 비판했다.
3879,채권시장 변동성이 심화하는 가운데 안심전환대출을 위한 MBS 발행이 시장에 부담으로 작용할 수 있다는 우려가 커지는 상황이다.
3880,과거 안심전환대출 때도 MBS 발행 영향으로 국고채 금리가 즉시 급등했다.
3881,co. kr권 장관은 이날 대통령궁 앞에서 기자들과 만나 주로 한반도 문제에 대해 심도 있는 얘기를 했다면서 슈타인마이어 대통령은 독일이 한국의 대북정책 특히 담대한 구상에 대해 전폭적으로 지지한다고 밝혔다고 말했다.
3882,co. kr그는 북한의 인권 인도적 상황에 대한 어려움도 설명해 드렸는데 먼저 분단을 겪고 극복했던 경험을 살려 독일이 그 부분에 대해 역할을 해주기로 했다면서 슈타인마이어 대통령은 독일이 할 수 있는 구체적 역할을 알려주면 역할을 하겠다고 해 향후 긴밀히 소통하기로 했다고 설명했다.
3883,그는 이날 대통령궁 방명록에는 독일 통일의 교훈을 본받아 비핵·평화·번영의 한반도를 만들어가겠다고 적었다.
3884,그는 북한의 도발에 대해 단호한 대응은 하되 교류와 인도적 협력은 계속해서 할 생각이라며 교류와 협력을 통해 북한과 신뢰를 조금이라도 쌓아나가는 것이 이런 도발을 미리 막는 효과가 있을 것이라고 말했다.
3885,그는 담대한 구상 속에는 북한의 도발에 대해서는 막아나가고 핵개발 부분에 대해서는 대북제재를 더욱 강화하고 철저하게 이행해 무모한 행동을 하는 것을 단념시키고 결국은 대화로 이끌어나가는 부분이 포함된 만큼 담대한 구상을 흔들리지 않고 실천하겠다고 강조했다.
3886,권 장관은 부산엑스포 유치와 관련해 독일정부 관계자와 하르트무트 코쉭 한독포럼의장 등 독일 정치권 관계자들에게 지지 요청을 했다면서 부산엑스포 유치가 확정되면 북한에도 초청장을 보낼 계획이라고 말했다.
3887,금액 제한 없이 자금을 예치할 수 있고 자금 사정에 따라 언제든지 자유롭게 입출금 거래를 할 수 있다.
3888,입금 건별로 출금일 또는 상품전환일 전일까지의 일수를 계산해 해당하는 일수의 금리를 전체 예치기간에 일괄 적용한다.
3889,예금을 출금할 때 먼저 입금된 금액이 먼저 인출되는 선입선출 방식이 적용되므로 출금거래 건수가 적을수록 더 높은 금리를 받을 가능성이 높아진다.
3890,박종관 SC제일은행 담보여신/수신상품부문장은 “수시 입출식 상품과 정기예금의 장점을 모두 살린 마이런통장은 금리 변동이 큰 상황에서 수시 입출식 상품의 편리성은 물론 고금리 혜택까지 동시에 누릴 수 있는 것이 강점이라고 설명했다.
3891,최은숙 신한pwm한남동센터 PB팀장 최은숙 신한pwm한남동센터 PB팀장최은숙 신한pwm한남동센터 PB팀장 ‘제로금리시대’라고 불릴 만큼 낮았던 금리가 지속적인 인플레이션 공급망 차질 등 경제적 요인을 비롯해 기후변화에 대한 민감도 지정학적 불안정성 탈세계화 등으로 글로벌 금리 인상이 진행되고 있다.
3892,그렇다면 이런 금리 상승 시기에 나의 자산은 어떻게 관리해야 하는 게 좋을까.
3893,먼저 기준금리가 인상되면 예적금 이자율도 상승하므로 안정적인 이자수익을 받기 위해 예적금을 선택할 수 있겠다.
3894,고객들은 이미 장기예금을 가지고 있는데 낮은 금리의 예금을 해지하고 새로 신규하는 것이 좋냐는 질문을 많이한다.
3895,정기예금은 만기일 이전에 해지하는 경우 중도해지이율을 적용하기 때문에 기존 정기예금의 보유기간 동안 중도해지에 따른 이자 손실액과 신규 가입한 정기예금에서 추가로 수령할 수 있는 이자금액을 비교하여 실익을 확인하는 것이 필요하다.
3896,자금 용도를 결정하기 전 단기 자금이라면 하루만 맡겨도 높은 이자를 주는 수시입출식 예금으로 은행의 수퍼저축예금(MMDA)과 증권사의 CMA MMW 등을 활용할 수 있다.
3897,더 높은 금리의 신규발행 채권 대비 낮은 금리로 발행된 채권은 매력도가 떨어지기 때문에 가격이 하락하는 것이기 때문이다.
3898,반대로 금리가 하락하면 낮은 금리로 신규 발행되는 채권 대비 높은 금리로 발행된 채권의 매력도가 좋아지기 때문에 채권의 가격이 상승한다.
3899,채권은 매수해 만기까지 보유하거나 금리 상황에 따라 만기 전 매매할 수도 있다.
3900,채권투자이익은 이자수익+자본이익(매매차익/비과세)으로 금리 상승기는 이미 발행돼 시장에 존재하는 채권을 발행가 대비 할인된 가격에 매수할 수 있어서 만기때 원금과 약속한 이자가 주어지므로 싸게 산 만큼 매매차익(비과세)을 볼 수 있다.
3901,즉 총실효수익 중 발행시점의 이자율(표면금리)로 계산된 이자수익만 과세대상이 되어 절세효과를 누릴 수 있다.
3902,즉 금리 상승기의 정점에 가까워졌을 때 장기채를 매수하면 이후 금리가 하락할 때 채권 가격의 상승으로 자본차익을 기대할 수 있게 된다.
3903,다만 단기적으로는 변동성이 심한 국면일 수 있어서 단기 우량 채권 위주의 이자수익이 안정적일 수 있고 향후 기준금리 인상 경로가 마무리되는 시점에서 장기 국채에 대한 적극적인 매수 고려해 볼만하다.
3904,금리 인상기에는 대출 이자도 상승하므로 가능하다면 부채 규모를 줄이는 것이 해답이다.
3905,신용대출의 경우 금리 변동주기에 따른 금리 차이는 거의 없지만 만기가 긴 담보대출의 경우 변동금리보다는 고정금리가 유리하다.
3906,금리 부담을 조금이라도 줄이기 위해서 금리인하 요구권을 활용하는 것도 방법이다.
3907,자산이 늘거나 신용상태가 좋아졌을 때 금융기관에 대출금리는 낮춰줄 것을 요청할 수 있는 권리로 임금상승 신용점수 상승 취업 등 조건이 맞는다면 이를 행사할 수 있다.
3908,금융위원회가 매월 시장금리 변동을 예·적금 금리에 반영하라고 권고한 데 따른 조치다.
3909,네이슨 촹 AIA생명 대표는 한국은 세계에서 기대수명이 가장 긴 국가 중 한 곳이라며 이런 상황에서 새로운 장기 저축성보험인 (무)골든타임연금보험 II(원화형)을 출시하게 돼 기쁘다고 말했다.
3910,규정이 제정될 당시는 개별 은행의 대출금리 수준을 한국은행이 정해주던 시기였다.
3911,이에 금융권 등 업계에서는 적금 만기 제한이 금융 소비자 요구를 반영하지 못하는 규정이라는 비판이 나오기도 했다.
3912,정기적금 규정 개정은 금융통화위원회 의결을 거쳐야 하기 때문에 한은은 은행 업계와 국민 의견 수렴 등의 절차를 걸쳐 의결할 예정이다.
3913,김주영 의원은 최근 예금금리가 지속해서 상승하자 추가 금리 인상을 기대하며 만기가 짧은 금융상품에 투자하려는 경향이 있다며 금리인상기 정기적금 최단만기 규정을 하루빨리 완화해야 한다고 강조했다.
3914,수신 기능이 없는 카드사들은 여신전문금융사채권(이하 여전채)를 발행해 자금을 조달하는데 금리가 오르면 그만큼 비용 부담이 커지기 때문이다.
3915,수익 악화가 예상되는 카드사들은 자체 몸집 줄이기에 나서는 한편 자금조달을 위해 변동금리채권까지 발행하고 있다.
3916,여전채 금리 상승에 자금 조달 비용이 커지자 카드사들은 자구책 마련에 나섰다.
3917,한 카드사 관계자는 “카드사들이 연초에 희망퇴직을 받은 뒤 공채는 줄이고 필요한 인력만 수시로 채용하고 있다며 “수익성 악화가 예상되는 상황에서 인력 확보에 적극적으로 나설 수 없다고 말했다.
3918,비용절감 자구책에 더해 돈줄 확보를 위해 새로운 개념의 채권도 발행하고 있다.
3919,통상 회사채는 안정적인 자금조달을 위해 발행과 모집 시점에 고정이율을 정하는데 최근 한 카드사는 자금조달을 위해 업계에서도 생소한 ‘금리변동차 회사채’를 발행했다.
3920,또 다른 카드사 관계자는 “최근 조달금리 급등에 따른 대비책으로 변동금리 차입을 확대하고 이에 연동한 자산유동화증권(ABS)와 해외채권 발행을 통해 조달비용을 낮추는데 노력하고 있다고 말했다.
3921,가맹점 수수료율 인하에 카드론의 총부채원리금상환비율(DSR) 규제 포함 등 영업 환경 변화로 카드사들의 수익성 악화가 지속될 것으로 예상되기 때문이다.
3922,김서연 나이스신용평가 연구원은 “시장금리 상승에 따라 신규 카드채 발행금리가 상승해 이자 비용 부담이 더 확대될 것이라며 “하반기 물가 상승과 금리 상승에 따른 자금조달 환경 악화로 보수적인 경영 기조는 내년까지 이어질 것이라고 내다봤다.
3923,이로써 올라프 숄츠 독일 총리가 이끄는 신호등(사회민주당-빨강·자유민주당-노랑·녹색당-초록) 연립정부는 핵심 공약을 이행하게 됐다.
3924,후베르투스 하일 독일 노동장관은 이번 최저임금 인상을 일에 대한 합당한 대가이자 좋은 노동에 대한 존중의 표현이라고 평가했다.
3925,호텔 겸 레스토랑을 경영하는 라스 슈바르츠는 안 그래도 에너지와 식료품 가격 상승으로 어려운데 올해 들어 세 번째 최저임금 인상으로 호텔과 레스토랑의 인건비가 큰 부담이 된다면서 직원을 해고하진 않겠지만 영업시간을 줄여 연회 등에 집중해야 할 것이다.
3926,그는 숙련 노동자들은 더는 미숙련자보다 그리 많은 돈을 벌지 않게 된다면서 이 경우 직업교육이 의미가 있는지 의문이 일게 된다고 덧붙였다.
3927,모니카 슈니처 뮌헨 루트비히막시밀리안대학 교수는 최저임금 인상을 위한 더 좋은 시점은 있을 수 없다면서 물가가 막 오르고 있는 지금 이는 에너지가격 급등으로 물이 목까지 차 있는 저임금 노동자를 비롯해 많은 이들을 도울 것이라고 내다봤다.
3928,모바일 전용 M-정기예금은 DB저축은행 스마트뱅킹이나 SB톡톡+ 앱을 통해 가입할 수 있으며 DB저축은행의 영업점은 을지로입구역 수유역 삼성역 목동역 압구정로데오역 근처에 있다.
3929,치솟는 금리와 대출제한으로 상대적으로 낮은 금리에 총부채원리금상환비율(DSR)이 적용되지 않는 사내대출에 눈을 돌리는 기자들이 많아지고 있다.
3930,대출 한도를 늘리거나 사내복지기금 등 회사 자금을 출연해 대출 사업을 시행한 언론사들도 있었지만 사우회 노조 대출 등 언론사 구성원이 낸 출자금으로 대출을 운영하는 곳들이 대부분이었다.
3931,회사가 기금 출연이나 예산을 통해 이익금 일부를 구성원 복지를 위해 돌려준다는 점에서 이들 언론사 사례는 주목할 만하다.
3932,다만 매일경제 서울신문 세계일보 중앙일보 한국경제 등은 신용협동조합이나 사우회 공제회를 통해 대출을 운영하고 있는 실정이다.
3933,한 경제지 기자는 “조선일보 소식을 듣고 언론사간 양극화를 느꼈다며 “서울 집값은 너무 비싸고 금리는 계속 오르고 있어 이자 부담이 크다.
3934,대기업에 비하면 기자 월급이 얼마 되지도 않는데 그런 적극적인 혜택이 필요하다고 말했다.
3935,이어 “요즘 언론사 인력 유출도 심한데 사내대출이 인재를 잡아둘 수 있는 방안도 되지 않을까 싶다고 했다.
3936,최근 기자들에 대한 인식과 처우가 악화되며 많은 언론사들이 인력 유출을 겪고 있는 가운데 복지 강화 차원에서 사내대출 도입이 필요하다는 목소리도 나온다.
3937,김효혜 매일경제 노조위원장은 “기자 연봉이 과거만큼 높지 않고 대출 심사를 했을 때 타 직종 대기업 전문직보다 적게 나오는 경향이라 회사가 보전해 주는 식의 사내대출이 필요하다는 의견들이 많았다며 “회사에서 목돈 만들기가 쉽지 않아 시간이 걸릴 작업이라는 경영진의 얘기가 나왔다고 말했다.
3938,(베를린연합뉴스) 이율 특파원 가을밤 독일의 수도 베를린에서 국악과 재즈선율이 함께 울려 퍼졌다.
3939,윤석철 트리오는 최근 재즈와 국악을 접목한 앨범 익숙하고 일정한을 발매한 바 있다.
3940,베를린 공연장 무대에선 윤석철 트리오윤석철(피아노)과 정상이(베이스) 김영진(드럼)으로 이루어진 한국 대표 재즈트리오 윤석철 트리오가 베를린 공연장 사일런트 그린 무대에 올라 그루브를 선보였다.
3941,파괴된 노르트스트림 가스관서 누출되고 있는 가스덴마크 보안당국/AFP 연합뉴스 자료사진.
3942,재판매 및 DB 금지 이에 따라 배후에는 국가기관이 있을 수밖에 없다는 추정이 나오고 있다.
3943,독일 정보당국은 다양한 측정소의 지진 신호 등을 검토한 결과 이런 결론에 이르렀다.
3944,독일 정부는 이번 주말에 덴마크 보른홀름섬 인근의 파괴 지점을 잠수부나 원격조정 로봇이 조사할 수 있을 것으로 기대하고 있다.
3945,이후에는 수중 폭파의 형태와 어떤 폭발물이 투입됐는지 첫 추론을 할 수 있을 것이라는 게 정부의 기대다.
3946,파손된 가스관에 바닷물이 들이차면서 내부 특수보호막이 아주 빠른 속도로 부식되고 있다는 지적이다.
3947,가스관이 한번 침수되면 더는 가스를 흘려보내는 데 활용하기가 불가능해진다는 설명이다.
3948,네이슨 촹 AIA생명 대표이사는 한국은 세계에서 기대수명이 가장 긴 국가 중 한 곳이라며 이러한 상황에서 새로운 장기 저축성보험인 (무)골든타임연금보험 II(원화형)을 출시하게 돼 기쁘다고 말했다.
3949,한은은 “디지털화 등 금융 거래 환경의 변화 단기 예·적금에 대한 은행권과 소비자의 요구 증대 등을 고려했다고 밝혔다.
3950,금리 인상기에는 만기를 짧게 가져가야 수익률을 높일 수 있기 때문에 초단기 적금을 출시할 수 있게 규제를 풀어달라는 취지였다.
3951,은행과 달리 저축은행은 이런 규제를 받지 않아 형평에 어긋난다는 지적도 있었다.
3952,적금 만기 규제가 풀리면 다양한 초단기 적금 상품이 등장할 수 있게 된다.
3953,납입 기간이 짧아져 이자는 많지 않을 수 있지만 각종 이벤트성 적금이 가능하게 된다.
3954,한 은행 관계자는 “톡톡 튀는 적금들이 나오게 되면서 금융 소비자들의 선택권이 훨씬 넓어지게 될 것이라고 말했다.
