,sentence
5041,/AFP 연합뉴스 잇단 금리 인상에도 좀처럼 잡히지 않는 인플레이션에 연준은 금리 인상폭을 낮추는 선택을 하지 않을 것으로 NYT는 전망했다.
5042,연준에서 부의장을 지냈던 앨런 블라인더 프린스턴대 교수는 NYT에 “금리인상 폭을 낮출 이유가 없다고 말했다.
5043,가파른 인플레이션이 지속되면서 고물가가 미국 경제에 영구적 특징으로 자리 잡을 것을 연준은 우려한다고 NYT는 설명했다.
5044,제롬 파월 연준 의장은 지난달 기자회견에서 “현재의 높은 인플레이션이 더 오래 지속될 수록 기대 인플레이션이 더 올라 고착화할 확률이 더 높아진다고 말했다.
5045,비용이 계속 오르면 근로자들은 매년 더 큰 폭의 임금인상을 요구할 수 있다.
5046,임금을 올려줘야 하는 기업들은 소비자들이 인플레이션에 내성이 생겼다고 자신하며 가격을 큰 폭으로 자주 올릴 수 있다.
5047,공급망 정체는 풀리고 있고 치솟았던 물류비용도 내려왔지만 소비자물가는 계속해서 가파르게 뛰었다.
5048,게다가 이달 휘발유 가격이 다시 올랐는데 사우디 아라비아와 러시아가 포함된 산유국 모임 석유수출국기구(OPEC) 플러스(+)의 감산으로 유가 불확실성도 다시 불거졌다.
5049,인플레이션이 계속되면 결국 연준은 내년에도 금리가 경기를 제약하도록 더 올릴 수 밖에 없다.
5050,PCE는 미국 중앙은행인 연방준비제도(Fed·연준)가 주로 참고하는 물가지표다.
5051,이처럼 물가 상승세가 약해질 것이라는 낙관론의 근거로는 주택시장을 들 수 있다.
5052,하지만 집값은 공식 물가 측정에 반영이 되는 데 시차가 있어 내년까지는 주거비 물가가 고점을 찍기 어려울 것이라는 반론도 제기된다.
5053,아울러 러시아의 우크라이나 침공에 따른 밀 수출 차질 등으로 인해 식품 가격 상승세도 수그러들지 않고 있다.
5054,지난여름 하락하며 물가 상승률을 둔화시키는 데 기여했던 휘발유 가격은 그 이후 다시 올랐고 경유 가격도 상승세다.
5055,그러면서도 인플레이션(물가 상승)이 더 오래 남아있을 위험성도 있다고 덧붙였다.
5056,이들은 또 미 중앙은행인 연방준비제도(Fed·연준)가 기준 금리를 과도하게 올려 경기에 부정적 영향을 주고 있다고 진단했다.
5057,다니엘 마넨코츠 미시건대 경제학자는 설문조사에서 “연착륙은 실제로 일어나지 않는 신화적인 결과가 될 가능성이 높다고 밝혔다.
5058,대체로 연준이 내년 말이나 내후년 초에 금리 인하를 시작할 것으로 내다봤다.
5059,에르도안은 높은 차입 비용이 높은 인플레이션을 유발한다고 주장하지만 경제학에서는 인플레이션 억제를 위해 금리를 인상해야 한다고 말한다.
5060,치솟는 소비자물가를 잡기 위해 금리를 빠르게 올리는 전 세계 중앙은행들과 달리 튀르키예는 정반대의 길을 걷고 있다.
5061,미일 금융정책 방향성 차이 등으로 인해 엔 매도 달러 매수가 이어지고 있다.
5062,전날 뉴욕 증시가 강세를 보여 투자자 리스크 회피 자세를 완화한 것도 엔화에 부담을 주고 있다.
5063,다만 일본 정부와 일본은행의 엔 매수 개입에 대한 경계감은 엔 매도를 다소 제한하고 있다.
5064,더 심각한 문제는 올해 들어 증가세가 주춤한 가계대출과 달리 기업대출은 최근까지 빠르게 불어나고 있다는 점이다.
5065,사진: 배리 스턴리히트(Barry Sternlicht) 스타우드 캐피털 CEO월가의 억만장자 투자자이자 부동산 거물 배리 스턴리히트(Barry Sternlicht) 스타우드 캐피털 최고경영자(CEO)가 미국 연방준비제도(Fed·연준)의 통화정책을 맹렬히 비판하고 나섰다.
5066,이날 배리 스턴리히트 CEO는 포춘과의 인터뷰에서 연준이 필요 이상으로 공격적인 금리인상을 지속하고 있다고 강조했다.
5067,그는 지난 몇 달 동안 미국의 주택 가격과 상품 가격이 하락하는 등 선행 지표에서는 인플레이션 완화 신호가 나타나고 있는데 연준이 소비자물가지수(CPI) 등 후행 지표에 집착해 인플레이션을 완벽히 잘못 해석하고 있다고 지적했다.
5068,사진: 제롬 파월 연준 의장이와 관련해 스턴리히트는 연준의 공격적인 금리인상 정책이 시장 유동성을 고갈시키고 투자자들에게 막대한 손해를 안겨주고 있다며 연준의 늦장 대응이 시장을 붕괴시키고 자본주의에 대한 신뢰를 깨뜨리고 있다고 밝혔다.
5069,또한 연준이 자신들의 행동이 시장에 미치는 영향을 이해하지 못할 만큼 똑똑하지 않을 수 있다면서 농담하는 것이 아니라 연준을 보고 있으면 마치 정신병자들이 정신병원을 관리하는 것 같다며 연준에 대한 비난의 수위를 높였다.
5070,또한 궁극적으로 미국 경제가 침체 국면에 진입하면서 사회 격변으로 이어질 것이라고 경고하며 이 모든 책임은 파월 의장과 그의 광신도들에게 있다고 덧붙였다.
5071,또한 연준이 공격적인 금리인상을 고집할 경우 기업들이 고용과 투자 결정을 연기하고 자본 지출은 둔화될 것이라며 올해 고금리 여파로 타격을 받은 기술주들이 계속 힘든 시기를 보내게 될 것으로 전망했다.
5072,최근 시중금리가 오르는 과정에서 예금의 경우 금리 변화에 상대적으로 둔감한 저원가성 예금이 상당 부분을 차지하지만 대출의 경우에는 금리 인상에 민감한 변동 금리가 크게 늘어나다보니 예대 금리차 확대가 더 커졌다는 설명이다.
5073,보고서는 또한 지난해 하반기부터 올해 상반기 중 신규취급액 기준 가계대출 예대금리차가 확대된 이유로 가계대출시장 내 은행 간 경쟁유인이 줄었다는 점과 은행의 대출태도 강화로 가계대출 가산금리가 크게 상승했다는 점을 꼽았다.
5074,이 보고서는 금리가 상승할 것으로 예상되는 시기임에도 변동금리대출이 늘어나 결과적으로 차주의 부담이 커지는 현상을 완화할 필요가 있다며 고정금리대출 확대가 언제나 바람직한 것은 아니지만 적어도 금리가 크게 상승하는 시기에는 고정금리대출 확대 방안을 고려해볼 필요가 있다는 시사점을 도출했다.
5075,이어서 금리 관련 정보를 충실히 제공해 차주들이 은행과 상품에 대해 보다 폭넓은 선택권을 가질 수 있도록하는 방안도 고려해 볼 필요가 있다며 금융당국은 은행 간 경쟁촉진 정책을 추진하는 과정에서 마주하는 예상치 못한 문제에도 세심한 주의를 기울여야 할 것이라고 덧붙였다.
5076,안예하 키움증권 연구원은 최근 원·달러 환율의 급등에 따른 인플레이션(물가 상승) 우려 또한 제기되고 있는 만큼 한미 금리 역전폭 확대는 한은에 부담으로 작용한다고 말했다.
5077,대출 기준금리는 은행들의 자금조달 비용을 근거로 코픽스(COFIX) 금융채·CD 금리 등을 사용한다.
5078,홍경식 한은 통화정책국장은 물가의 추가 상승압력과 외환부문의 리스크 증대로 정책대응을 강화라는 제목의 글에서 앞으로 국내 경제는 글로벌 경기 둔화의 영향으로 성장률이 점차 낮아질 것으로 예상되지만 목표 수준을 크게 상회하는 물가 오름세가 상당기간 지속될 것으로 전망되는 만큼 당분간 금리인상 기조를 이어나갈 필요가 있다고 판단된다며 경기 둔화에도 당분간 물가안정을 위한 금리인상 기조를 지속한다는 방침을 재확인했다.
5079,홍 국장은 내부 분석 결과에 따르면 원·달러 환율 변동은 시차를 두고 소비자물가에 영향을 미치는 것으로 추정되며 최근과 같은 환율 상승기와 고물가 하에서는 환율의 물가전가율이 더 높아지는 경향이 있는 것으로 분석된다며 주요 산유국의 감산 지정학적 리스크 등 향후 국제에너지가격 움직임과 관련한 불확실성도 다시 높아진 상황이라고 했다.
5080,이어 우리나라는 변동환율제를 채택하고 있기 때문에 환율 수준 등을 직접적으로 타깃하여 통화정책을 운용하지는 않지만 환율을 통한 물가 상승압력 증대와 자본유출입 등 외환부문의 리스크 증대에 대해서는 정책결정시 고려할 필요가 있다고 판단했다고 덧붙였다.
5081,조만간 발표되는 지난달 주택 매매 건수도 금융위기 이후 최장기 감소세라는 흐름에서 크게 벗어나지 못할 것으로 보입니다.
5082,모기지 금리의 급등과 높아진 집값 공사자재 병목 현상 등으로 미국 주택 경기의 위축이 단기간에 해소되지 않을 것이란 분석이 나옵니다.
5083,차주의 조건이 동일한데도 취급기관에 따라서 금리가 달라질 우려가 있어 개선이 필요하다는 지적이 나온다.
5084,서민들이 취급기관에 따른 근로자 햇살론 금리 차이를 인지하지 못해 평균 금리가 높은 금융사에서 오히려 근로자 햇살론 취급 실적이 높은 것으로 나타났다.
5085,윤 의원은 정부 보증이 뒷받침되는 대출상품은 금융회사 어디를 가던 비슷한 금리 수준이 유지될 필요가 있다며 서민금융진흥원은 더 낮은 금리로 대출을 취급하는 금융회사에 더 많은 보증이 공급될 수 있도록 제도 개선에 나서야 할 것이라고 말했다.
5086,이 같은 소식이 전해지자 이날 미국의 채권수익률(시장금리)이 급등했다고 CNBC는 분석했다.
5087,한편 시중자금은 은행 내에서도 금리가 낮은 수시입출식예금에서 정기예금 등으로 자금이 옮겨가고 있다.
5088,건전성 규제 정상화·기준금리 인상 등으로 은행채 금리 상승은행채는 대출금리 결정하는 주요 지표금융당국 시장 안정화 위해 ‘규제 정상화 유예’ 추진 은행권의 은행채 발행이 급증하면서 대출금리 상승 요인으로 작용하고 있다.
5089,정상화되는 건전성 규제에 대응하기 위해 채권 발행을 늘리던 은행권은 최근 레고랜드 개발 프로젝트파이낸싱(PF) 채무불이행(디폴트) 사태로 더 적극적으로 채권을 찍어내고 있다.
5090,레고랜드발 디폴트가 채권시장을 냉각시키자 기업들은 채권 발행 대신 은행 대출로 자금을 조달하려 하고 있다.
5091,저원가성예금 이탈 속도가 빨라지면서 예금을 기반으로 기업대출을 실행하기 빠듯해진 탓이다.
5092,은행채 금리는 대출금리를 결정하는 지표금리 중 하나로 가뜩이나 기준금리 상승에 따른 대출금리의 오름세가 더욱 가팔라질 것이라는 우려가 나오고 있다.
5093,금융당국은 건전성 규제 정상화 속도를 다소 늦추는 등 시장 안정화를 도모해 부동산 PF발 시장 위기가 금융 소비자까지 전가되지 않도록 할 계획이다.
5094,이 추세를 유지한다면 올해 은행채 발행액 규모는 지난해를 훌쩍 뛰어넘을 것으로 예상된다.
5095,대출금리는 코픽스(COFIX)나 은행채 금리 등의 지표금리에 가산금리를 더하고 우대금리를 빼는 방식으로 산정된다.
5096,한 은행 관계자는 “은행채 금리를 기준금리로 쓰는 대출의 경우 금리가 상승할 것이라며 “채권시장의 수급에 따라 은행채 금리가 조금씩 달라질 수 있으나 은행채 금리가 현재 오르는 추세여서 대출금리도 동반 상승할 수 있다고 설명했다.
5097,또 다른 은행 관계자는 “금융채는 기준금리 상승을 선반영하는 부분이 있어 금리가 상승한 상황이라며 “은행에서 가산금리를 조정해 은행채 금리 상승분이 대출금리에 전부 반영되지 않더라도 분명 대출금리 상승에 영향을 줄 것이라고 말했다.
5098,/금융위원회 제공 일시적으로 완화됐던 건전성 강화 규제인 유동성커버리지비율(LCR) 규제 정상화 움직임도 은행채 발행을 확대하는 요인이다.
5099,은행은 통상 LCR 규제를 지키기 위해 고유동성 자산을 늘리거나 순현금유출액을 줄여야 한다.
5100,그렇기에 은행채 발행을 통해 LCR 관리에 필요한 현금을 늘리려는 것이다.
5101,결국 고유동성 자산을 늘리기 위한 은행권의 은행채 발행은 채권금리 상승을 유도할 수 있다.
5102,다만 금융당국의 개입에도 채권시장이 쉽사리 진정되지 않을 것이란 전망도 나온다.
5103,김기명 한국투자증권 연구원은 “채안펀드 재가동을 통한 유동성 공급으로 시장 기능 회복을 기대해 볼 수 있다면서도 “시장 기능의 완전한 회복에는 한계가 있을 것으로 판단한다고 말했다.
5104,한편 PF 대출 부실 위험에서 상대적으로 안전한 것으로 평가받는 은행권은 레고랜드 개발 PF 디폴트 사태 이후 PF 부실에 대한 경계를 더욱 강화하고 있다.
5105,그러나 부동산 PF 부실이 연쇄적으로 이뤄질 경우 또다시 채권 등 전반적인 금융시장에 부정적인 영향을 끼칠 수 있는 만큼 이와 관련해 긴장을 늦추지 않고 있다.
5106,이같이 급변한 분위기는 최근 Fed 내부 분위기를 전한 미국 유력 언론의 보도와 Fed 인사들의 공개 발언 그리고 정부 안팎에서 나온 채권시장의 경색 우려 등이 반영된 결과로 풀이된다.
5107,메리 데일리 샌프란시스코 연방준비은행 총재는 “이제 속도를 늦추는 논의를 시작해야 할 때라고 말했다.
5108,◇신용 시장 경색 우려 Fed의 분위기가 급변한 이유로 시장에서는 경기침체와 더불어 최근 미국 채권시장 경색에 대한 미 정부의 우려를 꼽는다.
5109,실제 뉴욕타임스(NYT)에 따르면 최근 백악관 재무부 Fed는 금융 리스크 점검 회의를 통해 국채 투매 사태로 국채 금리가 크게 올라 혼란을 겪었던 영국 사태의 미국 재현 가능성을 논의한 것으로 알려졌다.
5110,Fed의 잇따른 기준금리 인상 영향으로 미 국채 금리 급등세 역시 심상치 않기 때문이다.
5111,Fed의 기준금리 인상은 국채 금리 상승으로 이어지고 이는 국채 가격 하락으로 나타나 시장에서 국채 매도 흐름이 강화되는 결과를 낳는다.
5112,재닛 옐런 재무장관이 최근 “국채 시장의 유동성 상실이 우려된다고 발언한 이유다.
5113,결국 Fed의 금리 인상 속도 조절을 통해 막힌 돈줄을 뚫겠다는 의미로 해석된다.
5114,최근 국내에서도 회사채 금리 급등으로 신용 경색이 나타난 가운데 비슷한 이유로 한국은행이 역할을 해야 한다는 주장이 나오기도 했다.
5115,브라이언 디스 백악관 국가경제위원회 위원장은 이날 “미국 경제는 연착륙을 목표로 삼고 있으며 이것이 가능하다고 믿는다고 말했다.
5116,강원도 레고랜드 관련 자산유동화기업어음(ABCP) 디폴트(채무 불이행) 사태가 촉발한 자금 불안이 채권 시장을 강타하면서 투자 심리가 급랭하고 있다.
5117,금융사가 자금난에 처했다는 루머가 돌면서 시장 충격을 키우자 금융감독원은 이날 합동단속반을 통한 강력한 대응에 나서겠다고 밝히기도 했따.
5118,강석훈 산업은행 회장도 산은이 운영 중인 채안펀드를 조속히 투입해 자금시장 불안정에 대응하겠다고 말했다.
5119,글로벌 긴축이 지속하고 있으나 물가 상승이 통제되지 않는다는 점도 시장의 우려를 부추기는 요인으로 꼽힌다.
5120,시중 자금이 안전자산에 몰리는 ‘역머니무브’ 현상이 가속화할 것으로 전망된다.
5121,한은 관계자는 “수신금리 상승에 따른 가계와 기업 자금의 유입 은행권의 자금 유치 노력 등이 겹쳐 높은 증가율을 기록했다고 설명했다.
5122,고금리로 이자 부담이 늘자 금감원은 이날 예대금리차 공시 강화를 독려하는 ‘은행업 감독업무 시행 세칙’을 이달 말쯤 시행하기로 했다.
5123,배순창 SC제일은행 수신상품부장은 디지털 환경에서 소액 거래 위주로 모바일뱅킹을 이용하는 고객들이 다양한 수수료 면제 혜택과 함께 적은 예치금에 대해서도 고금리 혜택을 받을 수 있도록 신상품을 설계했다고 말했다.
5124,OK저축은행 관계자는 “시장금리 상승에 발맞춰 고객의 자산관리에 실질적인 도움이 되고자 수신금리 인상을 결정했다며 “앞으로도 OK저축은행은 고객에게 더 많은 혜택과 금융서비스를 제공하기 위해 노력해 나가겠다고 말했다.
5125,이인섭 상상인저축은행 대표는 “경제 상황을 고려해 별도 우대 조건 없이 가장 높은 금리를 제공하는 정기예금 상품을 선보이게 됐다며 “앞으로도 상상인금융그룹을 믿고 거래하는 고객분들께 복잡한 우대 조건 없이 최대한의 금리 혜택을 제공하며 서민들의 금융 생활을 위한 아낌없는 지원을 이어가겠다고 전했다.
5126,로고프 석좌교수는 이날 세계경제연구원(이사장 전광우)이 ‘글로벌 거시경제 위험과 정책적 시사점’을 주제로 개최한 웨비나에서 이같이 말했다.
5127,국제통화기금(IMF) 수석이코노미스트 출신인 로고프 석좌교수는 &lt;화폐의 종말&gt; &lt;이번엔 다르다&gt; 등의 저서로 널리 알려져 있다.
5128,로고프 석좌교수는 미국 중앙은행(Fed)을 비롯한 각국 중앙은행이 인플레이션(물가 상승)에 대응하기 위한 금리 인상에 실기했고 금리를 너무 급하게 올리고 있다고 지적했다.
5129,그는 “긴축을 시행할 때는 정책이 효과가 발휘되도록 정책 시차가 있어야 한다며 “인플레이션을 관리하는 것은 중요하지만 금리를 올리는 건 신중해야 한다고 말했다.
5130,인플레이션이 진정되더라도 금리는 당분간 높은 수준을 유지할 것이라는 게 로고프 석좌교수의 관측이다.
5131,이어 “낮은 이자율을 레버리지(지렛대) 삼은 기업의 성장 패러다임도 변해야 한다고 조언했다.
5132,그는 “현재까지는 신흥국에 미치는 달러 강세의 영향이 제한적이지만 달러 강세가 추가로 진행되면 신흥국·취약국들은 심각한 경제적 역경에 직면할 수 있다고 우려했다.
5133,최근 영국 정부의 감세안 쇼크와 관련해선 “이제 시장이 정부의 방만한 적자 재정 정책 실패 등에 대해 덜 관용적인 새로운 시대가 시작됐다고 평가했다.
5134,그는 “중국 정부는 주민 이탈을 막기 위해 빈곤한 소도시에 고속철도와 같은 불필요한 인프라 투자를 늘려왔다며 “엄청난 재정 지출에도 일자리가 창출되지 않고 투자금이 회수되지 않아 건설사가 도산하고 대출해준 은행들이 어려움에 부닥칠 수 있다고 했다.
5135,로고프 석좌교수는 대만을 둘러싼 미·중 갈등이 한국에는 호재가 될 수 있다고도 했다.
5136,“미국이 대만을 지원하는 가운데 (중국과의 마찰을 우려해) 대만 투자를 꺼리는 투자자가 한국에 투자할 수 있다는 이유에서다.
5137,로고프 석좌교수는 “과거보다 안보가 경제에서 차지하는 비중이 커지고 있다며 “방위비 지출을 늘리는 것이 인류를 위해서나 경제 성장을 위해서나 필요하다고 강조했다.
5138,금리 인상기에는 변동금리대출 대신 고정금리대출을 늘려 차주의 부담을 완화할 필요가 있다는 분석이 나온다.
5139,한은은 은행 대출의 상당 부분이 변동금리 조건이고 예금의 경우 절반 이상이 요구불예금·수시입출금예금 등 금리가 낮은 저원가성이기 때문에 대출 금리가 예금 금리보다 더 빨리 오르면서 잔액 예대금리차가 벌어진다고 설명했다.
5140,하지만 신규취급액의 경우 현시점의 은행 간 대출 경쟁 대출 태도 규제 등에 영향을 많이 받고 잔액 기준과 달리 예대금리차 산출식에서 요구불예금·수시입출금예금 저원가성 예금이 빠지기 때문에 예대금리차가 좁혀지는 것으로 분석됐다.
5141,지난해 하반기부터 올해 상반기까지 금리가 급격히 오르는 과정에서는 변동금리대출 비중이 크게 늘면서 잔액 기준 예대금리차 확대를 부추겼다.
5142,노유철 한은 금융안정국 안정총괄팀 과장은 고정금리 확대가 항상 바람직한 것은 아니지만 적어도 금리가 크게 오르는 시기에는 확대 방안을 고려할 필요가 있다며 은행 간 적정한 경쟁이 유지되는 환경을 조성하는데도 주의를 기울여야 한다고 설명했다.
5143,한국은행의 잇단 기준금리 인상으로 이자 부담마저 커지자 수수료를 내고 서둘러 상환에 나선 것으로 풀이된다.
5144,한국은행의 금리 인상이 지속되자 이자 부담을 줄이기 위해 당장 갚을 수 있는 빚부터 상환에 나섰기 때문이다.
5145,기준금리가 오르면 시장금리와 수신금리가 상승하기 때문에 대출금리도 오르는 구조다.
5146,대출금리 산정의 지표가 되는 코픽스(COFIX·자금조달비용지수)가 오르면서 신용대출뿐 아니라 주택담보대출의 금리도 상승세가 지속될 전망이다.
5147,제일EZ 통장은 인터넷뱅킹과 모바일뱅킹에서 가입할 수 있는 비대면 전용상품이다.
5148,이와 함께 이달 말까지 미달러 외화정기예금 가입자에게 특별금리를 제공하는 이벤트도 진행한다.
5149,미분양 해소에 초비상이 걸린 건설·시행사들은 해지 시 계약금 반환 대출 이자 지원 등 각종 혜택을 앞세워 계약자 확보에 안간힘을 쓰고 있다.
5150,일반적으로 금리가 상승할 경우 비용 압박으로 공사가 일부 앞당겨질 수 있지만 인상 속도가 빠른 게 문제라고 건산연은 지적했다.
5151,건산연은 계속 인상된 기준금리가 내년 건설투자에 부정적 영향을 미칠 것으로 예상했다.
5152,박 연구위원은 “과도한 투자 위축에 대응하기 위해 정부가 규제 완화 세금 감면 등을 서두를 필요가 있다고 말했다.
5153,건산연은 금리 상승이 주택 거래 위축을 심화시켜 미분양도 증가할 것으로 내다봤다.
5154,인천에서 주택을 공급하는 S건설사는 최근 계약을 해지하더라도 계약금을 그대로 돌려주는 ‘계약금 안심보장제’를 시행하고 있다.
5155,기부로 실천하는 나눔경영 및 동행과 상생의 가치를 실현하기 위해 기획했다.
5156,매월 하나원큐 앱에 로그인 하면 ‘사랑의 하트 조각’을 하나씩 받을 수 있다.
5157,하나은행의 기부금 서비스를 이용하는 종교단체 중 고객이 희망하는 종교단체에 편리하게 기부할 수 있다.
5158,회사 측은 “하나 나눔 적금과 기부이체 서비스를 통해 ‘함께 성장하며 행복을 나누는 금융’이라는 하나금융의 미션을 실천하는 데 앞장서겠다고 했다.
5159,물가를 잡기 위해 한국은행이 다음 달 추가 기준금리 인상에 나설지 주목됩니다.
5160,레고랜드 디폴트 사태로 악화된 채권시장 상황이 변수가 될 것으로 보입니다.
5161,오늘 &lt;출근길 인터뷰&gt;에서는 김광석 한국경제산업연구원 경제연구실장과 현재의 경제 위기 진단해봅니다.
5162,캐스터 미국의 바이든 행정부는 당분간 가파른 금리인상과 강달러 기조 유지를 이어갈 것이라고 전망을 하고 있습니다.
5163,이런 상황에서 물가상승 통제가 여전히 어렵다고 보면 되는 걸까요?김광석 / 한국경제산업연구원 경제연구실장 미국 입장에서는 어쨌든 강달러 기조를 유지함으로써 수입물가를 잡기 위한 행보를 유지해 나갈 것으로 보고 있고요.
5164,그렇게 강달러 기조가 유지되는 한 우리나라 입장에서는 역시 수입물가를 잡기가 어려운 국면이라고 볼 수 있겠죠.
5165,그런데 금융시장 안정성 등을 고려하면 인상의 폭과 속도를 조금 조절해야겠다는 의견도 있는데요.
5166,어떻게 예상하십니까?김광석 / 한국경제산업연구원 경제연구실장 일단 통화당국의 기준금리 인상 결정에 대한 고민이 더 깊어지는 상황이라고 볼 수 있을 것 같아요.
5167,어쨌든 여러 가지 선택지가 있다면 안 좋은 것들밖에 없고 그중에 상대적으로 덜 안 좋은 것을 골라야 하는 입장.
5168,기본적으로 강달러를 방어하고 자국의 물가를 안정화시키기 위해서는 금리를 계속 올려야 되는 입장인데 그러다 보니 금융시장이 더 불안해지고 많은 기업들이 신규 투자를 아끼게 되고 경기침체도 우려되고.
5169,이런 것들을 고려해서 금리인상 속도 조절론이 필요하다는 여론도 있지만 당분간은 통화당국이 어쨌든 물가 안정과 강달러 잡기 이러한 목적을 두고 통화정책을 단행할 것으로 그렇게 판단하고 있습니다.
5170,기본적으로 채권시장의 채권금리가 올라간다는 이야기는 기업 입장에서 더 높은 금리를 제시해서 채권을 발행해도 매수가 안 일어난다.
5171,다시 말하면 자금을 마련하기 어려워진다 이런 국면이라고 볼 수 있겠는데 기업 입장에서 높은 금리를 부담하면서 자금 마련을 하기도 어렵고 또 신규 투자를 단행하기도 어렵고 기본적으로 기업 입장에서는 허리띠 졸라매기라고 하죠.
5172,사업 부문을 정리하는 그런 결정을 내리는 그런 위기 경영 상황이라고 판단해 볼 수 있겠습니다.
5173,캐스터 최근 장기화되는 고환율 고물가로 인해서 기업 경영에도 어려움이 있습니다.
5174,위기극복을 위해서는 어떤 대책을 강구해야 할까요?김광석 / 한국경제산업연구원 경제연구실장 가장 대표적인 예로 본다면 올해 초에 앞으로 환율이 올라갈 거야 원자재 가격이 올라갈 거야라는 것을 거시경제를 전망하고 경영전략을 꾀한 기업들은 먼저 충분한 원자재 비축분을 확보함으로써 강달러나 원자재 가격 상승에 방어할 수 있었던 그런 예들이 많이 있습니다.
5175,굉장히 불안해지고 시스템적 리스크까지 발생할 수 있고 신흥국 외환위기 가능성도 있습니다.
5176,은행권은 대출 가산금리 중 법적 비용에서 예금보험료와 지급준비금 예치금 명목의 비용을 삭제하기로 했다.
5177,예금보험료는 예금자보호법에 따라 금융회사가 예금보험공사에 납부하는 보험료를 말하며 지급준비금 예치금이란 한국은행에 의무적으로 예치해야하는 자금을 말한다.
5178,대출금리는 시장금리 등 기준금리에 가산금리를 더한 값에서 우대금리를 차감하는 방식으로 정해진다.
5179,이중 가산금리는 법적 비용을 비롯해 은행의 이익률 차주의 신용도 등으로 구성된다.
5180,가산금리 구성요소 중 일부가 제외된 만큼 일부 은행의 경우 대출금리가 낮아질 것으로 전망된다.
5181,은행권 관계자는 예금보험료와 지급준비금 예치금 비중이 큰 은행의 경우 대출금리가 조정될 수 있다고 설명했다.
5182,KB국민은행 관계자는 한국은행 기준금리 및 시장금리를 반영한 예적금 금리 인상을 시행한다고 말했다.
5183,서울 중구 한국주택금융공사 서울중부지사에 안심전환대출 안내 게시물이 놓여 있다.
5184,지난해에 이어 올해도 가계가 은행에 예금을 맡긴 경우 오히려 손해인 것으로 드러났다.
5185,한국은행의 기준금리 인상 랠리를 반영해 은행 예·적금 금리가 높아지고 있으나 물가 상승률에는 턱없이 못 미치기 때문이다.
5186,예금은행 저축성 수신금리는 정기 예·적금 금리로 실질금리를 구할 때 사용하는 대표적 명목금리 중 하나다.
5187,은행에 예·적금을 새로 들었다면 물가 상승분만큼도 이자를 받지 못해 실질적으로 손해를 봤다는 의미다.
5188,그러나 글로벌 금융위기 등을 거치면서 저금리 기조가 강화되면서 실질금리는 하락하기 시작했다.
5189,류영주 기자윤석열 대통령의 대선 공약 중 하나인 예대금리차(예금금리와 대출금리의 차이) 공시가 더욱 확대된다.
5190,예대금리차 비교 공시 및 금리 정보 공개를 확대해 금융소비자의 정보 접근성을 높여 금융기관의 지나친 예대마진 장사를 제어하기 위해서다.
5191,먼저 금감원은 예대금리차 산정의 세부 항목인 저축성 수신금리 대출 평균·가계·기업 대출금리도 은행연합회 홈페이지를 통해 함께 공시하도록 규정하기로 했다.
5192,가계 대출금리 공시 기준을 내부 신용등급에서 개인신용평가회사(CB) 신용점수로 변경하고 CB사 신용점수로 구분된 예대금리차도 함께 은행이 공시하도록 유도한다.
5193,은행연합회는 현재 매달 은행별 대출금리 정보를 비교 공시하고 있지만 소비자가 알기 어려운 은행 자체 등급 구간별로 금리정보가 표시되다 보니 제대로 된 금리정보를 확인하는 데 어려움이 있었다.
5194,금융당국 관계자는 글로벌 통화 정책의 정상화 한은 기준금리 인상 등에 따른 금리 인상기에 금융소비자의 금융 비용 부담이 가중될 수 있어 금리정보 공개를 확대해 금융소비자의 정보 접근성을 제고하는 방안으로 마련 중이라고 말했다.
5195,연합뉴스이와 함께 금융당국은 은행업 감독규정을 개정해 예대율 산정 시 주택금융공사의 보금자리론 업무 처리 기준에 따라 취급된 안심전환대출은 제외해 규제의 합리성을 제고하기로 했다.
5196,금융위원회는 최근 민간 중금리 대출의 금리 상한 기준을 합리화하는 내용을 고시했다.
5197,최근 금리가 급등하는 가운데 고금리로 대출을 이용하던 중·저신용자가 보다 낮은 중금리대 대출을 이용할 수 있도록 민간 중금리 금리상한 기준을 합리화한다는 방침이다.
5198,윤 대통령은 많은 국민께서 또 기업인들이 금융시장 변동성과 실물경제 불확실성에 대해 우려하는 게 사실이라며 위기는 과장돼서도 안 되고 방치돼서도 안 된다고 강조했습니다.
5199,그러면서 늘 거기에 알맞은 파악과 관리가 필요하고 정부가 실물경제를 탄탄하게 관리해나가고 우리의 보유외환이 불필요한데 나가지 않도록 잘 관리하도록 최선을 다하고 있다고 덧붙였습니다.
5200,윤 대통령은 지난주 경제장관회의도 그런 차원에서 이뤄졌는데 앞으로도 이런 실물경제 추진전략 점검회의를 대통령 주재로 직접 자주 해나갈 생각이라며 국민께서는 위기라고 하는 분위기에 너무 위축되지 말고 필요한 지출이나 소비 기업의 투자 행위를 정상적으로 해나가는 것이 중요하다고 강조했습니다.
5201,한편 윤 대통령은 한남동 관저 입주 시기를 묻자 그건 중요한 문제 아니지 않습니까라며 어느 정도 안전장치가 다 된 거 같아서 이사 준비를 해야 하는데 워낙 바쁘고 해서…라고 답변했습니다.
5202,다음 주 분양시장은 수도권 비규제 지역으로 대출 세금 청약 조건 등이 비교적 자유로워진 경기 파주시와 공공분양으로 공급하는 충남 아산시 탕정지구 등에서 접수를 시작한다.
