,sentence
7694,노동경직성은 임금이 제대로 흐르지 못하고 비정규직 등 경제 내부의 식민지적 노동시장을 만들어 내면서 평균적인 소비여력을 약화시켜 왔다.
7695,최근 사례로는 단말기 유통시장의 정상적인 소비활동을 교란시킨 단통법 같은 것을 들 수 있다.
7696,각종 규제정책과 무지의 법률들이 물귀신처럼 경제의 발목을 잡아 끌어내리고 있는 것이다.
7697,대형마트 규제가 소비의 퇴장을 초래하고 중소기업 적합업종이 시장을 더 쪼그라들게 만들며 수백개의 도장을 요구하는 인허가 규제는 창의적 투자를 억제하고 있다.
7698,전통시장 보호론도 유통혁신을 가로막고 있고 골목상권 보호론은 골목경제의 창조적 파괴를 아예 금지한다.
7699,유통구조개선법이 유통구조의 혁신을 가로막는 현상은 기업구조조정촉진법이 기업구조조정을 틀어막는 것과 같은 결과를 내고 있다.
7700,금융감독권을 큰 칼처럼 휘두르면서도 기업구조조정은 오히려 틀어막아 좀비기업을 양산하고 산업경쟁력을 급속도로 약화시키는 중이다.
7701,정치권은 부작용을 뻔히 보면서도 더 큰 규제를 쏟아내고 정부는 자기책임을 부인한 채 효과도 적은 정책수단인 금리만 탓하고 한국은행 핑계만 대고 있다.
7702,그 어떤 경제적 혁신도 불가능하도록 기업활동을 모조리 틀어막아 놓고 디플레를 걱정한다는 정부 논리가 우습다.
7703,중소기업 적합업종이니 보호니 하는 온갖 종류의 정치적 구호들이 난무하는 것은 한마디로 현상의 고수요 이대로 살다 죽자는 것인데 그 결과를 지금 목도하고 있을 뿐이다.
7704,정부의 실패가 디플레이션을 만들어 내고 있는 것이며 이런 현상은 갈수록 더 심해질 것이다.
7705,디플레의 늪지대에서 빠져나오는 첫걸음은 먼저 디플레의 원인인 정부 실패 규제의 함정이라는 점을 드러내고 시인하는 것이다.
7706,디플레의 보이지 않는 힘을 인식하지 못하는 것은 아둔하거나 비겁하거나 아니라면 둘 모두일 것이다.
7707,그는 LTV·DTI 규제는 기본적으로 금융회사의 건전성 확보와 금융소비자 보호를 위한 제도적 장치라면서 LTV와 DTI 규제의 변동 여부는 금융 및 주택시장 안정 수준 금융회사 대출 심사역량 자금이용 여건 등을 종합적으로 고려해 신중하게 결정할 필요가 있다고 설명했다.
7708,임 후보자는 이어 디플레이션이 발생할 경우 가계부채 관리에도 어려움이 커질 가능성이 있다면서 가계대출 동향과 자금흐름 등을 면밀히 모니터링 하고 실물경제의 흐름도 종합적으로 감안하면서 합리적 제도 운영 방안을 검토할 것이라고 덧붙였다.
7709,그는 최근 중국 안방보험의 동양생명 인수 등 외국 자본의 국내 금융산업 진출에 대해선 내·외국 자본에 차별 없이 법과 원칙에 따라 적격 여부를 충분히 심사하는 것이 중요하다고 답했다.
7710,불과 몇 달 전까지만 해도 물가 상승을 막기 위해 정부가 전방위로 노력을 하고 있다는 소식들을 많이 들었는데 이제는 디플레이션 이야기가급속히 확산되고 있습니다.
7711,그이유는 무엇인가요?&lt;기자&gt;디플레이션은 경기침체 속에 물가가 하락하는 현상을 의미하는데요.
7712,전세계 경제의 성장세가 꺾이면서 대외의존도가 높은 우리나라도 악영향을 받을 수밖에 없는 것입니다.
7713,벤 버냉키 라가르드 IMF 총재 중국 경제 벤 버냉키 FRB의장과 IMF까지 디플레이션 가능성을 언급하면서디플레이션 우려는 커지고 있는데 일본은 장기 침체에 들어선 지 오래고 유로존 역시 침체 국면에서 빠져나오지 못하고 있습니다.
7714,부동산과 금융자산 대부분의 자산 가치가 하락하고 있는데 그 이유는 돈이 돌지 않고 있기 때문입니다.
7715,은행 금융권 부동산 금융회사들이 시중에 공급한 통화량 규모를 보면 알 수 있는데요.
7716,시중에 돈이 도는 속도가 그만큼 떨어졌다는 의미로 디플레이션 징후를 보이고 있는 것으로 해석할 수 있습니다.
7717,은행 금리는 낮고 부동산 주식 시장까지 좋지 않으면서 앞으로 부동자금은 더 늘어날 것으로 보입니다.
7718,&lt;앵커&gt;이렇게 자산가치가 떨어지고 부동자금이 늘어나면 서민들은 엄청난 타격을 받을 수밖에 없을 것 같은데요?&lt;기자&gt;그렇습니다.
7719,가계대출 부동산 이러다 보니 부동산 자산 가치 하락을 만회하기 위해 주식에 투자했던 사람들은 오히려 더 낭패를 보고 있는 실정인데요.
7720,그런데 부동산 가치가 급락하면서 빚을 갚기 어려워지고 이렇게 되면 최악에는 파산할 수밖에 없는 실정입니다.
7721,은퇴 후 삶을 위한 보험을 깨고 대부업체를 찾는 사람들은 늘어나는 등 악순환이 반복되고 있습니다.
7722,&lt;앵커&gt;정부는 어떤 대책을 마련하고 있습니까?&lt;기자&gt;일단 정부는 지금 상황이 디플레이션 단계는 아니지만 경기가 심각한 침체인 만큼 대책을 내놓고 있는데요.
7723,기획재정부 한국은행 금융위원회 금융감독원 또 한국은행은 얼마 전에 기준금리를 낮추기도 했죠.
7724,기준금리가 떨어지면 대출금리도 내려가기 때문에 쉽게 돈을 빌려서 투자 소비를 하라는 것입니다.
7725,금융당국의 경우에도 서민금융상품을 활성화하고 상황이 더 안 좋아지면 긴급자금을 지원할 예정인데 일각에서는 추경예산 등 더 강력한 조치가 필요하다는 목소리도 나오고 있습니다.
7726,정부는 아직까지 추경을 할 단계는 아니고 유럽 재정위기가 언제 끝날지 모르는 상황에서 최악의 상황에 대비할 수 있는 실탄을 보유하고 있다며 아직 상황을 좀 더 지켜봐야 한다는 입장입니다.
7727,이 전례를 보고 일각에서는 이번에도 조만간 추가경정예산(추경) 편성 등 경기 부양책이 뒤따라 나올 것으로 예상한다.
7728,이찬우 기재부 경제정책국장은 “정부의 경기 인식이 달라지지 않았다라고 말했다.
7729,그러나 내부적으로는 이런 공식 입장과 달리 현재 경기를 좀더 어둡게 보는 시각이 많다.
7730,기재부 핵심 관계자는 “공식적인 입장은 경제 주체들의 심리를 개선시키려는 목적으로 다소 낙관적으로 내놓은 것이라고 말했다.
7731,하지만 이런 내부 판단에도 정부가 이런 지지 부진한 경기 흐름을 반전시킬 묘책을 찾기 어렵다는 것이 문제다.
7732,현행 국가재정법은 전쟁이나 대규모 자연재해 경기침체·대량실업 남북관계 변화 등으로 추경 요건을 열거하고 있다.
7733,이 관계자는 “경기 침체를 (추경) 명분으로 삼기에는 무리가 있다고 덧붙였다.
7734,하지만 작년 하반기 이후 가계 부채가 더 늘고 올 하반기엔 미국의 금리 인상도 예고된 상황이라 기준금리 인하가 필요하다는 여론이 약해졌다고 말했다.
7735,내수 부양을 위한 또다른 큰 축은 가계소득이 증가하는 것이고 이를 위해서는 기업들이 임금을 올리는 것이 필요하다.
7736,기재부의 한 핵심 간부는 “정부가 기업소득환류세제(사내 유보금 과세) 등 가계소득증대 관련 세제를 올해 도입한 이유는 세수 확보보다는 기업들에 임금을 올려야 한다는 시그널(신호)을 주기 위해서였다.
7737,그런데 삼성전자가 임금을 동결하면서 정부 시그널이 잘 안먹힐까 걱정된다고 속내를 털어놨다.
7738,또다른 간부도 “개별 기업의 임금 결정에 대해 정부가 개입할 수 있는 툴(tool·도구)이 없다고 무력감을 드러냈다.
7739,이어 그는 내수 부양을 위해 임금 인상을 강조하며 적정 수준의 임금인상이 일어나지 않고는 내수가 살아날 수 없다며 올해도 최저임금을 빠른 속도로 올릴 수 밖에 없는 상황이라고 말했다.
7740,또 다른 네티즌은 물건 만들어봐야 팔리지 않아 임금 동결 및 해고로 이어지는데.
7741,금리인하해서 대출 장려보다는 빚을 갚는데 초점을 맞춰야 한다고 의견을 냈다.
7742,동아닷컴 디플레 우려를 표한 최경환 부총리(출처동아일보DB)‘최경환 디플레 우려’최경환 부총리가 디플레이션 우려 입장을 냈다.
7743,최 부총리는 이어 “서민입장에서는 물가가 떨어지면 좋지만 저물가 현상이 너무 오래 지속돼 디플레가 우려된다면서 “담뱃값 인상을 제외하면 전체 물가가 마이너스인 상황이라고 부연했다.
7744,최경환 부총리는 우려되는 디플레이션 타개책으로 기업들의 임금 인상을 촉구했다.
7745,최 부총리는 “적정수준의 임금인상이 일어나지 않고는 내수가 살아날 수 없다면서 “이런 측면에서 국민들이 경기회복을 체감할 때까지는 확장적 경제정책을 펼칠 수 밖에 없다.
7746,최경환 경제부총리 겸 기획재정부 장관은 디플레이션 우려 때문에 걱정이 크다고 밝혔다.
7747,그러면서 최 부총리는 “저물가 상황이 오래 가서 디플레이션 우려 때문에 참 큰 걱정을 하고 있다고 했다.
7748,사실상 마이너스 물가 상승률에 직면하자 한달 여 만에 인식을 바꾼 것이다.
7749,그는 “여전히 대내외 환경이 어렵다면서 “미국의 성장으로 세계 경제성장률이 지난해보다는 나아지겠지만 유로존·일본·중국은 불확실하고 미국의 금리 인상이 국제금융시장에 불안을 유발할 수도 있다고 전망했다.
7750,최 부총리는 “적정 수준의 임금 인상이 일어나지 않고는 내수가 살아날 수 없다며 “미국의 오바마 대통령도 비슷한 주장을 하고 있고 일본의 아베 총리는 아예 노골적으로 기업들에게 임금 인상을 요구하고 있다고 말했다.
7751,co. kr) 무단전재 및 재배포금지뉴스 미란다 원칙 취재원과 독자에게는 국민일보에 자유로이 접근할 권리와 반론·정정·추후 보도를 청구할 권리가 있습니다.
7752,김 대표는 그러면서 디플레이션이 되면 물가하락 소비감소 투자감소 물가하락이라는 경제 축소의 소용돌이에 빠질 수 있다며 정부와 한국은행 등 경기를 담당하는 정책당국은 면밀한 진단과 예측을 통해 방향을 잘 잡아야할 시점이라고 강조했다.
7753,앵커 지난달 소비자 물가 상승폭이 담뱃값 인상 영향을 빼면 사상 처음으로 마이너스를 기록했습니다.
7754,여기에다 담뱃값 인상 영향을 빼면 소비자 물가 상승폭은 아예 마이너스로 돌아섭니다.
7755,정부는 앞으로 내수가 회복되면 물가는 다시 오를 것으로 내다보고 있습니다.
7756,그러나 경기 침체 속에 물가 하락이 이어지는 디플레이션 우려는 여전합니다.
7757,저물가의 원인에는 기름값 하락뿐 아니라 늘어나는 가계 부채와 이로 인한 소비 침체도 큰 몫을 하고 있기 때문입니다.
7758,우리 경제의 실질 성장률이 잠재 성장률에 못미치는 것도 디플레이션을 우려하는 이유 가운데 하나입니다.
7759,국민들이 지갑을 닫고 성장도 정체되면 경제의 역동성이 떨어지고 결국 일본식 장기 불황의 늪에 빠질 수 있다고 전문가들은 경고합니다.
7760,앵커 지난달 소비자 물가 상승폭이 담뱃값 인상 영향을 빼면 사상 처음으로 마이너스를 기록했습니다.
7761,여기에다 담뱃값 인상 영향을 빼면 소비자 물가 상승폭은 아예 마이너스로 돌아섭니다.
7762,정부는 앞으로 내수가 회복되면 물가는 다시 오를 것으로 내다보고 있습니다.
7763,그러나 경기 침체 속에 물가 하락이 이어지는 디플레이션 우려는 여전합니다.
7764,저물가의 원인에는 기름값 하락뿐 아니라 늘어나는 가계 부채와 이로 인한 소비 침체도 큰 몫을 하고 있기 때문입니다.
7765,우리 경제의 실질 성장률이 잠재 성장률에 못미치는 것도 디플레이션을 우려하는 이유 가운데 하나입니다.
7766,국민들이 지갑을 닫고 성장도 정체되면 경제의 역동성이 떨어지고 결국 일본식 장기 불황의 늪에 빠질 수 있다고 전문가들은 경고합니다.
7767,이완구 국무총리는 현재 어려운 우리나라 경제 상황이 디플레이션 조짐을 보이고 있음을 인정했고 야당 의원들은 법인세 정상화 등을 통한 세수 확보와 서민경제 활성화 방안을 요구했다.
7768,우선 이 국무총리는 우리나라의 경제상황과 관련해 디플레이션 관계에서 나타나는 조짐이 조금씩 비치고 있다고 말했다.
7769,우리 경제가 이렇게 가라앉는 원인이 무엇이냐는 장병완 새정치민주연합 의원의 질의에 대한 답변 중 나온 발언이다.
7770,이 국무총리는 세계경제의 전체적인 침체 국면에서 저물가 저소비 저투자 등이 우리 경제에 나타나고 있는 것(이 우리 경제가 가라앉는 원인)이라며 한국은행 총재는 아직 (디플레이션이) 아니라고 말하지만 전체적으로 볼 때 경제가 어려운 것은 사실이라고 말했다.
7771,그러나 이 국무총리는 최경환 부총리가 강력하게 추진하는 거시적 확장정책 등의 효과가 나타난다면 극복할 수 있다고 말했다.
7772,같은 당 윤호중 의원은 담뱃세 인상과 연말정산 공제 축소 등은 서민에 대한 꼼수 증세라며 증세 없는 복지를 하겠다는 대통령이 복지 없는 증세를 하고 있다고 말했다.
7773,이 국무총리는 기본적으로 금융과세 강화 비과세감면 정비 지하경제 양성화 등으로 세입기반을 확충하고 세출구조를 개선하는 노력을 할 것이라며 그래도 국민적 합의를 전제로 국회에서 (증세를) 활발히 논의해 결정하면 정부도 관심을 가질 것이라고 말했다.
7774,여당인 새누리당의 신동우 의원도 증세 보단 재정 지출 개선을 정부에 요구했다.
7775,신 의원은 세금을 더 걷느냐 복지를 줄여야 하느냐를 고민하기 이전에 우리 정부의 돈 쓰는 방식을 점검해야 한다며 국고보조사업 제도 개선 등 꼭 필요한 사업이 아닌데 예산이 배정되고 필요한 사업이지만 비효율적으로 예산이 집행되는 사례를 먼저 정리해야 한다고 말했다.
7776,이에 대해 최경환 경제부총리 겸 기획재정부 장관은 대대적인 개혁을 검토 중에 있으며 조만간 결과를 공개할 것이라며 인센티브가 작동을 하지 않는 것과 낭비·중복 요소 등을 일괄적으로 정비하는 내용이 (개혁안에) 포함될 것이라고 말했다.
7777,그러나 홍의락 새정치연합 의원은 사전에 배포한 질의서에서 경제 활성화법을 통과시키면 투자가 살고 경기가 나아지느냐며 불어터진 것이 문제가 아니라 국수 반죽 자체가 잘못된 것이라고 말했다.
7778,다만 그는 그럼에도 만약 발생했을 경우 수반되는 비용은 많을 것이다라며 IMF는 지금 상황에서 물가상승률이 급격하게 떨어지는 상황을 예측하지 않는다고 덧붙였습니다.
7779,루 대표는 “중국 국내 경제는 장기적으로 새로운 성장 동력이 부족하다며 “특히 제조업의 경우 다른 신흥국과의 경쟁에서 경쟁력을 잃거나 공급과잉으로 고전이 계속될 것으로 진단했다.
7780,루 대표는 또한 “중국 정책 입안자들은 달라진 외환 포지션에 따라 정책을 이에 걸맞게 조정해야 한다고 강조했다.
7781,머니투데이 김지훈 기자 일본 정부가 경제에 드리워진 디플레이션(장기적인 물가 하락) 그늘에 고심하고 있다.
7782,디플레이션 악순환이란 물가 하락이 다시 소비 등 경제활동에 악영향을 초래하는 현상을 말한다.
7783,다만 일본 기업들이 설비투자 확대에 보다 적극적 모습을 보일 것으로 관측되면서 경기개선 기대감도 고조시키고 있다.
7784,기업들의 설비투자를 가늠하는 지표인 핵심 기계수주는 기계 제조업체들의 생산설비용 기계 수주액을 집계한 통계다.
7785,경기흐름도 좋지 않아 경기침체 속 물가하락을 의미하는 디플레이션이 최대 위험요인으로 부각되고 있는 것이다.
7786,디플레이션 압박은 중국의 경제성장 둔화를 뛰어넘어 가장 큰 리스크가 될 것이라고 전망하면서 추가 통화완화정책이 불가피하다고 전망했다.
7787,이에 따라 부분적인 디플레이션이 시장 전체로 확산되는 것을 막아야 한다는 지적이다.
7788,민셩증권 관칭요우 수석 거시경제연구원은 생산과잉 국제 원자재 가격 하락 등으로 인한 일부 상품의 가격 하락이 전체로 확산되는 것을 사전에 차단해야 한다면서 시장 전체로 확산되면 소비자들은 추가 가격하락을 예상해 소비를 줄이게 되고 이는 생산 및 투자 감소로 이어져 악순환이 되풀이 될 것이라고 말했다.
7789,그는 증세를 해야 한다는 입장은 재정건정성 우려에 초점이 맞춰져 있지만 경제활력을 감안해 좀 더 균형적 입체적으로 증세 문제를 다뤄야 한다면서 현재 경제상황을 고려하면 증세를 논의할 타이밍이 아니다고 말했습니다.
7790,이런 발언은 전날 기재위 현안 보고에서 여야 합의와 국민적 공감대가 있으며 증세를 검토할 수 있다고 밝혔지만 개인적으로는 증세에 반대한다는 뜻을 다시 확인한 것으로 보입니다.
7791,하지만 국회가 나서서 증세와 복지 수준 문제를 합의하면 정부도 검토해보겠다는 뜻은 계속 밝혔습니다.
7792,최 부총리는 증세는 국민적 컨센서스가 전제되지 않으면 굉장히 많은 혼란과 갈등을 초래할 수밖에 없는 아주 예민한 사안이라면서 국회에서 국민 공감대 형성을 위해 나서주시면 정부도 나름대로 고민을 해서 노력하겠다고 말했습니다.
7793,최 부총리는 현실적으로 입법을 하려면 국회에서 여야 합의가 필요하고 아무런 결과도 못 내놓으면서 정치적 논쟁만 계속하면 문제가 있다면서 이런 부분을 감안해 국회가 나서 주시고 정부도 이 과정에서 뒷짐지지 않고 참여하겠다고 밝혔습니다.
7794,그는 하지만 세율을 올린다고 해서 중장기적으로 세수가 늘어난다는 것은 실증적으로 입증되지 않은 가설이라고 밝혔습니다.
7795,현 정부의 정책이 대기업 위주라는 일부 의원들의 지적에 대해서는 정부는 법인세를 성역화하지 않는다면서 투자 배당 임금 인상 안 하면 세금 더 내게하는 기업소득 환류세제가 법인세라고 최 부총리는 반박했습니다.
7796,그는 그러면서 최근 정치권을 중심으로 제기된 복지수준 및 재원조달 방법에 관한 논의를 비롯해 기업과 국민의 의견에도 겸허하게 귀를 기울이겠다고 말했습니다.
7797,최 부총리는 자금유출 가능성에 대비하고 있지만 토빈세 도입은 검토하지 않고 있다고 밝혔습니다.
7798,최 부총리는 올해 경제가 지난해보다 나아질 것이고 체감 경기도 좋아지도록 관리하겠다고 말했습니다.
7799,그는 가계부채의 질적인 구조개선을 추진하고 기업부문의 경쟁력 항샹에도 노력하는 한편 국제금융시장의 변동성 확대에 대응해 점검을 강화하는 등 위기 대응 체계도 공고하게 하겠다고 밝혔습니다.
7800,최 부총리는 물가에 대해 디플레이션은 물가가 하락하는 것이라면서 이런 의미에서 한국은 디스인플레이션 상황이라고 디플레이션 우려를 일축했습니다.
7801,그는 정부가 부채 주도 성장을 하고 있다는 지적에 대해서도 경제가 가라앉고 있고 서민들이 아우성치는데 정부가 손을 놓고 있을 수 없다면서 경제를 살려가면서 리스크 요인을 관리하는 게 현실에 책임을 지는 정부라고 맞섰습니다.
7802,그는 세수 부족 해결을 위한 노력을 하겠다면서도 우리나라의 재정건전성은 세계 최고 수준이라고 강조했습니다.
7803,그는 또 증세 논란과 관련해 투자나 배당을 하지 않는 기업에 세금을 부과하는 기업소득 환류세제를 예로 들면서 정부는 법인세를 성역화하지 않는다면서 증세는 국민 합의가 없으면 갈등과 혼란을 초래할 수 있다고 지적했다.
7804,그는 (총량 지표상으로는) 올해 경제가 지난해보다 나아질 것이고 체감 경기도 좋아지도록 관리하겠다고 말했다.
7805,최 부총리는 가계부채의 질적인 구조개선을 추진하고 기업부문의 경쟁력 항샹에도 노력하는 한편 국제금융시장의 변동성 확대에 대응해 점검을 강화하는 등 위기 대응 체계도 공고하게 하겠다고 밝혔다.
7806,그는 물가에 대해 디플레이션은 물가가 하락하는 것이라면서 이런 의미에서 한국은 디스인플레이션 상황이라고 디플레이션 우려를 일축했다.
7807,증세 없는 복지 논란과 관련해 최 부총리는 기재위 현안 보고가 있었던 전날에 이어 국회가 먼저 나서달라고 요청했다.
7808,그는 증세는 국민적 컨센서스(합의)가 전제되지 않으면 굉장히 많은 혼란과 갈등을 초래할 수 밖에 없는 아주 예민한 사안이라면서 국회에서 국민 공감대 형성을 위해 나서주시면 정부도 나름대로 고민을 해서 노력하겠다고 말했다.
7809,최 부총리는 현실적으로 입법을 하려면 국회에서 여야 합의가 필요하고 아무런 결과도 못 내놓으면서 정치적 논쟁만 계속하면 문제가 있다면서 이런 부분을 감안해 국회가 나서 주시고 정부도 이 과정에서 뒷짐지지 않고 참여하겠다고 밝혔다.
7810,그는 하지만 세율을 올린다고 해서 중장기적으로 세수가 늘어난다는 것은 실증적으로 입증되지 않은 가설이다며 증세에 부정적인 입장을 보였다.
7811,현 정부의 정책이 대기업 위주라는 일부 의원들의 지적에 대해 정부는 법인세 를 성역화하지 않는다면서 투자 배당 임금 인상 안 하면 세금 더 내게하는 기업소득 환류세제가 법인세라고 최 부총리는 반박했다.
7812,그는 그러면서 최근 정치권을 중심으로 제기된 복지수준 및 재원조달 방법에 관한 논의를 비롯해 기업과 국민의 의견에도 겸허하게 귀를 기울이겠다고 말했다.
7813,최 부총리는 정부가 부채 주도 성장을 하고 있다는 지적에 대해서도 경제가 가라 앉고 있고 서민들이 아우성 치는데 정부가 손을 놓고 있을 수 없다면서 경제를 살려가면서 리스크 요인을 관리하는 게 현실에 책임을 지는 정부라고 맞섰다.
7814,그는 세수 부족 해결을 위한 노력을 하겠다면서도 우리나라의 재정건전성은 세계 최고 수준이라고 강조했다.
7815,현재의 경기 국면이 디플레이션(deflation·저물가 상태가 오래 지속돼 경제가 활력을 잃는 현상) 또는 디플레 진입을 목전에 둔 장기 침체의 초기 상황이라는 진단에 바탕을 둔 것이다.
7816,이를 놓고 야당 의원들은 최경환 경제부총리 겸 기획재정부 장관의 경제 정책을 일컫는 초이노믹스가 사실상 실패했다고 질타하면서 최 부총리와 한바탕 설전을 벌였다.
7817,몇몇 여당 의원은 디플레를 우려하면서 증세를 주장하는 건 경제에 독(毒)이 된다는 이유를 들어 증세 논란을 차단하려 했다.
7818,홍 의원은 한국경제가 그야말로 무너졌고 앞으로도 희망이 없다고까지 말했다.
7819,홍 의원은 특히 한국이 일본식 장기침체 상태에 들어간 지 오래인데 최경환 경제팀은 뭘 하느냐며 카지노 관광 부동산 재벌 살리기만 했는데 기업 살리는 건 전혀 통하지 않고 건설 경기도 오히려 죽어간다고 최 부총리를 쏘아붙였다.
7820,최 부총리는 이에 수많은 정책을 내놨는데 어떻게 건설 경기만 살리고 있다고 하느냐고 반박하면서 의원님 말씀만 들으면 대한민국 경제가 벌써 문 닫았어야 하는데 버티는 게 기적일 정도로 생각된다고 지나친 비관론이라고 꼬집었다.
7821,경제 정책의 성패에는 경제 주체의 심리도 큰 변수로 작용하는 만큼 지나친 비관론이 확산할 경우 경기 회복에 도움이 되지 않는다고 최 부총리는 강조했다.
7822,디플레이션 우려에 대해서 최 부총리는 디플레이션은 물가가 하락하는 것이라면서 이런 의미에서 한국은 디스인플레이션 상황이라고 우려를 일축했다.
7823,그러나 현재 경기가 디플레로 볼 만큼 심각한 상황이라는 데는 여당 의원들도 대체로 공감했다.
7824,심재철 의원도 정부가 디플레를 인정하기는 힘들겠지만 성장률이 마이너스가 되면 이미 디플레의 늪에 깊이 빠진 뒤라고 지적했다.
7825,다만 일부 여당 의원들은 이런 디플레 진단을 고리로 최근 제기되는 증세론을차단하려 했다.
7826,현재의 복지 수준을 유지하려고 세금을 더 걷을 경우 성장 잠재력이 타격을 받고 이는 디플레를 더 가속하는 결과로 이어질 수 있다는 논리다.
7827,강 의원은 증세가 가져올 디플레 악화 가능성을 고려해야 한다며 경제 체력이 매우 약할 때 증세는 거시 경제에 심각한 부정적 영향을 미친다고 지적했다.
7828,같은 당의 박맹우 의원은 경제를 닭에 세수를 달걀에 비유해 닭을 튼튼하게 하지 않고 달걀만 많이 낳으라고 한다면 제대로 좋은 달걀이 나오겠느냐며 세율을 높인다고 그만큼 세수가 더 들어오는 것은 아니다고 주장했다.
7829,여당 의원들 사이에서 이처럼 증세보다는 복지 구조조정이 필요하다는 취지의 발언이 나오자 최 부총리도 (증세로) 경제가 위축되면 다른 쪽의 세금이 줄어든다며 세율을 올린다고 자동으로 세수가 는다는 건 입증되지 않은 가설이라고 호응했다.
7830,한편 이날 회의에서 새정치연합 박영선 의원은 세법 개정에 따라 개인연금 납부액에 대한 소득공제가 세액공제로 전환한 것을 두고 서민들 주머니를 터는 것과 똑같은 결과라고 주장하면서 연금이 아닌 일시금으로 받을 때 기타소득으로 높은 세율을 매기는 것도 불합리하다고 지적했다.
7831,이에 최 부총리는 올해 연말정산 통계가 나오면 분석해 제도 개선안 마련 때 의원님들과 상의하겠다고 답했다.
7832,그는 (총량 지표상으로는) 올해 경제가 지난해보다 나아질 것이고 체감 경기도 좋아지도록 관리하겠다고 말했다.
7833,최 부총리는 가계부채의 질적인 구조개선을 추진하고 기업부문의 경쟁력 항샹에도 노력하는 한편 국제금융시장의 변동성 확대에 대응해 점검을 강화하는 등 위기 대응 체계도 공고하게 하겠다고 밝혔다.
7834,그는 물가에 대해 디플레이션은 물가가 하락하는 것이라면서 이런 의미에서 한국은 디스인플레이션 상황이라고 디플레이션 우려를 일축했다.
7835,증세 없는 복지 논란과 관련해 최 부총리는 기재위 현안 보고가 있었던 전날에 이어 국회가 먼저 나서달라고 요청했다.
7836,그는 증세는 국민적 컨센서스(합의)가 전제되지 않으면 굉장히 많은 혼란과 갈등을 초래할 수 밖에 없는 아주 예민한 사안이라면서 국회에서 국민 공감대 형성을 위해 나서주시면 정부도 나름대로 고민을 해서 노력하겠다고 말했다.
7837,최 부총리는 현실적으로 입법을 하려면 국회에서 여야 합의가 필요하고 아무런 결과도 못 내놓으면서 정치적 논쟁만 계속하면 문제가 있다면서 이런 부분을 감안해 국회가 나서 주시고 정부도 이 과정에서 뒷짐지지 않고 참여하겠다고 밝혔다.
7838,그는 하지만 세율을 올린다고 해서 중장기적으로 세수가 늘어난다는 것은 실증적으로 입증되지 않은 가설이다며 증세에 부정적인 입장을 보였다.
7839,현 정부의 정책이 대기업 위주라는 일부 의원들의 지적에 대해 정부는 법인세 를 성역화하지 않는다면서 투자·배당·임금 인상 안 하면 세금 더 내게하는 기업소득 환류세제가 법인세라고 최 부총리는 반박했다.
7840,그는 그러면서 최근 정치권을 중심으로 제기된 복지수준 및 재원조달 방법에 관한 논의를 비롯해 기업과 국민의 의견에도 겸허하게 귀를 기울이겠다고 말했다.
7841,최 부총리는 정부가 부채 주도 성장을 하고 있다는 지적에 대해서도 경제가 가라 앉고 있고 서민들이 아우성 치는데 정부가 손을 놓고 있을 수 없다면서 경제를 살려가면서 리스크 요인을 관리하는 게 현실에 책임을 지는 정부라고 맞섰다.
7842,그는 세수 부족 해결을 위한 노력을 하겠다면서도 우리나라의 재정건전성은 세계 최고 수준이라고 강조했다.
7843,최근의 글로벌 디스인플레이션(물가상승률이 둔화하는 현상)의 원인을 저유가 저성장 기대심리 하락으로 지목하며 이는 우리경제도 마찬가지여서 한국 역시 디플레 우려에서 결코 자유롭지 않다고 밝혔다.
7844,그는 과거 일본경제가 부동산 거품 붕괴 만으로 바로 디플레에 빠지지 않았던 건 일본 경제주체들의 인플레 기대심리가 남아있었기 때문이라며 우리 경제에서 인플레 기대 저하가 뚜렷이 관찰되는 만큼 금리인하 등 적극적 통화정책 대응이 필요하다고 주장했다.
7845,한은은 지난 주 인플레 보고서에서 예측 가능한 시계에 우리나라에서 디플레이션이 발생할 가능성은 낮다고 단서를 달면서도 우리나라가 디플레이션에 빠질 가능성을 완전히 배제할 수는 없다고 진단했다.
7846,CAP스탁론은 키움증권 하나대투증권 우리투자증권 유안타증권 (구 동양증권) 대우증권 KB투자증권 현대증권 유진증권 LIG투자증권 한국투자증권 신한투자증권 SK투자증권 등 국내 메이저 증권사에서 이용할 수 있다.
7847,이외에도 태웅 아미코젠 메디톡스 오스템임플란트 하이록코리아 안랩 하림홀딩스 웹젠 인터파크 OCI머티리얼즈 모두투어 파트론 파라다이스 셀트리온 KG이니시스 로엔 CJ E&amp;M 컴투스 삼천리자전거 조이시티 등 문의가 많다고 한다.
7848,글로벌 디플레이션 위험이 커지는 가운데 한국 경제도 디플레이션에 빠질 가능성이 있다는 주장이 나왔습니다.
7849,LG경제연구원은 저유가 저성장 기대심리 하락에 따라 우리나라도 디플레이션 우려에서 결코 자유롭지 않다고 지적했습니다.
7850,LG 경제연구원은 국내 소비자물가 상승률의 하락폭은 세계물가에 비해 큰 편이라며 경기 성장세 하락과 인플레이션 기대심리 저하현상이 함께 나타나고 있다고 분석했습니다.
7851,이에 통계청은 담뱃값 인상으로 물가가 다소 오를 것으로 전망했지만 석유류 도시가스 요금 하락이 영향을 미쳤다면서 디플레이션을 우려할 정도는 아니다라고 덧붙였다.
7852,한국은행은 우리 경제가 디플레이션에 빠질 가능성이 낮다며 공식적인 입장을 내놨습니다.
