,sentence
6383,위 개정안이 시행되면 국내외 빅테크 기업들의 국내 BNPL 시장 진출이 활성화됨에 따라 시장의 성장세에 가속도가 붙을 것으로 예상된다.
6384,BNPL은 서비스 가입 절차가 신용카드 보다 간소화되어 있지만 그 실질이 ‘신용 거래’임에는 변함이 없다.
6385,기존의 신용카드 거래를 둘러싼 법적 분쟁과 유사한 문제가 발생할 가능성이 매우 높은 반면 신용카드 자체는 아니어서 여신금융업법의 적용 대상이 되지 않아 법적 공백의 우려가 크다.
6386,그러나 쿠팡의 나중결제 서비스와 같이 서비스제공자가 물건을 직매입하여 소비자에게 구매일 이후에 결제대금 지급을 하도록 하는 경우에는 여전히 규제의 사각지대에 놓여있고 시장의 증대로 서비스 형태가 다양화되면 위 전자금융거래법개정안 만으로는 포섭되지 않는 문제가 지속적으로 발생할 것으로 예상되므로 규제 개선 방안에 대한 지속적인 논의가 필요하다.
6387,소비자의 인식 제고를 위한 제도적 지원도 요구되며 서비스를 이용하는 소비자는 BNPL이 신용 구매라는 점을 반드시 숙지하고 무분별한 거래로 인하여 지불능력을 넘는 채무를 부담하지 않도록 주의하여야 한다.
6388,&lt;전수인 변호사&gt; 법무법인 민후 &lt;기고와 칼럼은 본지 편집방향과 무관합니다.
6389,기업인 열전 이임용 태광 창업주 이임용 회장이 대만 공장을 방문해 생산 현장을 둘러보던 모습.
6390,그럼에도 청년 이임용의 마음에는 산업으로 조국을 부강하게 만들겠다는 ‘산업보국의 꿈’이 꿈틀거렸다.
6391,“변변한 공장 하나 없는 나라에서 사업을 하려면 무엇보다 제조업을 해야 한다.
6392,이후 공무원으로 재직하며 산업 진출을 모색하던 중 아내 이선애씨와 혼인한다.
6393,이선애씨는 미곡상과 인견가게를 운영하며 돈을 모았고 이 돈은 후일 이 창업주가 사업에 뛰어들 수 있는 밑천이 됐다.
6394,“회사 규모도 규모지만 주식회사가 되면 공신력도 그만큼 커지네창업 초기 태광은 이 창업주와 아내 이선애씨와 함께 일궈냈다고 해도 틀린 말은 아니다.
6395,이 창업주는 이를 기반 삼아 태광산업사를 주식회사로 전환 후 모직물 뿐만아니라 방적 아크릴 등 화섬으로까지 영역을 넓힐 구상을 한다.
6396,당시 박정희 정권은 경제 개발과 수출을 국가 최우선 정책으로 내세웠고 아크릴을 생산하던 태광은 경쟁업체도 적어 말 그대로 브레이크 없는 질주를 이어갔다.
6397,이 창업주는 동양합섬을 인수하며 아크릴 사업의 판을 넓혀 갔고 이후 고려상호신용금고 흥국생명 대한화섬 등을 차례로 인수하며 몸집을 불려 나갔다.
6398,제조업과 금융산업을 품에 안은 태광은 그룹의 면모를 갖추며 도약기를 맞았다.
6399,제 분수를 잊고 남의 돈을 가져와 사업을 키우면 실없는 사람이 되고 그런 회사는 오래가지 못한다는 이 창업주 식 분수경영이었다.
6400,이 창업주는 번 만큼 투자한다는 기조를 유지하며 문어발식 확장도 하지 않았다.
6401,절약과 남의 돈을 빌려쓰지 않고 수익만큼 투자하는 실속경영은 태광을 더욱 탄탄하게 만들었다.
6402,그래서 박정희 정권부터 전두환 정권까지 군사정권으로부터 강도 높은 세무사찰을 받아야 했다.
6403,그러나 실수에 대해 변명을 하려거든 내 앞에 서지마라이 창업주가 사업장을 내려갈 때마다 공장장들이 긴장했다고 한다.
6404,이 창업주는 공장 안에 쌓인 먼지 한톨 시든 나뭇가지 하나까지 직접 챙겼다고 한다.
6405,강을 다 건넜다고 안심했다가 다리가 끊겨 오도 가도 못하는 사태를 막기 위해 항상 긴장해야 한다는 게 그의 지론이다.
6406,공략 보상으로 경험치와 수영복 외형 아이템 주신의 물약 선택 상자 등이 제공된다.
6407,‘축제의 주화’를 수집해 NPC를 통해 외형 아이템 강화석 최상급 왕관 소모품 등과 교환하는 것도 가능하다.
6408,파이낸셜뉴스 미국 연방준비제도(연준)의 고강도 금리인상이 금리를 필요 이상으로 끌어올리는 오버슈팅으로 끝맺을 수 있다는 우려가 나오고 있다.
6409,EPA연합 미국 연방준비제도(연준)가 기준금리를 지나치게 끌어올리는 이른바 오버슈팅 위험성이 높아지고 있다는 우려가 일부에서 나오고 있다.
6410,오버슈팅 제롬 파월 연준 의장은 인플레이션(물가상승)을 낮추는 과정에서 고통이 없기를 바라지만 실상 그렇지는 않다면서 물가를 잡기 위한 고강도 금리인상이 불가피하게 경기침체를 부를 수도 있다고 강조한 바 있다.
6411,일부 전문가들은 그러나 이대로 가면 연준의 금리인상 폭이 필요 이상으로 높아지고 이에따라 물가를 낮추기 위해 필요한 것보다 훨씬 더 강한 경기침체를 촉발할 가능성이 있다고 우려하고 있다.
6412,조지 W 부시 전 행정부의 백악관 경제수석을 지낸 그레그 맨큐 하버드대 경제학 교수는 연준이 지금까지 상당 규모의 긴축을 진행했다면서 이로 인해 심각한 경기침체가 빚어질 수 있다고 경고했다.
6413,맨큐는 경기침체는 많은 이들을 고통스럽게 한다면서 일부 고통이 불가피하다는 파월의 판단은 옳지만.
6414,금리인상 늦출 시기 연준 부의장을 지낸 도널드 콘 역시 조만간 연준이 금리인상 속도조절에 나서야 한다는데 동의했다.
6415,콘 전 부의장은 조만간 저속으로 감속할 필요가 있다면서 (금리인상을)멈추지는 않되 속도는 낮춰야 한다고 지적했다.
6416,그는 이어 그러나 더 신중한 정책 조율이 필요해진 상황에서는 점점 문제를 일으킨다면서 지금 그런 상황으로 가고 있다고 말했다.
6417,통화정책으로 해결 못 해 지금의 인플레이션 근본 원인이 미 경제 노동시장 과열이 아닌 세계 공급망 차질에서 비롯됐기 때문에 금리인상으로는 인플레이션을 억제하는데 한계가 있다는 지적도 꾸준히 나온다.
6418,최근 유엔무역개발기구(UCNTAD)가 이례적으로 연준을 비롯한 각국 중앙은행에 이런 이유로 금리인상을 자제할 것을 촉구하는 등 국제 기구들까지 공감을 나타내고 있다.
6419,이코노미스트들은 또 상품 물류비 주택 비용 등 재화와 서비스 가격이 하락하기 시작했다는 점을 지적하기도 한다.
6420,미 인플레이션을 이끈 주범 가운데 하나인 주택시장은 둔화 조짐이 뚜렷하다.
6421,맨큐 하버드대 교수는 주택시장이 아주 좋아 보이지는 않는다면서 결국에는 (주택시장 하강세가) 나머지 경제로 확산될 것이라고 전망했다.
6422,스웡크는 이어 그러나 (당시와는 다른) 완전히 새로운 실수를 저지를 가능성은 늘 열려 있다고 경고했다.
6423,기존 게임사업의 수익모델과 생태계론 더 이상의 성장을 담보할 수 없다는 위기감과 우리 게임산업의 저력이면 메타버스 등 미래 신시장 선점에 유리한 입지를 점할 것이라는 자신감이 공존하면서 어느 때보다 신사업 진출이 활발하다.
6424,서울뉴시스 오동현 기자 게임은 현재 모든 플랫폼에 걸쳐 가장 역동적인 엔터테인먼트 분야다.
6425,글로벌 정보기술(IT) 업계는 게임이 메타버스를 비롯한 엔터테인먼트 사업의 중심이 될 것으로 전망하고 있다.
6426,지난해부터 매출 성장이 둔화하고 있는 국내 게임사들이 글로벌 블록체인 게임 시장에서 위기 돌파구를 찾고 있는 것이다.
6427,이미 블록체인 게임 시장에 진출한 넷마블 위메이드 컴투스홀딩스 그룹 카카오게임즈 네오위즈 등이 대표적이다.
6428,이들 모두 자체 블록체인 게임 플랫폼 내에서 기축통화 역할을 하는 가상자산(암호화폐)을 발행하고 게임 출시에 속도를 내고 있다.
6429,특히 자사 게임뿐 아니라 타사 게임에 문호를 개방해 새로운 블록체인 플랫폼 시장을 주도하겠다는 야심을 드러내고 있다.
6430,게임 자체가 가상공간을 기반으로 한다는 점 외에도 여러 명이 동시에 같은 게임에 접속해 서비스를 공유한다는 점 유저간 아이템 거래와 게임 내 경제시스템을 구축한 경험 등 메타버스 구현에 유리한 측면이 많아서다.
6431,인기 게임 IP(지적재산권)를 활용한 영화 TV 웹툰 등 새로운 디지털 콘텐츠에서 수익 창출을 꾀하는 것이다.
6432,스마일게이트는 미국의 배급사 소니 픽쳐스와 손 잡고 크로스파이어 영화로 헐리우드 진출을 앞두고 있다.
6433,엔씨소프트는 유니버스라는 글로벌 팬덤 플랫폼으로 신 사업을 확장하고 있다.
6434,국가 부채가 늘어나는 것을 걱정할 필요 없이 적극적으로 경제 대책을 펼쳐야 한다.
6435,법적으로 독립성을 인정받는 일본은행을 ‘정부 자회사’라고 표현한 것이 논란이 됐다.
6436,아베 전 총리도 자신의 발언이 문제가 되자 “비유적으로 그렇다는 것이라고 해명했다.
6437,하지만 많은 사람들이 아베 전 총리가 펼친 논리를 들어 일본은 걱정이 없다고 믿는다.
6438,일본의 최대 채권자는 일본은행아베 전 총리의 발언대로 일본은행은 일본 정부의 최대 채권자다.
6439,일본은행은 최근 수년간 일본 정부가 발행하는 국채의 절반 이상을 사들였다.
6440,중앙은행이 국채를 사들여 정부의 운영 자금을 대는 구도를 재정 파이낸스라고 한다.
6441,군국주의 시절 일본은행이 일본 정부가 찍어낸 국채를 전쟁 자금으로 댔다는 반성에서 나온 법이다.
6442,그러자 일본은행은 금융회사가 사들인 국채를 되사는 간접적인 방식으로 사실상의 재정 파이낸스를 하고 있다.
6443,일본은행이 국채를 쓸어 담으면 국채 가격이 오르고 가격과 반대로 움직이는 금리는 떨어진다.
6444,이는 어디까지나 지금까지와 같은 초저금리가 계속된다는 전제를 토대로 분석한 수치다.
6445,세계적인 금리 상승 국면에서 일본은행도 언젠가 금리를 올릴 수밖에 없는 때가 온다.
6446,한국의 금 모으기 운동처럼 일본이 국가 부도 위기에 몰렸을 때 일본인들이 국민적으로 국채 사 주기 운동을 벌일지는 별개로 치자.
6447,여차하면 일본 국민들이 일본 국채를 사 주면 된다는 믿음은 이 두둑한 현금 보따리에서 나온다.
6448,엔화가 안전 자산이었기 때문에 그 차체만으로 보유할 가치가 있다고 여겨졌다.
6449,엔저(低)가 수입 물가를 급등시켜 재화와 서비스 가격을 인상시키는 ‘나쁜 엔저’의 시대가 열리면서다.
6450,주변의 일상 용품과 식품 가격이 일제히 오르기 시작하자 가지고 있어봐야 가치가 떨어지기만 하는 엔화는 ‘불안한 자산’으로 변했다.
6451,일본의 가계 자산이 본격적으로 해외로 빠져나가면 엔화 약세의 속도는 더욱 빨라지고 자본 도피의 유혹은 더욱 커진다.
6452,가라카마 다이스케 미즈호은행 수석 시장 이코노미스트는 그럴 가능성이 있다고 분석한다.
6453,일한 사람의 흔적을 찾고 그 노고를 가늠해보는 시간의 의미시민기자 그룹 워킹맘의 부캐는 일과 육아에서 한 발 떨어져 나를 돌보는 엄마들의 부캐(부캐릭터) 이야기를 다룹니다.
6454,&lt;편집자말&gt;와 옆선을 이렇게 다 인바이어스로 처리하니까 이렇게 급격한 곡선도 매끈하게 나오네.
6455,아무리 기술자라도 리넨 커프스 윗면 박을 때 이렇게 우는 건 어쩔 수 없구나.
6456,뭐지 이 안심되는 마음은?절개가 없는 천에 직각으로 바느질하면서 매끈하게 나오기 어려운데 잘 박으셨네.
6457,봄을 맞아 궁궐의 꽃구경을 하러 오시는 엄마를 마중하러 역에 나갔다가 기차가 도착하기까지 남는 시간에 기성복 매장을 둘러보며 한 혼잣말이다.
6458,어쩌면 옷의 디자이너 봉제 기술자와의 가상 대화라고 불러야 할지도 모르겠다.
6459,옷을 좋아해서 매장에 걸린 옷으로 트렌드를 파악한 후 사입기도 하고 옷을 만들어 입기도 하면서 풍성하게 옷장을 채워가는 사람도 있지만 나는 그런 사람은 아니다.
6460,옷을 만들어 입으면서도 남들이 나를 떠올릴 때 옷에 대한 얘기는 없기를 바라다니 아이러니가 아닐 수 없다.
6461,나는 그저 옷에 너무 많은 돈은 들이고 싶지 않은데 그렇다고 추레하게 하고 다니고 싶지는 않고 추레하게 다니지 않으면서도 돈을 적게 쓰기 위해 나의 노동력을 투입한 셈이다.
6462,그렇게 옷이란 영역에 있어서는 소비자가 아니라 일정 부분 생산자의 길도 같이 걷게 된 셈이다.
6463,하지만 뭐 눈에는 뭐만 보인다고 나는 그 옷을 만들었을 사람들의 흔적을 느낀다.
6464,이 옷은 드레시하니까 주머니 윗부분을 박지 않고 접기만 한 후에 옆선을 박았구나.
6465,몇 번 빨아도 접힌 부분에서 올이 풀리지 않고 주머니 모양이 잘 유지될까?
6466,되는 천이니까 이렇게 디자인한 거겠지?같은 디자인인데 이건 캐주얼한 느낌이 나는 천이니까 주머니 윗부분도 박아주고 옆선도 두 번씩 눌러 박아 줬네.
6467,우리가 우리 아이들을 태어날 때부터 디지털 기기를 만지고 산다고 해서 디지털 네이티브라고 하는 것처럼 우리는 시장경제 네이티브가 아닌가 한다.
6468,필요한 것은 산다 망가지면 버린다 그리고 다시 산다의 무한 반복이 시장경제 네이티브의 삶이다.
6469,그런데 뭔가를 만드는 사람이 되면 저걸 만들려면 뭐가 필요하지?를 생각할 수 있는 뇌의 샛길이 생긴다.
6470,예능 &lt;삼시세끼&gt;에서 초밥을 만들기로 한 날 동네에 굴러다니는 바퀴와 각목을 모아 회전초밥 테이블을 뚝딱 만들어내던 유해진씨처럼 말이다.
6471,내가 돈을 냈으니 너는 결과물을 가져와야지가 아니라 그 일을 실제로 하는 과정에서 겪게 되는 수고에 감사하게 된다.
6472,안감이 달린 코트의 미어진 부분을 기워달라고 세탁소에 수선을 맡길 때 안감과 겉감의 연결 부위를 뜯고 겉감을 티나지 않게 기워서 다시 이어붙이는 데 들어가는 수고가 어떤 것인지 안다.
6473,또 그걸 감쪽 같이 해내려면 얼마나 실력이 필요한지 알기에 돈을 받고 그 일을 해주시는 게 감사하게 느껴진다.
6474,두꺼운 천을 재봉틀의 노루발 밑으로 밀어 넣으면서 어깨가 뻐근해지는 경험을 하고 나면 코다리를 작두로 써는 생선가게 주인의 어깨와 목에도 눈길이 미친다.
6475,꾸덕꾸덕 마른 가자미의 지느러미를 가위로 썰어주는 일을 하루종일 하면 힘드시겠다는 말을 건네게 된다.
6476,침모상궁 자아가 생긴 나는 옷 사는 데 드는 돈을 아꼈는지는 잘 모르겠지만 조금 더 다정한 사람이 되었다.
6477,시장경제가 시작되기 이전 시대 사람의 호흡으로 사는 감각을 하나 더 가지게 된 것이다.
6478,딸에게 미리 옷을 몇 개 보여주고 블라우스로 입고 싶은지 원피스로 입고 싶은지 고르게 했다.
6479,편한 옷만 좋아하는 아들에게 결혼식은 엄마아빠의 아들로서 사회생활을 하러 가는 자리니까 때와 장소에 맞는 옷을 입어야 한다고 못을 박아두었다.
6480,그렇게 만들어질 옷을 입고 결혼식에 참석하는 것이 좀 더 탐탁한 일이 되었으면 해서 원단장에 있던 리넨을 몇 종류 가지고 나와 스스로 고르게 했다.
6481,그렇게 줄 지어있는 재단물들 속에서 자기 옷을 만들어줄 차례가 오기를 기다리는 아이들과 공급자 대 수요자로 박자를 맞춰가며 살고 있다.
6482,자본주의 사회에서 재화의 가격은 수요와 공급의 양으로 결정된다고 하는데 가내수공업 영역에서 재화는 우선순위의 기준으로 탄생한다.
6483,입고 싶은 새 맨투맨은 더 급한 바지를 먼저 만들고 나서야 나올 수 있다는 것을 이해한다는 뜻이다.
6484,옷 만드는 침모상궁이 있는 우리집은 그렇게 의식주 중 한 영역을 자본주의의 논리가 아니라 가내수공업의 세계에 걸친 채 살고 있다.
6485,침모상궁 부캐를 가진 나는 직장에서는 내가 가진 능력과 시간을 회사의 이익을 위해 사용하면서 화폐를 번다.
6486,또 한편으로는 화폐를 매개로 교환할 수 없는 돈이 들어오지 않아도 옷을 만들어주고 싶은 사람을 위해서만 돌아가는 가내수공업 공장 공장장이기도 하다.
6487,이 공장에서 현재 진행되고 있는 작업물은 결혼식 참석용 블라우스와 셔츠다.
6488,나의 공장은 아이들의 웃음 소리를 에너지 삼아 돌아가는 몬스터 주식회사처럼 칭찬과 인정을 먹고 돌아가니까.
6489,kr/group/mom_develop 시민기자 그룹 워킹맘의 부캐는 일과 육아에서 한 발 떨어져 나를 돌보는 엄마들의 부캐(부캐릭터) 이야기를 다룹니다.
6490,또 전자상거래법 중 동일 조항 내에서도 항목마다 인지도에 차이가 있었습니다.
6491,소비자원은 이번 조사 결과를 바탕으로 해외 구매대행 사업자들에게 소비자보호 법규 인지도 개선을 위해 노력할 것과 소비자에게 충분한 상품정보를 제공하도록 관리를 강화할 것을 권고할 예정입니다.
6492,과세표준이 가격인 경우에는 보통 %로 표시되고 수량인 경우에는 그 일정량 즉 과세단위당 몇 원으로 표시된다.
6493,세율에는 과세표준의 크기에 관계없이 세율이 일정한 비례세율과 과세표준의 증가와 함께 세율도 커지는 누진세율이 있다.
6494,부가가치세법에서는 매출단계에서도 부가가치세를 면제받고 거래단계에서 부담한 매입세액도 환급받게 돼 부가가치세의 부담이 전혀 없는 완전면세형태인 영세율제도와 그 적용대상이 되는 거래단계의 부가가치세만을 단순히 면제해준다.
6495,거래 전 단계에서는 부가가치세를 부담(매입세액불공제)하게 하는 면세제도가 있다.
6496,매입단계에 대해서는 해당되는 부가가치세를 부담하고 매출을 해야만 매입단계에서 부담한 부가가치세를 환급 받게 되는 일반과세제도가 있다.
6497,영세율제도는 세액을 산출하기 위해 과세표준에 곱하는 세율이 영(zero)인 것을 영세율이라고 한다.
6498,영세율이 적용되는 경우에는 과세표준의 크기에 관계없이 산출되는 세액은 항상 영(zero)가 된다.
6499,현행 세법 중에서 영세율에 관한 규정을 두고 있는 것은 부가가치세법과 증권거래세법이 있다.
6500,조세의 일부에 대해 납부의무를 면제하는 감세제도와 더불어 조세감면제도를 이루며 처음부터 과세대상에 포함되지 않는 것으로 해 조세의 납세의무가 발생하지 않는 비과세제도와 구별된다.
6501,사업자가 내국인이나 내국법인인 경우에는 무조건 영세율을 적용하며외국인(외국법인)인 경우에는 그 해당 국가에서 우리나라의 사업자에게 도일하게 영세율을 적용해 주는 경우에만 적용한다.
6502,영세율이 적용되는 거래는 △재화의 국외반출-내국물품의 국외반출 또는 중계무역방식의 수출 △수출에 포함되는 국내거래-내국신용장등에 의해 공급되는 재화나 일정한 수탁가공무역등 △용역의 국외공급이나 외국항행용역의 공급이다.
6503,외화 획득 재화·용역의 공급 등으로서 다음에 해당하는 거래에는 △외교 공관 등에 공급하는 재화나 용역-대금결재방법은 불문 △수출재화의 임가공용역-대금 결재방법은 불문이다.
6504,기타의 외화 획득 재화 또는 요역 등에는 △외국선박 등에 공급하는 것 △외국인관광객에게 공급하는 것 △외교관등에 공급하는 것 △외국인 전용판매장에서 공급하는 것이 있다.
6505,영세율이 적용되는 재화나 용역을 공급하는 사업자는 부가가치세 예정신거 및 확정 신고 시에 수출실적증명서등 영세율 첨부서류를 제출해야 한다.
6506,영세율 첨부서류를 제출하지 않은 경우에도 해당 과세표준이 영세율 적용대상임이 확인되는 때에는 영의 세율을 적용받지만 첨부되지 않은 부분에 대해서는 예정신고 및 확정 신고로 보지 않기 때문에 무신고가산세·과세신고가산세·초과환급신고가산세를 적용받게 된다.
6507,무임승차 방지 법안에 대해 의견이 있으면 유튜버 뒤에 숨지 말고 정정당당하게 사실에 근거한 주장을 해달라.
6508,당초 넷플릭스와 갈등을 빚고 있는 SK브로드밴드를 중심으로 목소리를 내왔지만 최근 트위치 화질 제한 사태를 기점으로 여론이 악화되자 공동 대응에 나선 셈이다.
6509,이날 행사에는 김성진 SK브로드밴드 CR담당 실장 박철호 KT 사업협력담당 상무 김영수 CRO 사업협력담당 신민수 한양대학교 교수 등이 참석해 발표 후 질의응답을 이어갔다.
6510,KTOA 측은 최근 입법을 앞두고 사회적 이슈가 되고 있는 망 사용료 법과 관련해 오해를 바로잡기 위해 이번 간담회를 마련했다고 설명했다.
6511,대부분의 내용은 SK브로드밴드와 넷플릭스의 소송 과정과 각종 세미나 등에서 반복된 주장들로 채워졌다.
6512,(왼쪽부터) 박철호 KT 사업협력담당 상무 김성진 SK브로드밴드 CR담당 실장 신민수 한양대학교 교수 김영수 LG유플러스 CRO 사업협력담당 윤상필 KTOA 대외협력실장.
6513,김영수 LG유플러스 담당은 기존에는 SK브로드밴드와 넷플릭스의 소송 관점에서 얘기했다면 최근에는 소송과 별개로 사실과 다른 내용이 인터넷에 계속 유포되고 왜곡된 사실들이 이야기돼 이를 바로 잡아야겠고 생각했다며 한국의 통신 정책 함께 노력해 구축한 인프라에 대해 사실과 다른 얘기가 돌고 있어 이를 설명하기 위해 (이번 간담회에) 참여했다고 말했다.
6514,특히 구글 측이 법안에 대해 반대하는 근거를 밝히지 않은 채 유튜버들을 동원해 여론을 호도하고 있다는 점을 지적했다.
6515,또 망 사용료가 인터넷 종량제가 아니며 망 중립성 위반도 아니라고 밝혔다.
6516,또한 망 사용료가 한국에만 있는 게 아닌 전 세계 모든 인터넷망은 유상으로 통신망에 연결하면 대가를 지불하는 게 원칙이라고 주장했다.
6517,관련 법안 통과 시 인터넷 요금이 인상될 수 있다는 주장도 억측이라고 선을 그었다.
6518,미국과의 통상 마찰 우려에 대해선 법안이 국가별 사업자 간 차별하지 않고 동일한 의무를 적용하기 때문에 문제 될 게 없다고 밝혔다.
6519,공유지의 비극은 공공재(사용료를 지불하지 않고 사용할 수 있는 공공서비스와 재화)를 무료라고 마구 무분별하게 사용하면 결국 공유지의 풀은 고갈되고 공동체가 무너진다는 뜻이다.
6520,글로벌 콘텐츠제공사업자(CP)가 과도한 트래픽을 유발하는 것에 대한 책임을 지도록 국내 통신사업자(ISP)와 망 사용료 계약을 의무적으로 체결하게 하는 내용 등을 담았다.
6521,이에 정치권은 법에 대한 의견이 갈리면서 관련 논의는 다시 원점으로 돌아가고 있다.
6522,법안 통과로 이용자가 체감할 수 있는 효과에 대해선 구글과 넷플릭스에 망 이용대가를 못 받으며 일방적으로 투자비를 부담해왔는데 인프라 투자 재원이 늘어 이용자 입장에서도 품질 제고 효과가 있을 것이라면서도 협상의 영역이기 때문에 얼마나 비용을 받을 수 있을지 의문이라고 말했다.
6523,이날 망 사용료 법에 대한 여론이 악화된 데 대해 통신사의 책임이 있다는 지적도 나왔다.
6524,사진 출처 연합뉴스 일본이 한국에 평균임금과 최저임금 모두에서 역전되는 상황이 눈앞에 닥쳤다는 일본 언론의 지적이 또 나왔다.
6525,산케이는 일본의 임금과 재화 가격이 너무 싸다며 싸구려 일본인 상황을 해소하는 것이 시급하다고 지적했다.
6526,이 신문은 경제협력개발기구(OECD)의 구매력 평가(PPP)를 기준으로 한 수치가 가장 자주 인용되고 있다고 설명했다.
6527,하지만 산케이는 일본무역진흥기구(제트로)를 인용해 이 수치가 실질적 임금을 비교하기에 적합하다고 볼 수 없다 고 지적했다.
6528,OECD의 구매력 평가 통계는 물가변동의 영향을 뺀 실질임금으로 현실을 반영한 명목임금과 다르고 전제조건에 따라서도 크게 달라져 정확한 비교가 어렵다는 것이다.
6529,이 신문은 다만 한일 간 격차가 거의 메워진 것은 분명하다 며 최근 환율로 계산하면 일본이 약간 더 높긴 하지만 곧 역전해도 이상하지 않다고 덧붙였다.
6530,양국의 임금 격차가 줄어든 가장 큰 요인은 일본의 임금이 정체돼 있기 때문이다.
6531,배경에는 낮은 기업생산성과 종신고용 등 일본 특유의 고용 관행 등 여러 요인이 거론된다.
6532,또한 이로 인해 채용 냉각 등 청년층의 실업률이 오르는 등 부작용이 심각한 상태이며 기업 규모에 따른 임금 격차가 너무 커 서민 대부분은 경제적 풍요를 실감할 수 없는 상황이라고 덧붙였다.
6533,정세랑 작가의 초기작 ‘덧니가 보고 싶어’(난다)를 읽게 된 데에는 이유가 있다.
6534,흔히 쓰는 대로면 용기는 ‘씩씩하고 굳센 기운’이고 재화는 ‘사람이 바라는 바를 충족시켜 주는 모든 물건’인데 둘 다 이름처럼 살지는 못하고 좀 어정쩡하다.
6535,소설은 두 사람이 이미 헤어진 상태로 시작하고 각자의 시선으로 이별 후의 삶을 번갈아 보여준다.
6536,용기는 저돌적인 연하의 애인을 만나 ‘쉬운’ 연애를 하는 중이고 재화는 용기를 죽인다.
6537,남녀 주인공이 대면하지 않는 연애소설이라니 약간 맥이 빠지지만 밥벌이의 고단함과 막연한 실패감 속에서도 이들의 일상은 ‘사랑’을 곱씹는 순간들로 가득 차 있다.
6538,약간 어려워지는가 싶어도 고비조차 순하게 넘어간다 “어디서 누구를 사랑하고 있든 간에 신중히 사랑을 말하길.
6539,휘발성 없는 말들을 잘 고르고 골라서 서늘한 곳에서 숙성을 시킨 그다음에.
6540,아 그러고 보니 어차피 사랑이 로맨스 공포 판타지가 마구잡이로 섞인 가장 기묘한 현상 아니던가.
6541,보조금은 이용자 단말기 구입을 위한 지원금이지 이동통신 용역 공급 가격을 깎아주는 목적이 아니라는 이유였다.
6542,하급심은 “단말기 보조금은 이동통신 용역의 공급가액 에누리액에 해당하지 않고 이용자는 용역 공급 거래에서 그 공급가액에 대한 부가가치세를 부담했을 뿐이라고 판단했다.
6543,대법원도 “원심 판결은 부가가치세법에서 정한 에누리액의 요건 등에 대한 판단에 잘못이 없다며 원고 패소를 확정했다.
6544,해설 기업이 모든 생산요소를 두 배로 늘릴 때 산출량도 두 배로 늘어나면 이 기업의 생산기술은 규모에 대한 수익불변이다.
6545,모든 생산요소를 두 배로 늘렸을 때 산출량이 두 배 이상으로 늘어나면 생산기술은 규모에 대한 수익체증 혹은 규모의 경제가 있다고 말한다.
6546,최종생산물의 가치를 모두 합해 계산할 수도 있고 각 생산단계에서 추가된 부가가치를 더해서 구할 수도 있다.
6547,쉽게 말해 한 국가의 자동차 신규 주택 전자제품 식료품 등 재화의 판매 가격과 의료비와 같은 서비스 가격 그리고 특정 기간에 수입한 제품의 가격표를 모두 더한 것이라고 할 수 있다.
6548,아직 팔리지 않고 창고에 재고로 쌓여 있는 상품도 포함되지만 중간재 가격은 들어가지 않는다.
6549,해설 필립스곡선이란 인플레이션율과 실업률 간 존재하는 역의 상관관계를 나타내는 곡선이다.
6550,단기 필립스곡선은 자연실업률 수준에서 인플레이션율과 실업률 사이에 단기적인 상충(trade-off) 관계로 우하향하는 곡선을 나타낸다.
6551,장기에는 적응적 기대하에서 사람들은 인플레이션율을 정확히 예상하므로 인플레이션율 수준에 상관없이 실제 실업률과 자연실업률이 일치한다.
6552,경기 침체기에는 예상 인플레이션율이 하락해 단기 필립스곡선이 왼쪽으로 이동한다.
6553,한국 게임사들은 글로벌 트렌드 선도를 위해 추격 중이지만 한국 이용자들은 입맛만 다시고 있다.
6554,게임 내 재화를 블록체인 생태계 가상자산(암호화폐)으로 바꿔 수익을 얻을 수 있다.
6555,게임 내 아이템이나 캐릭터를 NFT(대체불가능토큰)으로 만들어 거래하는 것도 포함된다.
6556,지난해 게임물관리위원회는 ‘무한돌파 삼국지’ 게임 내 코인이 ‘클레이(KLAY)’코인으로 교환할 수 있다는 점을 문제로 판단해 앱마켓에서 퇴출시켰다.
6557,홍키자의 빅테크 게임사 위메이드의 장현국 대표가 자신의 급여와 주식 배당액 모두를 자사의 가상화폐인 위믹스 매입에 올인하겠다고 합니다.
6558,이게 무슨 소리냐면 위메이드가 만들려고 하는 위믹스 생태계를 확장하기 위해서입니다.
6559,최근의 게임 이용자들은 더 이상 과금하는 형태의 게임보다는 내가 게임을 플레이하는 결과로 보상을 얻는 형태에 더 열광하는 것입니다.
6560,이 드레이코는 위메이드의 위믹스 블록체인 네트워크 플랫폼에서 쓸 수 있는 위믹스 가상화폐로 바꿀 수 있고요.
6561,통상 MMORPG에서 캐릭터는 이 게임을 즐기는 유저의 노력이 모두 총집합돼 있는 고유한 가치를 띠는 것이죠.
6562,하지만 그동안은 이 캐릭터를 거래할 수도 없었고 이 캐릭터가 소유하는 아이템을 거래할 수도 없었습니다.
6563,하지만 NFT 적용으로 이용자들이 공들인 캐릭터의 소유권이 모두 개인에게 돌아오는 겁니다.
6564,블록체인으로 내 것임이 증명되는 아이템과 재화를 만들면 전설의 아이템도 이론적으로 가능하죠.
