,sentence
7480,우리나라도 그렇지만 미국에서는 법안이 의회를 통과한 후 바로 예외조항을 만들거나 법안 내용을 고치는 일은 거의 불가능에 가깝다.
7481,새로운 법 집행으로 인한 부작용이 있다면 충분한 시간을 가지고 수정해야 한다는 관례가 있기 때문이다.
7482,우리나라 대통령이 미국 대통령을 만나 인플레이션 법 수정을 설득하고 또다시 미국 부통령을 만나 부탁하였다.
7483,미국과 같이 고민할 일이 많은데 인플레이션 법에 대한 늦은 대응으로 다른 안건은 논의되지도 못하는 기회비용을 치르고 있다.
7484,우리나라 장관들이 미국을 왔다 갔다 하지만 아직 명쾌한 미국의 반응은 알려진 것이 없다.
7485,미국 공무원들은 외교적 언어로 그냥 심각하게 받아들이고 고민해 보겠다고 한다.
7486,시장점유율도 하락할 것이고 전반적인 미국 시장 전략도 바꾸어야 할 것이다.
7487,돌이켜 보면 이번 미국 인플레이션 법 말고도 우리나라 외교관들이 좀 더 역할을 했더라면 많은 비용을 치르지 않았을 경우가 있었다.
7488,사건이 발생하기 전에 외교부의 기민한 사전 대응은 대통령이 누구이건 관계없는 외교부 본연의 업무이다.
7489,한 나라의 외교 수장이 하기에는 섬찟한 말이지만 우리나라 외교관들도 들어주었으면 하는 말이다.
7490,따라서 미국 중국과 같은 주요 국가들의 경제전략과 의회에 관한 전문가가 더 필요하다.
7491,NSC와 국립외교원의 대응 기능을 강화하고 전문가 양성을 지속하여야 한다.
7492,특히 내년부터 시행하는 미국의 인플레이션 감축법(IRA)과 관련해 법안에서 요구하는 배터리 핵심광물과 부품 수급에도 큰 문제가 없을 것으로 내다봤다.
7493,이번 실적 호조는 글로벌 경기 침체와 인플레이션으로 인한 원소재가 상승에도 불구하고 수익성 우위의 질적 성장 전략이 주효했기 때문으로 회사 측은 분석했다.
7494,에너지저장장치(ESS) 배터리는 원자재가 상승분을 판가에 반영했고 유럽에서 판매를 확대하면서 수익성이 개선됐다.
7495,소형 전지는 고부가가치 제품을 중심으로 매출이 성장했고 수익성도 향상됐다.
7496,전기차용과 초고출력 전동공구용 원형 전지의 매출이 늘면서 실적 향상을 이끌었다.
7497,반면 전자재료 부문에선 전 분기와 비교해 TV 등 전방 수요 약세로 인해 매출과 수익이 줄었다.
7498,특히 업계의 가장 큰 이슈인 미국의 IRA와 관련해 삼성SDI는 공급처 다변화를 통해 배터리 핵심광물과 부품 조달에도 큰 문제가 없을 것으로 전망했다.
7499,IRA은 미국 내 전기차 보급 확대를 위해 신차에 보조금 지원을 확대하면서 동시에 미국 중심의 공급망 재편을 위해 미국 현지 생산과 수급 요건을 강화한 법안이다.
7500,팬데믹(세계적 대유행) 이후 재택근무하던 직원들의 사무실 복귀를 추진해 온 미국 기업들이 인플레이션이라는 예상치 못한 장애물에 가로 막혔다.
7501,팬데믹 기간 뉴욕 맨해튼을 떠나 뉴저지로 이사한 메건 주커맨씨는 치솟은 임대료로 인해 회사 근처에 다시 집을 얻는 것이 불가능하다고 판단 결국 재택근무가 가능한 다른 직장을 구했다.
7502,파이낸셜타임스(FT)는 주커맨씨의 사례를 전하며 교통비 외식비 보육비가 연봉인상분보다 더 많이 올랐다.
7503,미 자동차회사 제너럴모터스(GM)도 이날 사무실 복귀 계획을 연기한다고 발표했다.
7504,연방준비제도(Fed·연준)의 공격적인 통화긴축에 따른 결과물로 이자 부담을 느낀 미국인들이 주택 구입을 더 미룰 것으로 보여 주택 경기를 얼어붙게 만들 것으로 보인다.
7505,이 같은 극적인 모기지 금리 상승은 연준의 공격적인 정책금리 인상에 따른 것으로 금리 상승에 따른 부담으로 주택 구매자들은 계속 구매를 늦추고 있는 상황이다.
7506,그러면서 “인플레이션이 언젠가는 내려가겠지만 그 이전에 주택시장에 뭔가 큰 일이 일어날지도 모르겠다고 말했다.
7507,애드리아나 페레즈치카 비아리얼에스테이트 대표는 “주택 구매자들은 정말로 주택을 사고 싶어 하지만 지금 환경이 너무 비우호적이라 끝내 구매하지 못하고 있다며 “그들은 자신들이 이길 가능성이 거의 없는 연준과의 싸움을 벌이고 있다고 느끼고 있다고 말했다.
7508,올해 들어 고금리 여파와 집값 하락세로 부동산 시장이 위축되자 건설사들이 분양 속도 조절에 나서면서 물량은 계속해 이월되고 있다.
7509,경기 안성시와 양주시가 주택도시보증공사(HUG)의 미분양 관리지역으로 지정되는 등 미분양 공포는 수도권 아파트로도 확산하고 있다.
7510,국정원은 이날 서울 서초구 내곡동 국정원 청사에서 열린 국회 정보위원회의 국정감사에서 이같이 보고했다고 정보위 여야 간사인 국민의힘 유상범·더불어민주당 윤건영 의원이 언론 브리핑에서 전했다.
7511,윤 의원은 북한 핵실험 동향에 대한 국정원 보고와 관련해 진전된 내용은 있었지만 공개하긴 적절치 않다며 북핵 관련 내용이라 보안성을 요구한다고 판단해서 저희는 공개하지 않겠다고 말했다.
7512,북한이 향후 어떻게 도발을 전개할 것이란 예측도 있었다면서도 보안 사항임을 고려해 양당 간사가 비공개에 합의했다고 전했다.
7513,유 의원은 북한이 금강산 관광지구에 있는 남측 시설을 철거했다는 언론 보도와 관련 금강산 관광시설이 철거된 현장 사진을 위원들이 보고 받고 확인했다.
7514,서해 공무원 피격 사건과 관련해선 김규현 국정원장이 주요 정보들을 SI(특별취급정보) 첩보들을 통해 파악하고 있다며 SI에 월북이라는 단어가 들어가 있다고 밝혔다고 양당 간사가 전했다.
7515,co. kr 국정원은 박지원 전 국정원장의 서해 공무원 피살 사건 당시 첩보 관련 보고서 등 무단 삭제 의혹과 관련해서는 국정원 담당 국장이 박 전 원장의 지시 이전에 본인이 근무하는 동안 국정원장으로부터 직접적인 첩보 삭제 지시는 받은 적이 없다.
7516,다만 국정원장이 첩보를 임의로 삭제할 수는 있다는 게 국정원 측 답변이다.
7517,숨진 이대준씨가 입고 있던 구명조끼에 중국어(간체자)가 적혀 있다는 보도와 관련해선 김 원장이 그와 같은 구명조끼는 국내에는 없는 것으로 안다고 답했다.
7518,윤 의원은 국정원장은 국내에는 그런 구명조끼가 없는 걸로 안다는 당신의 생각을 말한 것이라고 부연했다.
7519,김 원장은 이 씨가 주변에 있던 중국 어선에 탑승했을 가능성에 대한 질문에는 중국어선 탑승 관련 정보는 갖고 있지 않다 중국어선 탑승 여부에 대한 정보는 확인하지 못했다고 답변했다고 윤 의원과 유 의원이 각각 설명했다.
7520,국정원의 신원조사 업무와 관련해서는 국정원 업무로 적합하지 않다는 지적이 있었지만 김 원장은 국정원에서 해야 할 업무라고 답했다고 윤 의원이 전했다.
7521,민주당 김병기 의원은 감사원의 국정원 감사 과정에서 비공개 자료까지 감사되는 게 아니냐고 우려하자 국정원 측은 제도 개선을 검토하겠다고 답변했다고 유 의원이 밝혔다.
7522,비용 절감과 프리미엄 제품 확대 등 쓸 수 있는 수단을 모두 동원할 계획이다.
7523,생활가전 TV 판매가 주춤해졌음을 감안해 내실 중심의 경영에 나서겠다는 얘기다.
7524,세계 TV 시장은 전체 수요 감소가 지속되는 가운데 업체 간 경쟁이 한층 심화할 것으로 예상했다.
7525,LG전자는 올레드TV 중심으로 프리미엄 제품 판매 비중을 높이고 재고 관리에 집중할 방침이다.
7526,정보기술(IT) 제품 수요 역시 북미 유럽 등 선진시장을 중심으로 전년 동기보다 감소할 것으로 내다봤다.
7527,국정원은 구체적인 내용은 수사 중이라 밝힐 수 없다면서도 당시 인근 해역에 중국 어선이 있었는지는 알지 못했고 합참보다 국정원의 정보입수가 빨랐다는 감사원의 발표도 착오라고 밝혔습니다.
7528,이에 따라 이 씨가 중국 어선에 옮겨탔던 것 아니냐는 추측이 제기됐습니다.
7529,김규현 국정원장은 오늘 비공개 국감에서 중국 어선의 유무 자체를 몰랐다고 말한 것으로 전해졌습니다.
7530,유상범/국회 정보위 국민의힘 간사국정원에서는 그 당시에 중국 어선이 주변에 있었는지 유무를 파악을 못 했다 몰랐다고 답을 했고…또 감사원이 이 씨의 표류 상황을 국정원이 합참보다 먼저 입수했다고 밝혔는데 국정원은 이 역시 사실이 아니라고 정정했습니다.
7531,윤건영/국회 정보위 더불어민주당 간사국정원은 서해 공무원 피격 사건의 주요 정보들은 SI 첩보를 통해서 파악하고 있다라고 답변을 했고요.
7532,하지만 국정원은 당시 월북 가능성에 대한 판단이 사건 초기와 이후에 왜 달라졌고 누가 분석했는지 등에 대해선 수사 중인 사안이어서 답변할 수 없다고 밝혔습니다.
7533,국정원은 또 미국의 인플레이션감축법(IRA)이 미국 의회를 통과하기 전 적절한 시기에 관련 동향을 관계 부처에 전달했다고도 밝혔습니다.
7534,다만 해당 법안의 초안이 공개되기 전인지 그 이후인지 구체적인 시기는 밝히지 않았습니다.
7535,■ 진행 : 문지현 앵커■ 출연 : 주 원 현대경제연구원 경제연구실장* 아래 텍스트는 실제 방송 내용과 차이가 있을 수 있으니 보다 정확한 내용은 방송으로 확인하시기 바랍니다.
7536,앵커 부동산 시장이 꽁꽁 얼어붙은 가운데 정부가 잇따라 규제 완화 대책을 내놓고 있습니다.
7537,하지만 글로벌 고금리 상황 속에서 효과는 미지수라는 분석도 나오고 있는데요.
7538,강원도가 레고랜드 채무 전액 상환을 약속하며 진화에 들어갔지만이른바 돈맥경화가 뚫릴지는 더 지켜봐야 할 것 같습니다.
7539,주요 경제 이슈 주원 현대경제연구원 경제연구실장 모시고 이야기 나눠보겠습니다.
7540,윤석열 대통령이 비상경제회의를 주재하고 부동산 규제를 과감히 풀기로 했는데요.
7541,문재인 정부 부동산 규제가 어느 정도 다 해제된 걸로 보이는데 정부가 이렇게 규제를 다 풀어야겠다고 판단한 배경 얼어붙은 부동산 시장과 관련이 있겠죠?
7542,주원 아무래도 최근에 부동산 시장을 보시면 거래는 실종이 되고 가격은 급매물이 나와서 어느 지역은 반토막이 났다 이런 얘기도 있고.
7543,그러니까 이런 부분을 위해서 부동산 시장의 경착륙이라고 할까요 돈맥경화라고 하죠.
7544,건설사들을 비롯해서 금융권에 돈이 안 도는 상황을 해소하기 위해서 정부가 나선 것 같고.
7545,대부분 개인들이 금융권에서 부동산을 사기 위해서 대출을 받는 부분 그 부분에 대한 규제를 많이 풀었습니다.
7546,그다음에 부동산 규제지역에 대한 추가 해제 얘기도 있었고요 당장은 아니겠지만.
7547,그런데 다만 배경은 이해가 가는데 부동산 대출에 대한 규제만으로는 어려운 부분이 있거든요.
7548,그러니까 원칙적으로 기본적으로 보면 이 모든 상황의 근본적인 원인은 고금리거든요.
7549,그게 건설사를 비롯해서 부동산 시장까지 다 퍼지는 거라 그 효과가 과연 나타날 수 있을까 그건 지켜봐야 될 부분인 것 같습니다.
7550,앵커 그럼 실장님께서는 이번 규제 완화로 부동산 시장이 다시 살아나기는 어렵지 않을까 이렇게 전망하고 계신 겁니까?주원 그때 회의에서도 아마 원희룡 국토부 장관께서 비슷한 취지의 발언을 하셨는데.
7551,이렇게 규제를 풀었다고 해서 대출규제를 풀었다고 해서 부동산 거래가 갑자기 는다든가 가격이 떨어지는 게 올라간다든가 이런 효과를 보기는 어렵다.
7552,다만 거래가 워낙 안 되고 건설사들의 유동성 부족 문제가 심각하니까 그 부분에 숨통을 트여주는 그런 정책이다 이렇게 말씀을 하셔서 부동산 시장의 방향성을 틀기는 어렵다 이렇게 생각됩니다.
7553,앵커 방금 전에도 말씀을 해 주셨지만 고금리 때문에 주택시장이 얼어붙은 게 아니냐 이런 말씀을 해 주셨습니다.
7554,이렇게 규제를 해제해 주면 사실은 고소득자들만 혜택을 받는 게 아닌가 이런 우려도 나오고 있거든요.
7555,그런데 LTV는 상관이 없는데 DSR이라고 해서 소득 대비 대출을 받을 수 있는가.
7556,말씀하신 대로 지금 부동산 시장의 모든 규제는 수요 쪽에서 보면 대출규제거든요.
7557,그런데 많지는 않겠지만 현금을 가지고 계신 분들은 상관이 없는 거죠 이런 규제들이.
7558,그리고 우리가 일반적으로 보면 일반 국민의 수준에서 보면 대출을 안 끼고 어떻게 집을 삽니까?
7559,그러면 말씀하신 대로 부자들만 혜택을 보는 게 아닌가 부동산 가격이 떨어지면 일종의 부동산 세일이잖아요.
7560,낮은 가격으로 부동산 시장에서 현금이 풍부하신 분들이 낮은 가격으로 살 수 있는 그런 세일이 아닐까 이렇게 생각이 됩니다.
7561,이게 당연히 우크라이나 러시아 전쟁터가 바로 유럽 옆에 있다 보니까 가스 가격 에너지 가격을 중심으로 해서 많이 올랐고.
7562,에너지 가격이 그렇게 갑자기 급등했으면 상당히 유럽 지역 내 인플레이션 압력이 높아질 수밖에 없고요.
7563,그러니까 저희 중앙은행인 한국은행은 미국 기준금리를 엄청나게 빠른 속도로 쫓아가고 있고 정작 우리보다 물가상승률이 높은 유럽 중앙은행은 상당히 낮은 수준 그러니까 천천히 쫓아가고 있는.
7564,앵커 왜 이런지 이유가 있을까요?주원 아무래도 여기는 경기침체 우려를 보는 것 같아요.
7565,거기에 소비지표들을 보면 특히 소비심리 같은 경우 상당히 침체돼 있습니다.
7566,그러면 오히려 금리를 빠르게 올릴 수 있는 근거가 될 수 있는 것처럼 보이죠.
7567,그리고 두 번째는 성장률이 이렇게 높게 나온 게 다른 부분은 대개 실적이 안 좋은데 수입이 감소했어요.
7568,왜냐하면 성장률이라는 건 GDP의 영향인데 GDP를 우리가 계산할 때 뭐뭐뭐 더하기 수출 빼지 수입입니다.
7569,수출이 잘 됐던 건 에너지 가격 원유 가격이 오르면서 미국의 서부텍사스중질유라는 그런 원유가 생산되잖아요.
7570,내용으로 본다면 미국 중앙은행인 연준이 이거 자이언트스텝을 예고하고 있는데 그게 과연 맞는가라는 내부적인 비판적인 시각도 분명히 있는 것 같습니다.
7571,금리가 어디까지 올라갈 걸로 생각하십니까?주원 일단 미국 연준의 금리인상 기조를 철저하게 따라가고 있어요.
7572,그리고 그거 올리고 나서는 저희도 올렸던 고금리 수준을 계속 내년 연중으로 유지할 것 같다.
7573,그래서 그 정도는 우리가 과거에 금리 역전 시기하고 비교해 보면 버틸 만한 수준입니다.
7574,환율을 자극 안 하고 물가도 자극 안 할 수 있는 수준이기 때문에 아마 올해 연말까지만 금리인상 기조가 지속되고 내년 연중으로는 금리가 떨어진다는 거는 조금 다른 얘기고 높은 수준이 내년 연중으로는 지속될 것으로 생각됩니다.
7575,앵커 글로벌 금리인상 또 부동산 시장 경색으로 우리 경제 시장이 굉장히 얼어붙어 있는데요.
7576,그런데 지금 문제가 이 레고랜드라는 프로젝트파이낸싱 부분만 문제가 아니고 이것 때문에 프로젝트파이낸싱 시장 전체가 지금 얼어붙고 있거든요.
7577,그렇다면 이번에 갚겠다고 얘기를 하긴 했지만 회사채 금리가 그렇게 크게 반응을 안 하고 있어요.
7578,금리가 떨어져서 안정이 돼야 되는데 오히려 약간 최근까지 오른 상황이라 지금 기업 자금시장은 큰 영향은 못 보고 있는 상황으로 보시면 될 것 같습니다.
7579,그런데 내년 연중으로도 한은이 높은 금리를 유지하면 시장 금리도 상당히 높게 유지가 될 것 같고요.
7580,그게 꼭 프로젝트파이낸싱 시장뿐만 아니고 다른 쪽에서도 나올 수 있는 거고요.
7581,그런 부분에서 뭔가 문제가 생기면 그 금액의 규모가 중요한 게 아니고 그 사건이 터지면 기업의 자금시장이 상당히 얼어붙고 금리가 급등할 가능성 그런 게 상당히 우려되고 있습니다.
7582,제가 보기에는 고금리더라도 소득만 받쳐주면 연체가 될 수는 있지만 어떻게 어떻게 이자를 내고.
7583,그리고 그런 취약차주에 대해서는 금융기관이 그렇게 많은 돈을 빌려주지도 않고.
7584,그래서 그것 때문에 금융 시스템에 문제가 생기지는 않는데 이게 파급효과를 생각해봐야 돼요.
7585,금융권에서 기업 자금시장 부실한 부분이 터졌을 때 그게 부실화가 되면 금융기관 입장에서는 건전성을 맞춰야 됩니다.
7586,그러면 가계부채 상환을 연기를 하지 않거나 이래서 롤 오버를 하지 않고 그쪽을 상환을 받게 되죠.
7587,그게 PF시장이 부실화된다고 볼 수 없지만 PF시장을 전부 커버할 수 있는 내용은 아니고.
7588,그런 부분 때문에 이거를 이번 레고랜드 사태로 끝난다 기업자금 시장 또 PF 쪽에.
7589,그러니까 이게 점점점 파급되고 다른 데로 넘어가고 이러려면 시간이 한창 걸립니다.
7590,그래서 제가 보기에는 인플레이션 우려는 이것 때문에 크게 걱정 안 하셔도 될 것 같습니다.
7591,취임식 대신 재판을 위해서 공판장에서 취재진에게 간단하게 소감을 밝혔는데요.
7592,그런데 반도체 기업의 특성은 우리가 반도체기업들이 이익을 많이 낸다고 하지만 그 이익의 상당 부분을 투자로 반드시 돌려야 돼요.
7593,그래서 투자가 중요한데 이익이 줄었다는 건 그만큼 투자가 위축될 우려 이런 것이 우려되는데 문제는 SK하이닉스도 분명히 이익이 많이 줄었고 삼성도 줄었는데 두 회사의 대응방법이 다른 거죠.
7594,SK하이닉스에는 투자를 절반 정도로 줄이겠다고 하고 삼성전자는 늘리겠다고 합니다.
7595,멀리 보는데 투자를 해서 이번 위기가 끝나고 새로운 시장 반도체 시장이 열리면 새로운 제품의 수요가 늘 거고 거기에 투자를 하겠다는 게 삼성전자의 시각이고 저는 이게 맞다고 보는데 여력만 있으면.
7596,이게 SK하이닉스만 그런 게 아니고 글로벌 반도체 회사들도 투자를 다 줄이고 있어요.
7597,앵커 어떻게 보면 삼성전자가 자신감을 보여줬다 이렇게 비춰질 수도 있지 않겠습니까?주원 삼성전자의 건전성 그다음에 미래 멀리 본다는 시각에 대한 긍정적인 평가 이게 첫 번째고.
7598,아무튼 삼성전자의 전략은 상당히 긍정적으로 평가할 수 있다 이렇게 생각됩니다.
7599,어쨌든 반도체 실적 부진과 미래 먹거리 창출 등이재용 회장이 풀어야 할 과제가 굉장히 산적한 상황입니다.
7600,협력업체를 방문했는데 이게 사회적 책임 이런 쪽에 신경을 쓰겠다는 첫 번째 메시지를 던졌고요.
7601,그래서 그런 부분은 최근에 사회 분위기가 그런 쪽으로 가고 있으니까 잘 맞췄다고 생각하는데 기업 내부적으로는 일단 보시면 전문 경영인 체제.
7602,그리고 과거에는 미전실이라고 해서 그룹에 미래전략실을 만들어놓고 컨트롤타워가 있었는데 지금은 없습니다.
7603,사실 삼성이라는 그룹이 삼성전자 반도체에서 차지하는 비중이랄까 이런 걸 낮추고 다른 데로 옮겨가려는 노력들이 많았거든요 그동안에.
7604,그리고 차세대 통신 시스템 반도체 이런 쪽에 다각화를 하고 있어서 그런 부분으로 삼성이라는 그룹의 안전성 그다음에 성장성의 무게중심을 옮겨가는 그런 전략을 어떻게 가져갈 건가 이게 아마 당면과제로 생각이 됩니다.
7605,앵커 이재용 회장 취임 이야기까지 주요 경제 이슈에 대한 이야기 나눠봤고요.
7606,일본은행(BOJ)이 고물가와 엔화 약세에도 현행 대규모 금융완화 정책을 유지하기로 했다.
7607,미국과 유럽 등 주요국이 인플레이션에 대응해 빠르게 금리를 올리는 상황에서도 일본은행은 경기회복을 뒷받침하기 위해 초저금리 기조를 이어가고 있다.
7608,엔화 가치 급락에 국제 원자재·에너지 가격 상승이 겹쳐 일본의 소비자물가는 고공행진을 이어가고 있다.
7609,엔화 약세와 원자재·에너지 가격 상승으로 일본의 무역수지 적자 폭도 확대되고 있다.
7610,안호영 더불어민주당 수석대변인은 이날 서면브리핑에서 김진태발(發) 금융위기의 장본인인 김진태 강원도지사의 귀국 일성이 국민을 더욱 분노하게 만들고 있다며 몰염치한 김진태 강원지사는 사퇴하고 검찰과 감사원은 중대경제범죄자를 수사하라고 촉구했다.
7611,김의겸 민주당 대변인은 이날 서면 브리핑을 통해 정부가 국민연금에게 신용보증기금의 보증채권인 P-CBO(프라이머리채권담보부증권) 매입을 요청했다면서 윤석열 정부는 김진태發 경제위기에 국민연금까지 쏟아붓겠다는 것인가라고 비판했다.
7612,김 대변인은 김진태 발 경제위기를 국민의 호주머니를 털어 막겠다는 윤석열 정부와 여당의 경제 무능이 참으로 개탄스럽다며 이같이 질타했다.
7613,이어 국민연금의 강제적인 채권 매입은 오히려 국민연금이 보유한 또 다른 채권의 매각을 불러일으켜 연쇄적인 자금시장의 혼란을 야기할 수 있다는 사실은 전혀 생각하지 못했던 것인가라며 이렇게 되면 자금시장의 경색은 더욱 커지고 국민연금의 부실은 불 보듯 뻔해진다고 비판의 목소리를 높였다.
7614,그러면서 정부와 여당은 지금이라도 국민들의 노후 쌈짓돈으로 국민의힘 강원지사의 오판을 덮겠다는 그릇된 생각을 버리고 지금부터라도 시장을 공부해 제대로 된 대책을 내놓기를 바란다고 촉구했다.
7615,사진연합뉴스박홍근 민주당 원내대표도 이날 국회에서 열린 김진태발 금융위기사태 긴급진상조사단 기자간담회에서 김진태 강원도지사가 당장 해야 할 일은 조기 귀국이 아닌 조기 사퇴라면서 김 지사는 경제 참사 금융시장의 대혼란을 가져온 책임을 지고 하루빨리 결단해야 한다고 말했다.
7616,박 원내대표는 금융시장과 기업의 돈줄이 줄줄이 막히는 초유의 일을 벌이고 그저 조금 미안하다고 한다며 얕은 정치 셈법으로 전임자 지우기에 나선 검찰 출신 경알못(경제를 알지 못하는) 도지사 김진태의 귀환을 바라는 국민은 그 누구도 없다고 꼬집었다.
7617,전 세계 금융시장에 결정적 영향을 끼치는 미국 연방준비제도이사회(Fed·연준)의 기준금리 결정이 다음 주로 다가왔다.
7618,그동안 ‘인플레이션 억제’를 최고 우선 순위로 두었던 연준의 금리 결정은 이번을 포함 올해 두 차례 남았다.
7619,경기침체 우려가 커지면서 연준이 계속 자이언트 스텝을 단행하지는 않을 것이라는 기대감이 시장에서 나온다.
7620,채권시장 경색으로 어쩔 수 없이 시중에 유동성을 공급하게 된 한국 금융 당국으로서는 그 어느 때보다 연준의 결정에 긴장할 수밖에 없다.
7621,하지만 경기침체 우려가 커지면서 연준이 물가 잡기만을 의식하기는 어려울 것 같다는 인식이 생겨나기 시작했다.
7622,보통 미래의 불확실성을 반영해 장기 채권금리가 단기보다 높은 편인데 금리차가 역전됐다는 건 시장이 조만간 경기침체가 올 것이라고 판단했다는 의미다.
7623,이는 결국 연준이 경기를 살리기 위해 인상 속도를 조절할 것이라는 예측으로 이어진다.
7624,찰스 에번스 시카고 연은 총재도 “지나친 수준의 금리 인상은 일종의 비선형적 영향을 줄 수 있어 우려스럽다고 밝힌 상태다.
7625,하원선거에서 민주당이 불리한 처지인 것으로 분석되면서 민주당 내에서는 파월 연준 의장에게 공개적으로 고용 보장을 촉구하는 공개 서한도 나왔다.
7626,에쓰푸드는 매년 고객 초청 행사를 개최해 고객에게 전략 제품을 선보이고 식문화 트렌드를 소개 제안하는 자리를 마련해왔다.
7627,모두의 삶을 위한 제품으로는 업계에서 맛과 품질을 인정받은 다양한 정통 육제품과 샤퀴테리 소스 치즈 등이 소개됐다.
7628,이와 연계된 제품으로 지정농장의 신선한 원료육을 사용한 존쿡 델리미트 LESS를 비롯해 곤충식 대체육 등이 소개되었다.
7629,마지막 핵심 테마는 헬스케어 솔루션으로 노슈가 저염 제품 라인 화이트 미트의 고단백 재료로 손꼽히는 치킨을 활용한 제품류 다양한 질환에 대한 전문 식단 연구와 개발에 초점을 맞춰 맞춤형 영양 솔루션을 선보이고 있는 메디쏠라 등이 선보여졌다.
7630,건강에 대한 소비자들의 관심이 지속적으로 유지되고 있는 시장 트렌드에 따라 해당 제품들은 행사장을 방문한 고객사의 많은 관심을 받았다.
7631,아울러 에쓰푸드는 이번 행사를 통해 글로벌 식품 시장 트렌드 메뉴 솔루션 등의 생생한 정보를 전달함으로써 단순히 제품만을 보여주는 전시회에 머물지 않고 전문지식을 공유하는 시간도 제공하며 방문 고객사들의 만족도를 높였다.
7632,에쓰푸드 조성수 대표는 이번 고객사 초청 행사가 에쓰푸드의 독보적인 기술력과 미래의 비전을 담은 많은 제품을 소개하고 다양한 메뉴 솔루션을 제안해드릴 수 있는 풍성한 자리가 되어 기쁘다며 이번 행사가 내년을 계획하는 고객사에게 의미있는 시간이었길 바라며 앞으로도 고객사들에게 외식업 전반에 걸친 양질의 정보를 제공하고 노하우를 공유하는 자리를 자주 마련할 것을 약속드린다고 말했다.
7633,이후 정통 델리미트 브랜드 존쿡 델리미트를 선보이며 일반 소비자 시장에 안정적으로 안착했으며 이와 함께 HMR 빵 소스 곤충식 메디푸드 등 다양한 식품 카테고리를 아우르는 종합 식품 기업으로 면모를 갖췄다.
7634,삼성SDI가 영위하는 두 사업 부문(에너지솔루션 전자재료) 중 에너지솔루션의 영업이익률은 두 자릿수를 기록했다.
7635,에너지솔루션 부문은 전기자동차용 및 전력저장장치(ESS)용 같은 중형전지와 스마트폰용 소형전지를 개발 및 판매를 맡고 있다.
7636,삼성SDI는 글로벌 경기 침체와 인플레이션(물가 상승)으로 인한 원소재가 상승에도 수익성 우위의 질적 성장 전략이 주효했다고 분석했다.
7637,ESS 전지는 원자재가 상승분을 판가에 반영했고 유럽에서 판매를 확대하면서 수익성이 개선됐다.
7638,소형 전지는 고부가가치 제품을 중심으로 매출이 성장했고 수익성도 향상됐다.
7639,전기차용과 초고출력 전동공구용 원형 전지의 매출이 늘면서 실적 향상을 이끌었다.
7640,TV 등 전방 산업 수요 둔화로 편광필름 매출이 감소했으나 OLED 소재의 신규 플랫폼향 공급 개시와 반도체 소재의 매출 증가로 상대적으로 양호한 수익성을 유지했다.
7641,전동공구용 원형 전지는 장기공급계약을 기반으로 수요 둔화 영향을 최소화하고 IT용 파우치형 전지는 주요 고객 신제품 진입이 기대된다.
7642,OLED 소재는 신규 플랫폼향 제품의 본격 양산으로 판매가 늘고 반도체 소재는 주요 고객의 증설 효과로 인해 견조한 매출을 거둘 것으로 전망된다.
7643,리사이클링 사업 지속 확대…완성차 업체들과 협력방안 논의중리사이클링 사업도 지속적으로 확대해나갈 계획이다.
7644,각국 환경 규제 강화에 대응하고 핵심 원소재의 안정적인 물량 확보를 위해서다.
7645,김윤태 삼성SDI 경영지원실 상무는 이번 컨퍼런스콜에서 니켈·리튬·코발트를 대상으로 재활용 파트너사에 대한 지분 투자를 통해 리사이클링 사업 진행 중이라며 국내 사업장을 기점으로 올해 말레이시아 헝가리 법인까지 업계를 선도하는 수준을 확립했으며 향후 중국과 미국까지 순차적으로 동일한 체계를 갖춰나갈 계획이라고 말했다.
7646,그러면서 장기적으로는 전기차 사용 후 발생하는 폐전지를 수거해서 리사이클링하는 밸류체인 구축을 계획하고 있으며 이에 대해서는 완성차 업체 협력사들과 활발하게 논의하고 있다고 설명했다.
7647,삼성SDI는 현지 전지생산업체 세제혜택 관련해 현지 생산시점에 혜택받을 것으로 보인다면서도 아직 법안 내 해석 모호하기 때문에 구체화된 내용 확인해야한다.
7648,국회 정무위원회 야당 간사이자 민주당 김진태발(發) 금융위기 진상조사단 단장인 김종민 의원은 이날 오전 국회에서 기자간담회를 열고 이런 일이 다시 반복된다면 대한민국 경제상황과 금융상황은 어떤 나락으로 빠질지 모르는 심각한 사건이라며 이같이 말했다.
7649,김 의원은 심각한 국가적 금융위기 경제위기 상황이 하나의 트리거(방아쇠)에서 일어날 수 있다며 돈 갚을 때 끝났다 채권시장 잘 정리하자는 식으로 끝날 일이 아니고 재발되지 않도록 하기 위한 근본적인 원인 진단과 책임규명이 필요하다고 강조했다.
7650,김 의원은 이어 지금 조사한 결과를 보면 이것은 (김 지사의) 무지의 소치에서 일어난 사건이 아니다며 (정치적으로) 사적인 의도에서 고의 부도를 낸 것은 용서할 수 없다고 말했다.
7651,박홍근 민주당 원내대표는 강원도가 연내 (채무) 상환을 약속하며 뒤늦게 나섰지만 지나간 버스에 대고 손 흔드는 격이라며 신뢰가 생명인 금융시장은 이미 패닉이다고 비판했다.
7652,박 원내대표는 김 지사가 당장 해야할 일은 조기귀국 아니라 조기사퇴라며 경제참사와 금융시장에 가져온 대혼란을 책임지고 하루빨리 결단을 내리기 바란다고 촉구했다.
