,sentence
1986,닛케이는 또 엔저가 계속되면 해외에서 노동자들이 들어오지 않게 되고 예금 등의 자본이 해외로 빠져나간다며 국력이 한층 저하될 위험이 있다고 내다봤다.
1987,(일본에선) 세계를 석권하는 혁신 기업이 탄생하지 않고 기업 생산성도 오르지 않아 대규모 금융 완화를 멈출 수 없는 상황이라며 통화는 한 나라의 경제력을 반영하기 때문에 성장 가능성이 없는 나라의 통화는 팔리기 쉽다고 분석했다.
1988,일본 언론들은 정부가 초저금리와 대규모 금융완화를 고수할 경우 엔저를 타개할 방법은 당국의 외환시장 개입밖에 없지만 이마저도 엔화 가치 하락세에 제동을 걸기는 어려울 것으로 봤다.
1989,최근 미국은 물론 전 세계는 치솟는 물가를 잡기 위해 중앙은행 기준금리를 지속해서 크게 올리면서 경기침체 우려가 제기되고 있다.
1990,이에 따라 연준이 공격적인 금리 인상 기조를 유지할 가능성이 더욱 커졌다.
1991,좀처럼 안 잡히는 인플레이션은 연준이 기준금리를 계속해서 올리도록 압박할 것이며 이는 결국 미국 경제를 침체에 빠뜨릴 위험을 증가시키는 셈이다.
1992,연준 인사들도 경기침체에 한 발짝 더 다가선다 해도 고공 물가를 잡기 위해 지속해서 금리를 올리겠다고 거듭 강조하고 있다.
1993,국제유가 하락에 석유류 등의 오름폭이 둔화하면서 상승률이 줄어든 것으로 풀이됩니다.
1994,아울러 우크라이나 사태 전개 양상 국제유가 추이 기상여건 등과 관련한 불확실성이 높은 상황이라고 전했다.
1995,통계청은 소비자물가 상승률이 낮아졌지만 채소를 비롯해 농산물과 외식 등 개인서비스는 여전히 상승세를 타고 있다고 전했다.
1996,com사진 영상 제보받습니다 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다.
1997,통계청은 공업제품과 개인서비스 농·축· 수산물 가격이 오름세를 지속했지만 석유류 가격이 오름세가 크게 둔화하면서 전체 물가 상승 폭이 비교적 많이 축소됐다고 설명했습니다.
1998,이처럼 소비자물가 상승세가 한풀 꺾인 데는 석유류 가격 오름세 둔화가 결정적이었다.
1999,지난달 소비자물가 상승률이 전달보다 축소되면서 물가가 정점을 지났는지가 관심인데 통계청 어운선 경제동향통계심의관은 정점을 추정하는 것도 가능하다고 말했다.
2000,다만 어운선 심의관은 최근 하락세인 국제 유가와 곡물 가격이 다시 급등하거나 러시아와 우크라이나 전쟁 상황이 악화하는 등 대외적 변수에 큰 변동이 없는 걸 전제로 한다고 덧붙였다.
2001,이와 관련해 어 심의관은 산유국협의체인 오펙플러스(OPEC+)의 감산 움직임과 산유국인 리비아 정정 불안을 언급했다.
2002,하지만 CPI는 여전히 높은 수준이며 미국 중앙은행인 연방준비제도(연준)의 추가 금리인상 전망을 부채질할 수 있다고 AFP는 전했다.
2003,그러나 채소를 비롯한 농산물과 외식 등 개인서비스는 여전히 고공행진을 이어가고 있습니다.
2004,유가 하락의 영향으로 기름값 오름세는 주춤해졌지만 전기·가스 요금과 농산물 등이 물가 상승을 이끌었습니다.
2005,어운선 통계청 경제동향통계심의관은 석유류·가공식품 등 공업제품과 개인 서비스 농·축·수산물 가격이 오름세를 지속했다며 그러나 석유류 가격이 오름세가 크게 둔화하면서 전체 물가 상승 폭이 비교적 많이 축소됐다고 말했습니다.
2006,이경락 파트너는 케이피에프를 편입한 이유로 삼성전자 자동화 수혜와 에스비비테크 상장 통한 성장 기대감이라고 말했다.
2007,케이피에프는 화스너 전문회사로 화스너 제품은 건설 장비 플랜트 산업 등 기간산업에 기본적으로 사용되는 필수제품이며 산업별로 특화된 제품을 중심으로 시장이 형성되어 있다.
2008,한국경제TV 대박천국 `종목배틀 쌈`은 일주일 단기 수익률 대결을 펼치는 프로그램으로 당일 우승 파트너가 출연하여 수익률의 비결을 전한다.
2009,출연자들이 제시한 종목을 방송 익일 시초가 편입 후 일주일 이내 종가 상 최고가 달성일 기준으로 수익률을 계산한다.
2010,먼저 이번 주에는 파월 의장과 레이얼 브레이너드 연준 부의장 등 연준 고위 인사들을 비롯해 로레타 메스터 클리블랜드 연은 총재 찰스 에반스 시카고 연은 총재 크리스토퍼 월러 연준 이사 에스더 조지 캔자스시티 연은 총재 등 다수의 연준 위원들의 발언이 예정됐다.
2011,이번 베이지북에서 연준이 경기침체 수준을 어느 정도로 평가하는지 주목할 필요가 있다.
2012,고용 호조는 미 연준의 금리 인상을 뒷받침해주는 요인으로 물가 안정과 고용 안정이라는 두 가지 책무를 지는 미 연준으로서는 고용시장이 견조한 흐름을 보이면 그만큼 인플레이션에 더 집중할 수 있다.
2013,종목별 거래 상황을 보면 통신설비 선박제조 컴퓨터 섹터가 상승했고 풍력발전 양주 석탄 섹터는 하락 마감했다.
2014,외식에 가공식품 품목까지 전반적으로 물가가 상승하며 밥상물가의 높은 오름세가 지속되는 흐름이다.
2015,올해 상반기 급등한 국제 원·부자재 가격이 하반기 최종상품 가격에 본격 반영되어서다.
2016,아울러 폭우·폭염 등으로 내수시장의 수급 불안정이 예상되면서 고물가로 인한 부담은 내년까지는 이어질 것이라는 분석이다.
2017,이어 “우크라이나·러시아 전쟁 영향으로 상승한 국제곡물가격은 하반기 곡물수입 및 가공식품 가격 상승 압박을 지속할 것이라고 덧붙였다.
2018,중장기적으로는 하반기 물가 정점 전망도 언제든 바뀔 수 있다는 우려도 적지 않다.
2019,여기에 미국과 유럽 등 가뭄 등 기후 변화로 국제곡물 가격이 오를 수 있다는 변수도 자리하고 있기 때문이다.
2020,미국 등 주요국의 금리 인상 등 긴축이 이어지면서 글로벌 경기 둔화 우려가 커졌고 이에 따라 국제유가가 하락한 탓이다.
2021,원자재 가격이 오르면서 가공식품과 외식비 등이 줄줄이 따라 오르는 현상이 지속해 왔다.
2022,그런 만큼 통계청은 석유류 중심의 가격 안정세가 이어지면 물가 상승세도 점차 둔화할 수 있다고 본다.
2023,co. kr 외식을 중심으로 한 개인서비스 가격의 가파른 상승세도 여전하다.
2024,정부는 공공요금 인상을 실제 원자재 가격 상승에 비하면 극히 제한해 인상했지만 물가에 미치는 영향이 적지 않다고 분석한다.
2025,석유수출국기구(OPEC)의 감산 우려가 남아 있는 만큼 국제유가 변동성이 커질 우려도 있다.
2026,전 세계를 덮친 가뭄 등으로 국제곡물 가격도 변동성이 커질 수 있다는 분석이 나온다.
2027,그는 향후 물가 경로와 관련해 우크라이나 사태 전개 양상 국제 유가 추이 기상 여건 등과 관련한 불확실성이 높은 상황이라고 덧붙였다.
2028,구체적으로 국제유가의 경우 글로벌 수요 둔화 우려가 하방 리스크(위험)로 잠재해 있지만 러시아·유럽 갈등 고조에 따른 에너지 가격 급등 가능성이 여전히 상방 리스크로 남아있다는 게 한은의 설명이다.
2029,특히 석유류와 가공식품 등 공업제품과 농·축·수산물 가격 오름세가 지속됐다.
2030,이 기사는 국내 최대 해외 투자정보 플랫폼 한경 글로벌마켓에 게재된 기사입니다.
2031,국제사회의 우려와 달리 멜로니 총리는 내각에 친유럽연합(EU) 인사들을 주요 보직에 앉혔다.
2032,치솟는 물가와 에너지 위기 상황 등을 책임져야 하는 재무장관엔 온건우파로 손꼽히는 잔카를로 조르제티 직전 경제개발부 장관이 등용됐다.
2033,외교장관에 임명된 안토니오 타야니 전 유럽의회 의장은 전진이탈리아 대표인 실비오 베를루스코니 전 총리의 측근이다.
2034,멜로니 총리가 인플레이션·에너지 위기 등 켜켜이 쌓인 경제적·사회적 난제를 어떻게 풀지 주목된다.
2035,아울러 마테오 살비니(부총리 겸 인프라 교통부 장관) 동맹 대표 베를루스코니 전 총리 등 블라디미르 푸틴 러시아 대통령과 가까운 인사들과 우파 연합을 결성해 총선을 치른 만큼 러시아 견제를 위한 EU의 단일 목소리에도 흠집을 낼 수 있다는 우려마저 나온다.
2036,앞서 멜로니 총리는 “EU와 유로존 탈퇴는 절대 없다며 “우크라이나 지원과 러시아 제재에 찬성한다는 견해를 몇 차례 밝힌 바 있다.
2037,(성남연합뉴스) 임화영 기자 가계 부담이 커지는 추석을 앞두고 각종 생활물가가 상승했다.
2038,닛케이는 “국가 재정의 빚은 당장이든 조금 먼 미래이든 결국 세금이란 이름으로 국민 부담으로 돌아온다는 걸 인식해야 한다며 “눈앞의 돈이 아닌 장기적인 시야를 가지고 정부에 제대로 하라고 압박하지 않으면 되돌릴 수 없는 상황이 올지 모른다고 했다.
2039,마이니치 신문도 “최근 상황은 일본 경제의 구조적인 약점이 드러난 것이라며 “대증 요법이 아니라 경제 구조를 근본적으로 다시 세우는 정책이 필요하다고 지적했다.
2040,아사히 신문은 “그동안 금융 완화 재정 지출 등으로 대량의 돈이 시장에 공급돼 본래 시장에서 퇴출됐어야 할 기업이 살아남아 경제 선순환을 방해하고 있다고 비판했다.
2041,일본과 영국 경제										일본의 대표적인 신문들이 이같이 지적할 정도로 일본의 경제 상황은 영국보다 더 좋지 않다는 관측이 제기되고 있다.
2042,원자재 식료품 등 수입 가격이 급등하다 보니 임금이 많이 오르지 않은 일본 국민의 생활은 더욱 어려워지고 있다.
2043,더욱 심각한 건 기시다 내각이 이런 상황을 뒤집을 능력과 의지 정책 수단이 사실상 없다는 점이다.
2044,일본은 영국과 마찬가지로 국채를 찍어 자금을 마련하는데 결정적으로 다른 점은 일본 국채가 시장경제 원칙을 따르지 않는다는 것이다.
2045,닛케이는 “영국에서 작동한 ‘채권 금리 급등’이라는 경제 경고음이 일본에서는 작동하지 않는다고 했다.
2046,엔저 탓에 상대적으로 값싸진 일본 도심의 부동산을 해외 자본이 구매하면서 서민들이 도시 외곽으로 밀려나고 있다.
2047,이 앱의 자오제이 대표는 최근 간사이TV에 출연해 “일본 부동산이 선진국 중 가장 가격이 싼데 최근 엔화 환율을 고려하면 거의 바겐세일을 하고 있는 셈이라고 말했다.
2048,교토신문은 “중국인들은 대부분 대출 없이 한 번에 부동산을 구입하고 일본에 오지 않고 계약하는 사람도 있다고 보도했다.
2049,KBS 제주도내 물가 상승률이 한풀 꺾였지만 여전히 고공 행진을 이어가고 있습니다.
2050,이번에는 반대로 예상보다 금리를 덜 올리면서 시장을 깜짝 놀라게 했으며 캐나다는 호주에 이어 금리 인상 속도를 줄인 중앙은행 중 하나가 됐습니다.
2051,블룸버그는 캐나다가 예상보다 금리를 덜 올린 배경에는 경기 침체 가능성이 있다고 분석했는데요.
2052,캐나다 중앙은행은 금리 인상의 여파가 확산하면서 올해 말과 내년 상반기까지 경제 성장이 정체되리라 전망했습니다.
2053,블룸버그는 여기에 높은 금리로 재정 안정성이 흔들리고 있는 점 역시 금리 인상 둔화에 영향을 미친 것 같다고 덧붙였습니다.
2054,한편 캐나다 중앙은행은 인플레이션과 관련해 매파적인 기조를 이어가기도 했는데요.
2055,아직 물가 상승률이 높다며 근원 인플레이션이 완화됐다는 증거가 없다고 했습니다.
2056,따라서 앞으로 금리를 계속 올릴 것이라고 전했고 향후 금리 인상은 금리 인상이 수요 둔화에 미치는 영향 공급망 문제 인플레이션 및 인플레이션 기대치 등 여러 가지를 고려할 것이라고 전했습니다.
2057,블룸버그는 이와 관련해 전문가들이 캐나다 중앙은행이 상반된 메시지를 전하며 시장과 소통하는 데 실수를 저지르고 있는 것 아니냐고 우려하고 있다고 전했는데요.
2058,캐피털 이코노믹스의 스티븐 브라운 이코노미스트는 캐나다가 금리를 덜 올림으로써 시장에 지나치게 완화적인 신호를 보낼 위험이 있다고 판단했습니다.
2059,캐나다 중앙은행의 예상보다 작은 금리 인상은 시장에 잠시 긍정적인 영향을 미치기도 했는데요.
2060,하지만 블룸버그는 연준이 이런 흐름에 동참하지 않으리라 판단한 투자자들이 더 많았다며 해당 소식이 미친 시장 영향은 상쇄됐다고 분석하기도 했습니다.
2061,달러 강세로 수출이 감소한 점이 상품수지 적자 감소에 큰 영향을 준 것으로 보입니다.
2062,이외에도 이번 조사에서는 경기 침체 가능성으로 수요가 감소하며 공급망이 개선된 것으로 나타나기도 했습니다.
2063,예상치를 웃돌긴 했으나 전달 수치와 비교하면 주택 판매가 감소하고 있다는 점이 뚜렷하게 드러났는데요.
2064,이와 관련해 로이터는 연준의 금리 인상이 경제에 타격을 주고 있다는 또 다른 증거라고 분석했습니다.
2065,그러니까 경제 성장이 둔화할 것으로 예상하는 투자자들이 많아질수록 단기 금리가 장기 금리에 비해 높아지게 되는 겁니다.
2066,이외에도 뱅크오브아메리카의 마크 카바나 금리 전략가는 현재 시장에 경제가 장기적으로 감당할 수 있는 수준 이상으로 금리가 올라왔다는 판단이 확산하고 있다고 전했습니다.
2067,배런스는 텍사스 인스트루먼트의 실적 발표를 통해 자동차용 반도체 부족 사태가 완화되고 있는 걸 알 수 있었다고 전하며 반도체 부족 사태가 자동차 업계에 미칠 영향을 분석했습니다.
2068,이와 관련해 배런스는 경기 침체 가능성으로 반도체 생산이 줄고 있지만 차량용 반도체 부족 사태가 일부 완화될 수도 있다고 분석했습니다.
2069,그렇다면 차량용 반도체 부족 사태 완화가 자동차 업계에 미치는 영향도 알아볼까요.
2070,자동차 업계는 그동안 반도체 부족으로 자동차 생산에 어려움을 겪은 바 있죠.
2071,따라서 배런스는 반도체 생산 부족이 완화되면 자동차 생산이 증가할 것이라고 봤습니다.
2072,다만 자동차 생산량 증가가 GM과 포드 등 자동차 기업에는 오히려 안 좋을 수도 있다고 봤는데요.
2073,해당 기업들은 제한된 생산량으로 자동차 재고가 부족해지자 가격을 올려 수익을 누렸는데요.
2074,따라서 배런스는 자동차 생산량이 늘어났을 때 해당 기업들의 실적에는 정확하게 어떤 영향이 있을지 판단하기 어렵다고 전했습니다.
2075,한편 경기 침체 가능성이 커진 상황에서 경기 침체가 자동차 수요에 미치는 영향 또한 고려할 필요가 있다고 덧붙였습니다.
2076,이어 바이든 대통령은 소비자물가지수에서 변동성이 큰 농산물과 석유 가격을 제외한 ‘근원 인플레이션’이 하락하고 있는 것에 주목해야 한다고 말했다.
2077,그는 인플레이션이 세계 거의 모든 나라를 강타하고 있지만 유럽 등 다른 나라가 미국보다 더 가파른 물가상승률을 보인다는 게 자국에 결코 위안이 되지 않는다고 강조했다.
2078,바이든 대통령은 “물가 상승을 억제하는 것이 나의 최우선 과제라며 “유가를 낮추기 위해 내가 할 수 있는 모든 것을 할 것이라고 말했다.
2079,그는 전략적 비축유를 계속 방출하고 유럽 동맹국들과 러시아 석유에 가격 상한선을 두기 위해 계속 협력할 것이라고 밝혔다.
2080,투자자들은 소비자 물가 지표와 그에 따른 연방준비제도(연준·Fed)의 긴축 강도를 주목했습니다.
2081,최근 발표된 탄탄한 고용 지표와 함께 높은 물가 상승세도 지속되면서 연준은 고강도 긴축을 이어갈 것으로 예상됩니다.
2082,찰스 슈왑의 리즈 앤 손더스는 연준이 단기적으로 더 공격적으로 움직이는 것 외에는 대안이 없다며 경기침체가 불가피할 것으로 예상했습니다.
2083,정부에서는 예년보다 이른 추석이 물가 정점의 분수령이 될 것으로 보고 있다.
2084,정부는 물가 상승 흐름이 추석 장바구니 물가에 미치는 영향이 최소화되도록 민생대책을 발표하는 등 관리에 나섰다.
2085,전규연 하나증권 연구원은 “미국의 드라이빙 시즌 종료와 글로벌 경기 둔화 흐름이 원유 수요 제한 요인으로 작용하고 있다며 “미국 연방준비제도가 고강도 긴축 기조를 이어가 달러가 강세를 나타내는 점도 유가 하방 요인이라고 설명했다.
2086,다만 우크라이나 전쟁으로 유럽이 발전용 연료를 가스에서 석유로 대체할 가능성 등 불확실성이 여전하다.
2087,환율이 오르면 수입 원자재의 원화 표시 가격도 상승하고 이는 물가 상승으로 이어진다.
2088,외환당국 관계자는 “글로벌 달러 강세에 기인한 원달러 환율 상승 과정에서 투기적 요인이 있는지 면밀히 점검해 나가겠다고 밝혔다.
2089,이어 윤석열 대통령과 추경호 부총리 겸 기획재정부 장관도 환율을 언급했다.
2090,영국 통계청은 물가 상승의 가장 큰 원인은 자동차 연료와 식품가격이라고 설명했다.
2091,물가 상승률이 가파른 만큼 다음 달 큰 폭의 기준금리 인상이 불가피할 전망이다.
2092,더불어 인플레이션 급등을 유발한 글로벌 요인을 해결하는 데에는 거의 도움이 되지 않는다고 밝혔다.
2093,올해 들어 미국 연준의 기준금리 인상이 계속되면서 전 세계 경제가 어려움을 겪고 있다.
2094,그럼에도 지금의 인플레이션 지표는 연준이 금리 인상을 중단할 여지를 주지 않고 있다.
2095,임금 상승 압박이 서비스 가격을 끌어올리기 때문에 고용시장이 나빠져야 한다.
2096,일단 이 정도 수준까지가 현재 시장이 예상하는 연준의 금리 인상 상한선이다.
2097,아무리 미국 연준이라도 실물 부문의 상황을 무시한 채 계속 금리를 인상할 수는 없을 것이다.
2098,과거에도 달러화 강세가 멈추는 건 금리의 추가 인상이 없으리라는 게 확실해져야 했다.
2099,금리 인상이 멈추는 것도 중요하지만 정말 상황이 달라지려면 금리가 내려야 한다.
2100,무엇보다 근원 인플레이션이 하락해야 연준이 금리정책의 전환을 고려해볼 수 있을 것이다.
2101,미국이 우리나라보다 인플레이션을 잡는 데 더 많은 시간이 걸리는 것은 역시 그만큼 많이 늘어난 유동성의 영향이 크다.
2102,내년 말쯤 물가가 잡힐 때까지 어느 정도나 경기가 나빠져야 하는 건지는 알 수 없다.
2103,가파른 금리 인상은 경기 침체로 이어지고 경기 침체는 다시 고용시장에 악영향을 미친다.
2104,수출 감소에 부동산 경기 하락 내수 침체가 겹치면 경제가 불경기를 벗어나기는 힘들다.
2105,이웃집을 돌아다니며 “트릭 오어 트릿(Trick or treat·과자를 주지 않으면 장난을 치겠다)을 외치는 어린이들의 핼러윈 풍습도 부담스러울 만큼 인플레이션은 미국 경제에 강한 충격을 가하고 있다.
2106,핼러윈 데이의 축제 분위기가 인플레이션으로 침체될 조짐을 나타내자 정치권에서 제과업체의 가격 인상을 지적하는 목소리도 나오기 시작했다.
2107,‘엠앤엠’ ‘스키틀스’ 같은 초콜릿‧사탕류를 생산하는 미국 제과업체 마스는 주요 표적이 됐다.
2108,바이든 대통령은 이날 성명을 내고 “인플레이션 수치가 받아들이기 힘들 정도로 높지만 뒤떨어진 데이터에 불과하다라면서 “에너지만 해도 월별 인플레이션 증가분의 거의 절반을 차지했다고 밝혔다.
2109,이들은 기록적인 물가 상승을 반영하지 못하는 임금 상승 속도에 불만을 표출하며 파업에 돌입할 예정이다.
2110,특히 임금 상승률이 저조한 공공부문을 중심으로 파업이 진행될 것으로 보인다.
2111,이 관점에서 본다면 지금의 실질 금리 상승은 성장률에 맞춰 정상으로 돌아오는 과정으로 볼 수 있다.
2112,미국 고용과 성장 둔화그래도 장기적인 관점에서는 정상화로 표현할 수 있지만 경기 순환 관점에서 보면 금리가 상승하면 경기 둔화 압력이 발생한다.
2113,모기지와 오토론 금리는 기준금리와 거의 유사하게 움직이므로 금리 인상 이후 주택과 자동차 시장이 둔화되고 해당 부문에서 고용이 줄어들 것이다.
2114,현재 실업률이 낮은 수준에 머무르는 것은 높은 구인 건수로 설명할 수 있다.
2115,지금 미국의 고용 시장 상황은 기업이 사람을 더 뽑아 그만큼 웹사이트에 올려 놓았던 구인 공고를 내리는 것에 가깝다.
2116,따라서 구인 건수가 줄어드는 것이 실업률 상승으로 이어지는 것이 아니라 취업자 증가로 나타나고 있다.
2117,인플레이션 정점 통과가 지연되는 것도 국채 금리에 영향을 미치는 것으로 추정된다.
2118,인플레이션이 정점을 찍고 하락 기미를 보일 것이란 기대가 빗나가면서 당시와 비슷한 효과가 있는 것으로 추정된다.
2119,만약 Fed가 내년 중에 기준금리를 인하한다면 해당 시나리오에는 두 가지가 있다.
2120,채권 시장은 재정 정책 불안정 중앙은행 불개입 느슨한 금융 규제 등 세 가지 조건을 모두 만족할 수가 없다.
2121,최근 영국의 국채 시장 혼란은 영국 중앙은행이 보유 자산 축소(QT)를 진행 중인 상황에서 감세안이 발표되면서 발생했다.
2122,이런 규제가 없다면 어느 순간 급박하게 현금화할 수 있는 자산(국채)에 대한 수요가 증가하면서 유동성 경색이 발생할 수 있다.
2123,셋째 남은 조건인 재정 정책을 불안정하게 운용하면 미국 국채 시장의 안정성도 확보되지 못 한다.
2124,현재 채권 시장 안정에 미국은 금융 규제와 재정 정책 등 두 가지 조건을 어느 정도 충족시킨 상태로 보인다.
2125,현재 Fed의 목표는 경기 둔화와 자산 가격 조정으로 인플레이션을 안정시키는 것이 목적이다.
2126,이 때문에 경기 둔화는 통화 정책 전환의 근거가 아니라 통화 긴축으로 바라는 결과로 봐야 한다.
2127,당시 주택 가격 하락은 선진국 전반적으로 진행됐는데 명목 가격이 급락했다.
2128,현재 미국은 가계 부채가 당시보다 적은 상황이므로 Fed로서는 모기지 금리 상승에 따른 원리금 상환 부담 증가보다 자산 가격 상승이 인플레이션에 미치는 영향을 정책의 우선 순위로 고려할 것이다.
2129,우크라이나 전쟁 여파로 인한 에너지 가격 상승과 코로나 재확산 여파 등이 이 같은 상승세에 영향을 준 것으로 분석됐습니다.
2130,고금리 시대 내 집 마련 전략철근 등 원자잿값 상승 여파 국토부 건축비 상한액 인상신축 분양가 더 오를 가능성…중도금 무이자 효용가치 커 고금리 시대에 내 집을 마련하려면 중도금 무이자 혜택을 주는 단지에 관심을 가져볼 만하다는 얘기가 나온다.
2131,매일신문 DB금리는 계속 오르고 새 아파트 분양가는 생각만큼 떨어지지 않는 탓에 아파트를 구하려는 수요자들의 고민이 적지 않다.
2132,이럴 때일수록 경제적 부담을 덜어줄 수 있는 중도금 무이자 단지에 주목할 필요가 있다는 게 전문가들의 얘기다.
2133,미국 상황뿐 아니라 우리 시장 상황 역시 기준금리 상승 요인으로 작용하고 있는 형편이다.
2134,기준금리가 오른 여파로 금융권의 주택담보대출금리도 상승세를 보이고 있어서다.
2135,올 초 세계 경제를 뒤흔든 우크라이나 사태가 아직 끝날 기미를 보이지 않고 있다는 점도 우려스러운 부분.
2136,이 사태로 원자재 공급망이 일시적으로 붕괴하기도 했고 여전히 원자재난은 이어지는 상황이다.
2137,이 때문에 앞으로 분양에 나설 단지들 경우 분양가가 내리기는커녕 올라갈 거라고 예상하는 이들도 있다.
2138,상황이 이렇다 보니 중도금 무이자 혜택을 주는 단지들이 눈길을 끌고 있다.
2139,고금리 시대에 금융권 대출로 목돈을 마련하는 것이 부담스러운 상황에서 이런 혜택은 적지 않은 도움이 되기 때문.
2140,대구 한 부동산 업계 관계자는 최근 금리와 분양가 상승 여력으로 내 집 마련 시기를 고민하는 분이 많을 것이라며 이럴 때일수록 내 집을 마련하겠다면 적은 부담으로 큰 효용 가치를 얻을 수 있고 중도금 무이자 혜택을 제공하는 분양 단지에 관심을 가져볼 만하다고 했다.
2141,편집자주 서학개미들이 많이 투자하는 해외 주식의 최근 주가 흐름과 월가 전문가들의 평가를 분석해 소개합니다.
2142,반도체주 반등을 기대하는 투자자만큼 추가 하락을 믿는 투자자도 만만치 않게 있음을 의미한다.
2143,국채 가격도 많이 떨어진 만큼 단기적으로나마 반등이 있지 않겠느냐는 전망이다.
2144,그러자 로블록스의 오랜 주가 급락에 지친 투자자들이 기회라고 판단했는지 매물이 쏟아졌다.
2145,알파벳과 마이크로소프트 아마존은 서학개미들이 꾸준히 순매도하며 비중을 축소하고 있는 종목들이다.
2146,알파벳과 마이크로소프트 아마존 모두 이번주 실적 발표가 예정돼 있어 서학개미들이 판단한 대로 성장세 둔화로 이들 기업의 매력이 떨어지고 있는지 주목된다.
2147,서학개미들이 SOXL은 대거 순매수하면서 미국 반도체 대장주인 엔비디아는 팔고 있는 것도 눈에 띈다.
2148,이외에 서학개미들은 증시가 하락할 때 수익을 얻는 인버스 펀드를 팔아 숏(매도) 포지션을 축소하는 모습을 보였다.
2149,기업 실적이 중요하긴 하지만 결국 증시의 방향성은 국채수익률에 달린 것으로 보인다.
2150,블랙락의 아이셰어즈 투자전략팀장인 가르기 촌드허리는 증시를 움직이는 것은 국채 금리의 수준이라며 증시가 기업 실적을 따라간다고 말하고 싶지만 솔직히 지금 시장을 움직이는 것은 마이크로(개별 기업 이슈)가 아니라 매크로(거시경제)라고 지적했다.
2151,금통위의 두 번째 빅스텝은 꺾이지 않는 물가 오름세와 한미 간 기준금리 격차 때문으로 풀이된다.
2152,한국은행은 통화정책 방향과 관련해 “환율 상승으로 인해 물가의 추가 상승압력과 외환부문의 리스크가 증대되고 있는 만큼 정책대응의 강도를 높일 필요가 있다고 판단했다고 말했다.
2153,높은 가계부채 부담과 경기 우려에도 불구하고 주요국가의 긴축 정책에 따라 물가 환율 금융 안정 등을 고려해 추가 금리 인상의 필요성이 증대했기 때문이라는 분석이다.
2154,/ 문재원 기자금리 인상과 가계부채 부담 빠른 속도로 금리가 오르면서 가계와 기업의 이자 부담이 가중되고 있다.
2155,경제 주체들이 금리 인상을 어느 정도까지 버틸 수 있을지를 우려하는 목소리도 나온다.
2156,한국은행은 취약차주의 비중이 늘어난 것에 대해 “소득 여건이 약화되고 신용도가 변화하는 등 재무건전성 저하뿐 아니라 대출금리 상승 영향도 반영된 것으로 보인다고 분석했다.
2157,가계부채 통계서 빠진 전세보증금 금리가 오르면서 통계에 잡히지 않은 숨은 가계부채 문제도 지적된다.
2158,개인사업자의 경우 자금 조달 목적이 ‘사업’이라는 이유로 가계신용에서 빠져 있지만 상환 책임이 개인에게 있고 이중 상당 부분이 개인들이 대출 세금 등의 규제를 피하기 위해 법인을 만들어 수익형 부동산에 투자하는 경우가 많아 실질적으로 가계부채와 성격이 같다는 진단이다.
2159,부동산 시장 침체가 장기화하면서 통계에 잡히지 않는 전세보증금이 문제가 될 수 있다.
2160,기업대출은 채권 발행 등의 직접금융보다 간접금융인 금융기관 대출이 차지하는 비중이 더 높다.
2161,최근 들어 금융기관 대출에서 비은행권(상호금융·보험회사·저축은행 등)의 비중이 가파르게 증가했다.
2162,보고서는 “기업대출의 경우 가계대출에 비해 대출 규모가 크고 경기 변화에 따른 민감도도 높아 자본 여력이 떨어지는 비은행이 기업대출을 빠르게 늘려가는 것에 대한 우려가 크다라고 분석했다.
2163,유동성 경색 상황에서 기업의 위기로 이어질 수 있고 은행에 비해 상대적으로 고금리이다 보니 금리 상승에 따른 기업 부담 증가도 우려된다.
2164,지원금과 대출로 고비 상황을 근근이 버텨왔지만 이 과정에서 부실 소상공인의 비중은 계속 증가했다.
2165,현실은 고환율 고금리 고물가 등을 비롯한 여러 요인으로 경기가 좀처럼 좋아질 것 같지 않다.
2166,이자 부담이 늘어난 상황에서 경기침체가 예상되기 때문에 소상공인들이 더 힘든 처지로 내몰릴 우려가 커지고 있다며 “금리 인상이 사실상 예고된 상황에서 이를 어떻게 타개해야 할지 정부의 고민이 필요하다고 말했다.
2167,러시아의 우크라이나 침공에 따른 에너지 가격 상승이 전체 물가지수 상승을 이끌었다고 AFP통신은 전했습니다.
2168,일본은행은 금융 완화와 엔화 약세를 통해 투자 증가와 수출 기업의 실적 개선을 꾀하고 이것이 임금 인상과 소비 확대로 이어져 물가가 상승하는 선순환을 기대하고 있다.
2169,하지만 물가 상승이 경제 선순환에 따른 현상이 아니라 국제유가 상승과 엔화 약세 등에서 비롯된 탓에 가계 부담만 키우고 있다는 지적이 나온다.
2170,일본의 소비자물가 상승이 지속하고 있지만 여전히 다른 주요국과 비교해 낮은 수준이다.
2171,뉴욕증시가 대형 기술 기업들의 실적 발표를 앞두고 국채금리 하락과 미국 연방준비제도(연준·Fed)의 금리 속도조절 가능성에 상승했다.
2172,장 마감 후 구글 모기업인 알파벳과 마이크로소프트(MS)의 실적이 나온다.
2173,미 국채금리는 다음 주 예정된 연방준비제도(연준·Fed)의 금리 결정을 앞두고 큰 폭의 하락세를 보였다.
2174,경제 지표가 부진하게 나오면서 공격적 금리 인상 기대가 다소 낮아진 것이 영향을 미친 것이다.
2175,앞서 연준 내부에서도 금리 인상 속도를 완화하는 방안을 논의해야 한다는 목소리가 제기된 바 있다.
